problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,1.0822510822510822,3.099420868,66,0
30n20b8,1,3,350.0,21.99978119,863,126
50v-10,1,2,171.31566449768852,0.35446535,31,1
CMS750_4,1,1,76.58730158730158,5.242103054,90,17
a1c1s1,1,1,23.925765425874093,0.52415043,31,1
academictimetablesmall,1,3,inf,592.472689557,1784,101
aflow30a,1,1,183.33333333333334,0.114400048,34,3
aflow40b,1,1,312.67123287671234,0.338074309,38,5
air04,1,1,1.3769884389974527,3.737997425,25,0
air05,1,1,2.4759232577538484,0.635583502,4,0
app1-1,1,1,66.66666666666667,1.132666975,81,40
app1-2,1,1,43.90243902439025,7.802216869,35,4
arki001,1,2,3.054345986420504,21.897476336,1101,289
assign1-5-8,1,1,4.716981132076454,0.027199649,5,0
atlanta-ip,1,1,14.456234368377606,12.937803891,18,0
b1c1s1,1,1,214.82982651950195,0.744357835,35,4
bab2,1,3,10.847436262455682,740.098500477,730,188
bab6,1,3,11.532706085547176,431.207621314,722,190
beasleyC3,1,1,10.344827586206897,0.203776909,36,6
binkar10_1,1,1,0.9683802264566433,0.055338394,12,0
blp-ar98,1,1,69.50517026222258,2.175997914,20,0
blp-ic98,1,1,33.292251749600865,0.469682142,3,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,50.943396226415096,0.110049461,5,0
brazil3,1,2,283.3333333333333,46.463174256,47,0
buildingenergy,1,2,0.9079044954832463,187.961789906,4,0
cap6000,1,1,0.34984418961261365,0.02837957,1,0
cbs-cta,1,1,0.0,2.512439244,41,11
chromaticindex1024-7,1,1,0.0,62.429005575,7,0
chromaticindex512-7,1,1,0.0,69.316050742,6,0
cmflsp50-24-8-8,1,1,16.358968879502754,29.954799974,235,68
co-100,1,1,302.210804581067,5.939818319,18,0
cod105,1,1,100.0,1.62156925,1,0
comp07-2idx,1,2,2833.3333333333335,14.700277474,54,1
comp21-2idx,1,2,395.94594594594594,13.348387075,63,0
cost266-UUE,1,1,34.89825704212481,0.409195,34,2
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,61.25356125356125,19.128744451,1953,599
csched008,1,2,9.826589595375722,4.431863467,642,226
cvs16r128-89,1,1,97.9381443298969,0.872061715,1,0
dano3_3,1,1,0.00963739684602819,18.490355172,2,0
dano3_5,1,1,0.3173406278143815,19.14738473,2,0
dano3mip,1,1,15.44095552884615,23.295013708,5,0
danoint,1,1,17.19939117199391,0.606619549,41,5
disctom,1,1,0.0,1.168772231,2,0
drayage-100-23,1,1,24.62693965748949,0.477842258,20,0
drayage-25-23,1,1,6.706069814095083,0.17960387,5,0
ds,1,1,5695.251336898489,5.43463435,1,0
dws008-01,1,3,53.74961777872064,74.897067913,1126,411
eil33-2,1,1,440.7063534994712,0.058255283,1,0
eilA101-2,1,1,466.38764181779794,0.905204695,1,0
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,117.73946302001913,0.06985056,25,0
fast0507,1,1,14.367816091954023,0.8011878,1,0
fastxgemm-n2r6s0t2,1,1,650.8695652173913,0.617097246,43,4
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,13.768115942028986,1.470745872,10,0
fiber,1,1,129.6217056318348,0.056384602,15,0
fixnet6,1,1,60.35651518955561,0.092611396,31,1
gen-ip002,1,2,16.47404906422928,0.005123713,1,0
gen-ip054,1,2,22.014413678518938,0.067949715,36,4
germanrr,1,2,2.8810820450128456,10.467526855,69,15
gesa2-o,1,2,8.057140148083228,0.183633558,34,2
gesa2,1,2,2.70304653241005,0.190547891,25,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.481799488,1,0
glass4,1,1,141.6663125037187,0.101447952,43,11
gmu-35-40,1,1,7.605918589613913,0.030974663,3,0
gmu-35-50,1,1,14.514777527139412,0.062476893,5,0
graph20-20-1rand,1,1,11.11111111111111,2.281200066,25,0
graphdraw-domain,1,2,62.86193233770192,0.048256754,9,0
h80x6320d,1,1,19.23473099483427,1.15557048,33,3
harp2,1,1,12.025814608848432,0.047089181,13,0
highschool1-aigio,1,2,inf,1034.58040881,49,1
hypothyroid-k1,1,1,0.0,5.003535206,1,0
ic97p,1,2,12.480974124809741,0.705203689,126,50
ic97t,1,3,12.455606291222729,3.442258238,1265,491
icir97p,1,3,17.138339920948617,21.492227392,1009,452
icir97t,1,2,14.149019607843137,44.941102277,1840,1152
irish-electricity,1,1,7.227234649805775,10.577930338,7,0
irp,1,1,1.6131201050754702,0.224374241,2,0
istanbul-no-cutoff,1,1,22.228133130030024,4.454402378,15,0
k1mushroom,1,1,18.248175182481752,40.446894191,1,0
lectsched-5-obj,1,3,2020.8333333333333,110.415104568,1122,0
leo1,1,1,36.720876120929724,0.104177441,1,0
leo2,1,1,29.85195427531367,0.22819545,1,0
liu,1,1,412.9151291512915,0.172005943,13,0
lotsize,1,1,483.29611976800356,0.504756493,49,13
mad,1,1,6188.059701492537,0.108776707,13,0
manna81,1,2,56.73047705864479,0.066294809,2,0
map10,1,1,44.24242424242424,11.531577813,7,0
map16715-04,1,1,80.18018018018019,17.247292056,9,0
markshare1,1,1,82000.0,0.00233016,1,0
markshare2,1,1,99400.0,0.002420837,1,0
markshare_4_0,1,1,7400.0,0.00213162,1,0
mas74,1,2,29.73537996729139,0.017415297,8,0
mas76,1,2,12.179250649292209,0.011553292,5,0
mc11,1,1,127.20506459064077,0.414577513,44,14
mcsched,1,1,65.38343565519813,0.517369042,5,0
mik-250-20-75-4,1,2,61.89365404103172,0.024128562,6,0
milo-v12-6-r2-40-1,1,1,141.62176695182077,0.845690653,44,14
misc07,1,1,21.88612099644128,0.101059692,19,0
mkc,1,2,90.83114579638173,0.033706239,2,0
mod011,1,1,16.819869761812928,0.153304849,8,0
modglob,1,1,58.7041257682033,0.017652665,7,0
momentum1,1,3,129.19469887761858,46.910987248,721,369
msc98-ip,1,1,10.160736464075875,5.261687875,31,1
mushroom-best,1,2,8833106.106544409,36.604336438,83,0
mzzv11,1,2,18.00349940141818,2.721010613,18,0
mzzv42z,1,2,27.293086660175266,1.669825304,7,0
n2seq36q,1,1,29.118773946360154,0.346335989,1,0
n3div36,1,1,30.428134556574925,0.346304034,1,0
n5-3,1,2,3.1462060456508327,0.334798447,25,0
neos-1122047,1,1,100.0,0.063191703,0,0
neos-1171448,1,1,19.417475728155313,0.893023957,4,0
neos-1171737,1,1,19.487179487179485,0.340747064,4,0
neos-1354092,1,2,13.043478260869565,81.510839176,25,0
neos-1445765,1,1,39.318450205252205,0.532729258,5,0
neos-1456979,1,2,151.13636363636363,46.354607311,670,149
neos-1582420,1,2,63.73626373626374,0.914472464,61,7
neos-2657525-crna,1,2,960.7462717064991,0.123392961,37,0
neos-2746589-doon,1,3,6.802111343491713,307.404819126,721,26
neos-2978193-inde,1,1,1.674998929801807e-07,0.163430696,3,0
neos-2987310-joes,1,2,4.98973143327028,16.043266432,91,29
neos-3004026-krka,1,3,0.0,86.164276543,1107,4
neos-3024952-loue,1,3,893.8667962326207,230.969723171,2000,3
neos-3046615-murg,1,2,12308.125,0.141777464,113,81
neos-3083819-nubu,1,2,0.8047722287712294,0.039256127,1,0
neos-3216931-puriri,1,2,134.99719595146928,43.452236021,346,51
neos-3381206-awhea,1,3,4.856512141280353,25.347176276,1184,0
neos-3402294-bobin,1,1,747.2118959107869,31.625552681,33,1
neos-3555904-turama,1,1,4.322766570605187,102.473931443,30,0
neos-3627168-kasai,1,1,0.8971767159632248,0.144963551,31,1
neos-3656078-kumeu,1,3,24.18806273819086,154.383317684,1564,1
neos-3754480-nidda,1,1,212450.77373063282,0.033145532,11,0
neos-4300652-rahue,1,3,190.50709749719968,671.937173605,897,1
neos-4338804-snowy,1,2,484.0244731475187,0.497478863,68,15
neos-4387871-tavua,1,3,769.3194182927441,17.269056093,783,453
neos-4413714-turia,1,1,87.13799136461802,18.070857244,7,0
neos-4532248-waihi,1,3,949.3506493506494,500.653914169,742,288
neos-4647030-tutaki,1,1,40.06258117798303,18.837774751,25,0
neos-4722843-widden,1,2,24.705897770395378,61.592157098,107,34
neos-4738912-atrato,1,2,8.503598071303482,0.462713422,26,0
neos-4763324-toguru,1,1,46.40257541398036,15.709316448,11,0
neos-4954672-berkel,1,1,82.08932487723474,0.040760177,14,0
