problem,numSols,stage,gap,time,iterations,restarts
10teams,1,3,0.8658008658010258,45.944259826,705,77
30n20b8,1,3,1267.549668874172,28.399009166,904,272
50v-10,1,2,150.05103974802068,0.369719136,25,0
CMS750_4,1,1,43.65079365079293,6.628044539,97,10
a1c1s1,1,1,22.492839073665177,0.672289681,32,2
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,118.82556131260795,0.104298968,31,1
aflow40b,1,1,189.98287671232876,0.274491865,31,1
air04,1,1,1.182820599604539,3.792335292,25,0
air05,1,1,3.1015393948585728,1.701037007,20,0
app1-1,1,1,66.66666666666667,1.165956032,84,41
app1-2,1,1,43.90243902439025,18.546668879,84,39
arki001,1,2,2.6593476694744855,9.93920444,526,116
assign1-5-8,1,1,1.4150943396235933,0.089261382,24,0
atlanta-ip,1,1,8.90064090445536,15.89608942,29,0
b1c1s1,1,1,185.2063869162418,0.5712501,35,4
bab2,1,3,16.12641494926948,929.433783407,766,222
bab6,1,3,24.777687138651814,568.020549425,795,284
beasleyC3,1,1,10.344827586206897,0.245497838,36,6
binkar10_1,1,1,0.9683802264566433,0.061794638,12,0
blp-ar98,1,1,77.39531402758536,2.160656863,20,0
blp-ic98,1,1,33.292251749600865,0.455341804,3,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,35.84905660377358,1.006999568,64,9
brazil3,1,2,604.1666666666666,18.098771692,28,0
buildingenergy,1,2,1.3912145036735724,815.235369582,11,0
cap6000,1,1,0.34984418961261365,0.036915899,1,0
cbs-cta,1,1,0.0,3.162836664,41,11
chromaticindex1024-7,1,1,0.0,65.89146681,2,0
chromaticindex512-7,1,1,0.0,50.990091212,2,0
cmflsp50-24-8-8,1,1,12.438186843812812,14.188262326,89,26
co-100,1,1,588.096396706525,5.85618226,14,0
cod105,1,1,100.0,1.959692586,1,0
comp07-2idx,1,2,4183.333333333333,5.568661155,27,0
comp21-2idx,1,2,406.7567567567568,3.578947052,24,0
cost266-UUE,1,1,30.732979950229776,0.355567267,26,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,43.01994301994302,22.171923331,2067,548
csched008,1,2,9.826589595375722,7.16026767,734,260
cvs16r128-89,1,1,97.9381443298969,1.102678924,1,0
dano3_3,1,1,0.008979373125562616,15.852811378,18,0
dano3_5,1,1,0.1421269359095316,92.92534626,48,9
dano3mip,1,1,12.44419642857141,146.680862208,71,16
danoint,1,2,651.4307458143074,5.812185433,413,209
disctom,1,1,0.0,1.192967167,2,0
drayage-100-23,1,1,21.772854063895146,0.469512362,21,0
drayage-25-23,1,1,25.514837003200036,0.471838801,19,0
ds,1,1,5695.251336898489,5.417518646,1,0
dws008-01,1,3,55.381945268067255,118.099393257,1699,598
eil33-2,1,1,440.7063534994712,0.058176754,1,0
eilA101-2,1,1,466.38764181779794,0.909682787,1,0
enlight_hard,1,3,7.105427357601002e-13,3.546408794,723,179
exp-1-500-5-5,1,1,59.542853673714085,0.070035868,25,0
fast0507,1,1,14.367816091954023,0.799884346,1,0
fastxgemm-n2r6s0t2,1,1,1172.608695652174,0.348956025,24,0
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,9.420289855072463,6.361725593,52,2
fiber,1,1,160.5454171010545,0.0593657,16,0
fixnet6,1,1,60.35651518955561,0.103291111,31,1
gen-ip002,1,2,16.47404906422928,0.007078464,1,0
gen-ip054,1,2,13.57159346087679,0.050230844,16,0
germanrr,1,2,5.630648285218147,17.465674354,90,16
gesa2-o,1,2,2.0490128103374605,0.182394293,34,2
gesa2,1,2,2.70304653241005,0.24201013,25,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.474757242,1,0
glass4,1,2,899.9992697046378,0.469090751,203,80
gmu-35-40,1,1,6.895152435715877,0.142373244,18,0
gmu-35-50,1,1,16.202309747027293,0.683732933,67,12
graph20-20-1rand,1,1,22.22222222222222,3.611182137,48,0
graphdraw-domain,1,2,369.18622371228287,0.650900677,159,61
h80x6320d,1,1,19.23473099483427,1.150396613,33,3
harp2,1,1,11.01556287322395,0.044915856,12,0
highschool1-aigio,1,2,inf,755.191182013,18,0
hypothyroid-k1,1,1,0.0,4.964374217,1,0
ic97p,1,2,13.343480466768138,1.037602481,153,56
ic97t,1,3,12.278031456113649,3.72728248,1005,399
icir97p,1,3,18.624505928853754,25.522256339,869,296
icir97t,1,2,10.901960784313726,3.690917485,130,65
irish-electricity,1,1,5.8023325672252675,24.436168154,19,0
irp,1,1,0.3037094976156847,0.26578723,2,0
istanbul-no-cutoff,1,1,27.87266357489166,5.455479336,22,0
k1mushroom,1,1,18.248175182481752,40.641349,1,0
lectsched-5-obj,1,3,2641.6666666666665,114.961477117,1308,13
leo1,1,1,36.720876120929724,0.103793294,1,0
leo2,1,1,29.85195427531367,0.227751069,1,0
liu,1,1,229.15129151291512,1.025358349,90,58
lotsize,1,1,79.71267299240978,0.479101532,47,9
mad,1,1,6188.059701492536,0.124175007,15,0
manna81,1,2,56.73047705864479,0.066175854,2,0
map10,1,1,35.69444444444444,53.8769976,61,16
map16715-04,1,1,100.0,57.545765311,43,6
markshare1,1,1,82000.0,0.004251512,1,0
markshare2,1,1,99400.0,0.002473446,1,0
markshare_4_0,1,1,7400.0,0.002014886,1,0
mas74,1,2,1233.2933136460697,0.155484932,90,9
mas76,1,2,8.931246621055822,0.156902328,90,15
mc11,1,1,114.02172983146548,0.487293437,44,14
mcsched,1,1,11.239518104127637,0.593652875,4,0
mik-250-20-75-4,1,2,62.4749048775358,0.043504399,9,0
milo-v12-6-r2-40-1,1,1,126.91953956305876,1.084960574,44,14
misc07,1,1,52.313167259786475,0.394576698,23,0
mkc,1,2,90.83114579638173,0.042184842,2,0
mod011,1,1,1.9068557312597594,0.37240714,27,0
modglob,1,1,98.08018189267754,0.062374752,32,2
momentum1,1,3,205.56206501400632,92.377641148,1557,788
msc98-ip,1,1,9.38698196821112,5.546275755,31,1
mushroom-best,1,2,57805.83462380761,8.05731492,33,2
mzzv11,1,2,21.871258863615434,3.787242482,23,0
mzzv42z,1,2,16.874391431353455,4.079602015,21,0
n2seq36q,1,1,29.118773946360154,0.44587385,1,0
n3div36,1,1,30.428134556574925,0.455934675,1,0
n5-3,1,2,4.380012338062924,0.422322829,25,0
neos-1122047,1,1,100.0,0.062965154,0,0
neos-1171448,1,1,57.28155339805825,4.320759179,32,2
neos-1171737,1,1,4.102564102564088,1.398137614,33,2
neos-1354092,1,2,13.043478260869565,139.915022029,40,0
neos-1445765,1,1,39.318450205252205,0.552704704,5,0
neos-1456979,1,2,118.18181818181819,26.472431041,381,58
neos-1582420,1,2,97.8021978021978,16.055993094,1157,258
neos-2657525-crna,1,2,961.076234793577,0.204669002,55,6
neos-2746589-doon,1,3,7.524150980978065,818.485461314,697,32
neos-2978193-inde,1,1,1.674998929801807e-07,0.16501809,2,0
