problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,8.008658008658008,2.930180036,47,0
30n20b8,1,2,200.0,29.821535589,1111,267
50v-10,1,2,130.3604762204624,0.299603453,25,0
CMS750_4,1,1,65.87301587301587,5.704570243,93,19
a1c1s1,1,1,27.807053784098613,0.545939848,32,2
academictimetablesmall,1,3,inf,540.655550758,781,1
aflow30a,1,1,118.82556131260795,0.121319984,31,1
aflow40b,1,1,104.79452054794521,0.318146411,32,2
air04,1,1,1.7083207153927,3.45934634,14,0
air05,1,1,2.0095548646394175,0.982727019,5,0
app1-1,1,1,66.66666666666667,0.519300182,33,2
app1-2,1,1,43.90243902439025,8.663265785,41,8
arki001,1,3,2.592738615722386,27.597260766,1068,252
assign1-5-8,1,1,2.830188679246248,0.103309211,23,0
atlanta-ip,1,1,8.900629973766456,15.006522787,18,0
b1c1s1,1,1,249.12137216708118,0.504826214,34,4
bab2,1,2,51.027069437797365,567.187572389,492,86
bab6,1,3,10.9965314904593,477.612296109,701,269
beasleyC3,1,1,9.681697612732096,0.222019278,36,6
binkar10_1,1,1,0.9683802264566433,0.062879927,12,0
blp-ar98,1,1,67.67941758665245,2.180067815,18,0
blp-ic98,1,1,33.292251749600865,0.507945226,3,0
bnatt400,1,3,0.0,192.857340981,721,0
bppc4-08,1,1,37.735849056603776,1.115849018,62,8
brazil3,1,2,258.3333333333333,16.00924893,19,0
buildingenergy,1,2,1.3912145036735506,610.55087974,11,0
cap6000,1,1,0.34984418961261365,0.033829946,1,0
cbs-cta,1,1,inf,2.743533175,40,10
chromaticindex1024-7,1,1,0.0,53.385570226,2,0
chromaticindex512-7,1,1,0.0,45.409825058,2,0
cmflsp50-24-8-8,1,1,15.889187522598242,7.636632084,53,12
co-100,1,1,336.6653747696263,8.044705279,21,0
cod105,1,1,100.0,1.730726181,1,0
comp07-2idx,1,2,4350.0,6.585718221,27,0
comp21-2idx,1,2,404.05405405405406,4.20247025,24,0
cost266-UUE,1,1,34.46589338155393,0.463933087,26,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,106.26780626780626,10.171703607,1001,230
csched008,1,1,8.670520231213873,0.891002659,87,16
cvs16r128-89,1,1,97.9381443298969,0.965140719,1,0
dano3_3,1,1,0.008979373125562616,17.756170773,18,0
dano3_5,1,1,0.1135945712957465,36.476802984,34,2
dano3mip,1,1,12.28059234397679,164.821648823,70,19
danoint,1,2,651.4307458143074,3.151542601,129,49
disctom,1,1,0.0,1.329921306,2,0
drayage-100-23,1,1,6.301876675373455,0.382128553,14,0
drayage-25-23,1,1,18.253348055051372,0.528616824,20,0
ds,1,1,5695.251336898489,6.017034712,1,0
dws008-01,1,3,87.35848655924113,69.946959329,825,259
eil33-2,1,1,440.7063534994712,0.06099731,1,0
eilA101-2,1,1,466.38764181779794,1.036609947,1,0
enlight_hard,1,3,0.0,2.288192752,723,229
