problem,numSols,stage,gap,time,iterations,restarts
10teams,1,2,8.874458874458874,6.679403664,135,1
30n20b8,1,2,233.7748344370861,7.529418801,278,51
50v-10,1,2,133.801545574793,0.305922755,25,0
CMS750_4,1,1,91.26984126984055,4.651482429,76,18
a1c1s1,1,1,31.31923007545597,0.714531426,31,1
academictimetablesmall,1,3,inf,579.178596423,941,0
aflow30a,1,1,183.33333333333334,0.128999553,34,3
aflow40b,1,1,264.29794520547944,0.310203371,32,1
air04,1,1,4.978890927552238,2.940170522,19,0
air05,1,1,2.4759232577538484,0.732021999,4,0
app1-1,1,1,66.66666666666667,0.525643986,33,2
app1-2,1,2,43.90243902439025,20.933845789,110,64
arki001,1,2,3.0184520645365076,24.65316057,922,252
assign1-5-8,1,1,6.1320754716991095,0.038054022,6,0
atlanta-ip,1,1,23.34512212685539,16.271135549,27,0
b1c1s1,1,1,64.37434429652568,0.877171413,35,4
bab2,1,3,24.35552290978029,954.259784846,822,287
bab6,1,1,13.299046367643431,55.975889515,51,4
beasleyC3,1,1,10.875331564986737,0.223364313,36,6
binkar10_1,1,1,0.9683802264566433,0.063713565,12,0
blp-ar98,1,1,70.38916115311098,1.835572082,15,0
blp-ic98,1,1,33.292251749600865,0.520547598,3,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,50.943396226415096,0.124089341,5,0
brazil3,1,2,379.1666666666667,40.671808027,44,0
buildingenergy,1,2,0.9079044954831806,215.154288563,4,0
cap6000,1,1,0.34984418961261365,0.033904543,1,0
cbs-cta,1,1,0.0,2.759508318,41,11
chromaticindex1024-7,1,1,0.0,61.404558607,7,0
chromaticindex512-7,1,1,0.0,78.168700781,6,0
cmflsp50-24-8-8,1,1,14.335197577249223,4.918411469,33,2
co-100,1,1,346.58184316363344,8.234675529,21,0
cod105,1,1,100.0,1.759612599,1,0
comp07-2idx,1,2,3416.6666666666665,16.823704812,55,2
comp21-2idx,1,2,466.2162162162162,14.17470864,62,1
