problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,1.0822510822511069,0.507102015,7,0
30n20b8,1,2,1731.1258278145694,5.996640027,178,34
50v-10,1,2,147.86390403537627,0.377954964,25,0
CMS750_4,1,1,50.79365079365079,6.685637079,97,12
a1c1s1,1,1,23.722710785506894,0.601848781,32,2
academictimetablesmall,1,3,inf,517.556090828,996,27
aflow30a,1,1,258.1174438687392,0.183982984,44,9
aflow40b,1,1,189.98287671232876,0.37319865,33,2
air04,1,1,1.1810392432798333,4.120089772,18,0
air05,1,1,3.1015393948585728,2.252595108,22,0
app1-1,1,1,66.66666666666667,1.33566867,74,32
app1-2,1,1,43.90243902439025,9.801961685,41,5
arki001,1,2,3.358232020522706,24.511741289,949,300
assign1-5-8,1,1,0.9433962264160416,0.079858364,20,0
atlanta-ip,1,1,12.234000513010919,17.568217413,36,1
b1c1s1,1,1,117.17514285423266,0.561669209,37,5
bab2,1,3,8.16971025981446,750.380132835,719,264
bab6,1,3,48.18357766474575,571.654184594,842,68
beasleyC3,1,1,10.477453580901857,0.202721042,36,6
binkar10_1,1,1,0.9683802264566433,0.055528639,12,0
blp-ar98,1,1,177.16777376896485,6.268267376,47,3
blp-ic98,1,1,33.292251749600865,0.59863729,3,0
bnatt400,1,3,0.0,222.32122591,1771,1
bppc4-08,1,1,35.84905660377358,1.288680769,65,10
brazil3,1,2,495.8333333333333,25.078132419,30,0
buildingenergy,1,2,1.3912145036735506,899.467970385,11,0
cap6000,1,1,0.34984418961261365,0.035887251,1,0
cbs-cta,1,1,0.0,3.092611831,41,11
chromaticindex1024-7,1,1,0.0,66.854162336,2,0
chromaticindex512-7,1,1,0.0,52.547136522,2,0
cmflsp50-24-8-8,1,2,18.667124958614195,46.13076469,309,72
co-100,1,1,302.9604248208385,7.279886086,18,0
cod105,1,1,100.0,1.945634672,1,0
comp07-2idx,1,2,3816.6666666666665,4.52698558,18,0
comp21-2idx,1,2,385.13513513513516,3.975936627,24,0
cost266-UUE,1,1,32.035730255827445,0.339566566,26,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,23.931623931623932,9.827043628,1136,386
csched008,1,2,9.826589595375722,3.031515255,421,133
cvs16r128-89,1,1,97.9381443298969,1.046000142,1,0
dano3_3,1,1,0.008979373126154381,19.179170477,18,0
dano3_5,1,1,0.14212610406158227,107.428958715,47,8
dano3mip,1,1,10.779747596153829,110.37446747,70,15
danoint,1,1,651.4307458143074,2.208716351,125,47
disctom,1,1,0.0,1.414776936,2,0
drayage-100-23,1,1,32.79808608967185,0.688720101,26,0
drayage-25-23,1,1,2.025250243177408,0.458930647,14,0
ds,1,1,5695.251336898489,6.704281719,1,0
dws008-01,1,2,14.174222704703578,83.505541388,1303,469
eil33-2,1,1,440.7063534994712,0.074247856,1,0
eilA101-2,1,1,466.38764181779794,1.141921296,1,0
enlight_hard,1,3,2.646291594263292e-11,4.541338943,723,187
exp-1-500-5-5,1,1,48.29936102721326,0.072752255,26,0
fast0507,1,1,14.367816091954023,0.800161674,1,0
fastxgemm-n2r6s0t2,1,1,650.8695652173913,0.282120374,20,0
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,11.594202898550725,6.955016776,55,1
