problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,8.008658008658008,2.904651214,47,0
30n20b8,1,2,200.0,29.795853036,1111,267
50v-10,1,2,130.3604762204624,0.299461509,25,0
CMS750_4,1,1,65.87301587301587,5.649641999,93,19
a1c1s1,1,1,27.807053784098613,0.538550071,32,2
academictimetablesmall,1,3,inf,540.768754255,781,1
aflow30a,1,1,118.82556131260795,0.117865948,31,1
aflow40b,1,1,104.79452054794521,0.310870442,32,2
air04,1,1,1.7083207153927,3.392224887,14,0
air05,1,1,2.0095548646394175,0.96242556,5,0
app1-1,1,1,66.66666666666667,0.523869475,33,2
app1-2,1,1,43.90243902439025,8.621856684,41,8
arki001,1,3,2.592738615722386,27.481387647,1068,252
assign1-5-8,1,1,2.830188679246248,0.104256604,23,0
atlanta-ip,1,1,8.900629973766456,15.326000854,18,0
b1c1s1,1,1,249.12137216708118,0.507612759,34,4
bab2,1,2,51.027069437797365,573.180102373,492,86
bab6,1,3,10.9965314904593,468.081979953,701,269
beasleyC3,1,1,9.681697612732096,0.219780778,36,6
binkar10_1,1,1,0.9683802264566433,0.063446121,12,0
blp-ar98,1,1,67.67941758665245,2.177998561,18,0
blp-ic98,1,1,33.292251749600865,0.503618192,3,0
bnatt400,1,3,0.0,194.545069967,721,0
bppc4-08,1,1,37.735849056603776,1.130168535,62,8
brazil3,1,2,258.3333333333333,15.932706191,19,0
buildingenergy,1,2,1.3912145036735506,606.545827976,11,0
cap6000,1,1,0.34984418961261365,0.033372252,1,0
cbs-cta,1,1,inf,2.762632544,40,10
chromaticindex1024-7,1,1,0.0,54.385036412,2,0
chromaticindex512-7,1,1,0.0,45.922090725,2,0
cmflsp50-24-8-8,1,1,15.889187522598242,7.510180679,53,12
co-100,1,1,336.6653747696263,7.86900661,21,0
cod105,1,1,100.0,1.761141862,1,0
comp07-2idx,1,2,4350.0,6.555278837,27,0
comp21-2idx,1,2,404.05405405405406,4.213573675,24,0
cost266-UUE,1,1,34.46589338155393,0.46341171,26,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,106.26780626780626,10.264622972,1001,230
csched008,1,1,8.670520231213873,0.890313452,87,16
cvs16r128-89,1,1,97.9381443298969,0.988573607,1,0
dano3_3,1,1,0.008979373125562616,17.981805473,18,0
dano3_5,1,1,0.1135945712957465,36.538346675,34,2
dano3mip,1,1,12.28059234397679,164.510425789,70,19
danoint,1,2,651.4307458143074,3.093944419,129,49
disctom,1,1,0.0,1.314035314,2,0
drayage-100-23,1,1,6.301876675373455,0.374485242,14,0
drayage-25-23,1,1,18.253348055051372,0.528836224,20,0
ds,1,1,5695.251336898489,6.074704343,1,0
dws008-01,1,3,87.35848655924113,70.376559529,825,259
eil33-2,1,1,440.7063534994712,0.063419313,1,0
eilA101-2,1,1,466.38764181779794,1.051700722,1,0
enlight_hard,1,3,0.0,2.260286275,723,229
exp-1-500-5-5,1,1,55.76365595641022,0.081484753,25,0
fast0507,1,1,14.367816091954023,0.922746991,1,0
fastxgemm-n2r6s0t2,1,1,273.9130434782609,0.59848472,45,6
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,15.217391304347826,7.911607498,62,9
fiber,1,1,160.5454171010545,0.06694523,16,0
fixnet6,1,1,58.95053979412503,0.102707455,31,1
gen-ip002,1,2,16.47404906422928,0.008036415,1,0
gen-ip054,1,2,13.57159346087679,0.040593414,16,0
germanrr,1,2,4.025612277955419,17.874539988,83,18
gesa2-o,1,2,8.057140148083228,0.207138976,34,2
gesa2,1,2,2.70304653241005,0.203635606,25,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.560647812,1,0
glass4,1,1,899.9994083395458,0.309347877,114,35
gmu-35-40,1,1,6.895152435715877,0.106342266,14,0
gmu-35-50,1,1,8.208875269874417,0.321303198,34,1
graph20-20-1rand,1,1,55.55555555555556,4.631151764,40,1
graphdraw-domain,1,2,308.9505232144671,0.65698586,142,48
h80x6320d,1,1,19.23473099483427,1.190787222,33,3
harp2,1,1,11.85149613695565,0.054794466,13,0
highschool1-aigio,1,2,inf,612.781538575,15,0
hypothyroid-k1,1,1,0.0,4.620716092,1,0
ic97p,1,3,13.82546930492136,4.686481876,822,255
ic97t,1,3,14.73871131405378,2.82400117,940,261
icir97p,1,3,23.051383399209485,18.780259205,874,180
icir97t,1,2,12.423529411764706,2.683146971,138,72
irish-electricity,1,1,5.70199595273373,19.751933325,17,0
irp,1,1,0.3037094976156847,0.227291439,2,0
istanbul-no-cutoff,1,1,18.065812290448942,6.356686281,24,0
k1mushroom,1,1,18.248175182481752,41.796476289,1,0
lectsched-5-obj,1,3,2545.8333333333335,79.61040584,845,16
leo1,1,1,36.720876120929724,0.110809695,1,0
leo2,1,1,29.85195427531367,0.259294324,1,0
liu,1,1,674.7232472324723,1.187324118,91,59
lotsize,1,3,656.8667641763416,7.062478001,744,353
mad,1,1,6188.059701492536,0.144836931,16,0
manna81,1,2,56.73047705864479,0.070802664,2,0
map10,1,1,100.0,41.265078226,43,6
map16715-04,1,1,74.77477477477477,58.016953952,51,10
markshare1,1,1,82000.0,0.005736979,1,0
markshare2,1,1,99400.0,0.006205181,1,0
markshare_4_0,1,1,7400.0,0.005490294,1,0
mas74,1,2,49.947479234315146,0.189700597,90,12
mas76,1,2,13.325945115247816,0.186238201,90,11
mc11,1,1,107.28890409786979,0.453041518,45,14
mcsched,1,1,8.899878723815906,0.584058525,4,0
mik-250-20-75-4,1,2,58.16141182768972,0.029137489,6,0
milo-v12-6-r2-40-1,1,1,141.62176695182077,0.94530044,44,14
misc07,1,1,59.25266903914591,0.118452458,19,0
mkc,1,2,90.83114579638173,0.036949834,2,0
mod011,1,1,1.9068557312597594,0.408161355,24,0
modglob,1,1,102.42579805249467,0.07497758,32,2
momentum1,1,2,223.38490747741176,64.024528106,963,517
msc98-ip,1,1,12.63710469059127,5.976063607,31,1
mushroom-best,1,2,11238566.379380917,18.474708688,60,3
mzzv11,1,2,21.272677042084908,3.645110342,19,0
mzzv42z,1,2,32.16163583252191,4.040805801,22,0
n2seq36q,1,1,29.118773946360154,0.39302254,1,0
n3div36,1,1,30.428134556574925,0.396487395,1,0
n5-3,1,2,4.133251079580506,0.350727034,25,0
neos-1122047,1,1,100.0,0.072152841,0,0
neos-1171448,1,1,54.36893203883494,5.049684619,32,2
neos-1171737,1,1,4.102564102564102,1.09781421,17,0
neos-1354092,1,2,13.043478260869565,162.546594767,40,0
neos-1445765,1,1,38.27813079907777,0.568364632,4,0
neos-1456979,1,2,117.04545454545455,10.12745225,137,45
neos-1582420,1,2,127.47252747252747,10.751954497,708,150
neos-2657525-crna,1,2,961.0196283524821,0.122900734,42,4
neos-2746589-doon,1,3,8.51010855492489,857.385557221,697,23
neos-2978193-inde,1,1,1.674998929801807e-07,0.149593515,2,0
neos-2987310-joes,1,1,0.10169339807649395,10.841049894,58,14
neos-3004026-krka,1,3,0.0,165.057211303,1746,3
neos-3024952-loue,1,3,914.79294363881,154.851385831,1903,41
neos-3046615-murg,1,2,6160.4375,0.14401345,90,58
neos-3083819-nubu,1,2,0.8047722287712294,0.043790442,1,0
neos-3216931-puriri,1,3,132.9641054402692,300.599435559,1425,27
neos-3381206-awhea,1,3,4.856512141280353,20.7431392,1065,1
neos-3402294-bobin,1,1,692.1933085501917,38.874361496,38,1
neos-3555904-turama,1,1,4.322766570605187,100.637787057,34,0
neos-3627168-kasai,1,1,0.9073285933493286,0.149338614,25,0
neos-3656078-kumeu,1,3,32.86694705516135,199.296379241,1605,0
neos-3754480-nidda,1,1,201141.76014187335,0.20084204,71,14
neos-4300652-rahue,1,3,187.0097123645885,776.391387222,720,0
neos-4338804-snowy,1,2,39067.57307953773,1.55518751,181,45
neos-4387871-tavua,1,3,942.7866295795559,32.089628422,1307,659
neos-4413714-turia,1,1,38.84895244540425,79.364480769,81,12
neos-4532248-waihi,1,3,949.3506493506494,766.882857382,931,162
neos-4647030-tutaki,1,1,27.107136341894748,24.065148544,25,0
neos-4722843-widden,1,2,20.727111718232376,37.446312775,66,12
neos-4738912-atrato,1,2,13.538317823098154,0.499585766,26,0
neos-4763324-toguru,1,1,51.085457900320236,20.857531932,23,0
neos-4954672-berkel,1,1,41.92570166608617,0.119556275,38,5
neos-5049753-cuanza,1,2,41.28113950174561,304.996949593,137,32
neos-5052403-cygnet,1,1,0.0,37.211770678,2,0
neos-5093327-huahum,1,1,65.33546325878594,8.574031122,89,56
neos-5104907-jarama,1,3,120.53475935828877,2494.649653269,811,53
neos-5107597-kakapo,1,1,5565.185185185185,4.269238594,296,257
neos-5114902-kasavu,0,0,0,0,0,0
neos-5188808-nattai,1,1,4097.1664405693255,4.650736438,26,0
neos-5195221-niemur,1,1,860.2418824932552,3.541308423,7,0
