problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,1.0822510822510822,1.132597294,29,0
30n20b8,1,2,784.4370860927153,9.965562257,412,110
50v-10,1,2,148.52167559054038,0.246099727,21,0
CMS750_4,1,1,89.68253968253968,5.377268733,92,24
a1c1s1,1,1,22.797166489907333,0.531696558,31,1
academictimetablesmall,1,3,inf,576.790490257,1103,0
aflow30a,1,1,183.33333333333334,0.114144445,34,3
aflow40b,1,1,485.18835616438355,0.546442785,62,16
air04,1,1,4.114933110070007,3.45689366,26,0
air05,1,1,3.4314097216956094,0.776117706,5,0
app1-1,1,1,33.333333333333336,0.908617039,66,24
app1-2,1,1,43.90243902439025,8.05211729,36,5
arki001,1,3,3.047495334777528,18.267255585,817,152
assign1-5-8,1,1,5.188679245284006,0.026638559,5,0
atlanta-ip,1,1,23.345114386099795,15.857486974,33,0
b1c1s1,1,1,176.85105196040664,0.676733587,34,4
bab2,1,3,19.247247931673176,822.60069299,782,271
bab6,1,2,11.605489265055635,87.029201443,114,18
beasleyC3,1,1,9.946949602122016,0.204047048,36,6
binkar10_1,1,1,0.9683802264566433,0.062575936,12,0
blp-ar98,1,1,66.92914403492553,1.864214081,17,0
blp-ic98,1,1,33.292251749600865,0.471102369,3,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,50.943396226415096,0.115137995,5,0
brazil3,1,2,175.0,42.029646713,38,0
buildingenergy,1,2,0.9079044954832244,191.849123763,4,0
cap6000,1,1,0.34984418961261365,0.028384553,1,0
cbs-cta,1,1,0.0,2.454504982,40,10
chromaticindex1024-7,1,1,0.0,62.014161173,7,0
chromaticindex512-7,1,1,0.0,70.854416193,6,0
cmflsp50-24-8-8,1,1,14.478497254873961,15.314782335,114,30
co-100,1,1,302.210804581067,5.905417966,18,0
cod105,1,1,100.0,1.62224502,1,0
comp07-2idx,1,2,3000.0,14.657420557,51,0
comp21-2idx,1,2,331.0810810810811,12.630203226,60,1
cost266-UUE,1,1,32.74840146983903,0.407816344,34,2
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,108.54700854700855,12.809972058,1297,459
csched008,1,2,9.248554913294798,0.844943146,119,34
cvs16r128-89,1,1,97.9381443298969,0.872458347,1,0
dano3_3,1,1,0.00963739684602819,18.501644366,2,0
dano3_5,1,1,0.3173406278143815,19.172333654,2,0
dano3mip,1,1,15.44095552884615,23.833426995,5,0
danoint,1,1,17.19939117199391,0.383129218,36,4
disctom,1,1,0.0,1.170118741,2,0
drayage-100-23,1,1,24.62693965748949,0.418432419,17,0
drayage-25-23,1,1,6.706069814095083,0.204891381,5,0
ds,1,1,5695.251336898489,5.391682133,1,0
dws008-01,1,3,52.95726554167854,60.449703107,1046,366
eil33-2,1,1,440.7063534994712,0.058414894,1,0
eilA101-2,1,1,466.38764181779794,0.913768729,1,0
enlight_hard,1,3,0.0,4.968684834,1208,370
exp-1-500-5-5,1,1,137.5385129084645,0.070450622,25,0
fast0507,1,1,14.367816091954023,0.7987776,1,0
fastxgemm-n2r6s0t2,1,1,911.7391304347826,0.63840621,44,2
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,13.768115942028986,1.120163696,7,0
fiber,1,1,129.6217056318348,0.056767056,15,0
fixnet6,1,1,60.35651518955561,0.091705116,31,1
gen-ip002,1,2,16.47404906422928,0.004955564,1,0
gen-ip054,1,2,11.682319532347282,0.012836657,6,0
germanrr,1,2,11.134211195761047,17.129939766,111,23
gesa2-o,1,2,8.057140148083228,0.183896683,34,2
gesa2,1,2,2.70304653241005,0.203400133,25,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.478145829,1,0
glass4,1,1,141.6663125037187,0.101596631,43,11
gmu-35-40,1,1,7.605918589613913,0.031118709,3,0
gmu-35-50,1,1,14.514777527139412,0.055405787,4,0
graph20-20-1rand,1,1,11.11111111111111,2.297413525,29,0
graphdraw-domain,1,2,62.86701208981002,0.056314672,11,0
h80x6320d,1,1,19.23473099483427,1.161511369,33,3
harp2,1,1,12.025814608848432,0.047638844,13,0
highschool1-aigio,1,2,inf,1418.388180024,57,0
hypothyroid-k1,1,1,0.0,4.937845384,1,0
ic97p,1,2,11.973617453069508,0.713745389,126,42
ic97t,1,3,10.984271943176052,4.365194549,1611,624
icir97p,1,3,22.450592885375492,18.234005131,749,133
icir97t,1,2,18.133333333333333,18.764630036,765,473
irish-electricity,1,1,7.518413306107009,9.770280209,7,0
irp,1,1,1.6131201050754702,0.224646919,2,0
istanbul-no-cutoff,1,1,10.248045146165499,3.995307444,15,0
k1mushroom,1,1,18.248175182481752,40.477241883,1,0
lectsched-5-obj,1,3,2320.8333333333335,85.024673424,806,0
leo1,1,1,36.720876120929724,0.104064184,1,0
leo2,1,1,29.85195427531367,0.228209809,1,0
liu,1,1,412.9151291512915,0.170866817,13,0
lotsize,1,1,483.29611976800356,0.504970469,49,13
mad,1,1,6188.059701492537,0.109337312,13,0
manna81,1,2,56.73047705864479,0.068441021,2,0
map10,1,1,44.24242424242424,10.946578213,7,0
map16715-04,1,1,80.18018018018019,18.556385004,9,0
markshare1,1,1,82000.0,0.002256484,1,0
markshare2,1,1,99400.0,0.002474055,1,0
markshare_4_0,1,1,7400.0,0.002147347,1,0
mas74,1,2,35.13542622275701,0.019472056,9,0
mas76,1,2,12.179250649292209,0.011798588,5,0
mc11,1,1,127.20506459064077,0.417290282,44,14
mcsched,1,1,79.97857611378254,0.479386633,5,0
mik-250-20-75-4,1,2,60.5724555935833,0.027930236,6,0
milo-v12-6-r2-40-1,1,1,141.62176695182077,0.849035164,44,14
misc07,1,1,71.88612099644128,0.176038328,35,1
mkc,1,2,90.83114579638173,0.033780614,2,0
mod011,1,1,16.819869761812928,0.15273738,8,0
modglob,1,1,58.7041257682033,0.017758719,7,0
momentum1,1,3,170.32942235091755,85.550576764,1325,676
msc98-ip,1,1,12.596362730114624,5.205095864,31,1
mushroom-best,1,2,7784878.533724197,31.145830939,63,0
mzzv11,1,2,26.374435951745127,2.654855206,18,0
mzzv42z,1,2,33.72930866601752,1.668984809,7,0
n2seq36q,1,1,29.118773946360154,0.345155702,1,0
n3div36,1,1,30.428134556574925,0.352806084,1,0
n5-3,1,2,3.0845157310302285,0.31662466,25,0
neos-1122047,1,1,100.0,0.064321365,0,0
neos-1171448,1,1,19.41747572815532,0.887132761,4,0
neos-1171737,1,1,19.487179487179485,0.356894604,4,0
neos-1354092,1,2,10.869565217391305,82.006093155,23,0
neos-1445765,1,1,39.318450205252205,0.555083135,5,0
neos-1456979,1,2,111.93181818181819,20.285397954,313,110
neos-1582420,1,2,98.9010989010989,4.023089321,304,63
neos-2657525-crna,1,2,998.4775186828869,0.267209563,74,7
neos-2746589-doon,1,3,8.554924808286092,456.36944895,712,25
neos-2978193-inde,1,1,1.674998929801807e-07,0.164180364,3,0
neos-2987310-joes,1,2,4.868746089357037,15.693214114,102,34
neos-3004026-krka,1,3,0.0,184.534734146,2142,6
neos-3024952-loue,1,3,834.0820750485873,151.339602652,1601,0
neos-3046615-murg,1,2,12.3125,0.103517085,81,49
neos-3083819-nubu,1,2,0.8047722287712294,0.039171701,1,0
neos-3216931-puriri,1,3,132.47335950645012,168.375217888,1015,88
neos-3381206-awhea,1,3,4.856512141280353,13.599621252,624,0
neos-3402294-bobin,1,1,444.9814126394093,28.014590024,29,0
neos-3555904-turama,1,1,4.322766570605187,128.053302893,55,0
neos-3627168-kasai,1,1,0.897176715963213,0.144820866,31,1
neos-3656078-kumeu,1,3,25.82332488118881,122.051560925,841,0
neos-3754480-nidda,1,1,208856.95903463324,0.055453742,17,0
neos-4300652-rahue,1,3,230.57527082555112,1080.238512276,1329,7
neos-4338804-snowy,1,2,121046.09109449355,0.759325616,98,36
neos-4387871-tavua,1,2,964.35655096501,15.245356302,698,352
neos-4413714-turia,1,1,87.13799136461802,18.005923186,7,0
neos-4532248-waihi,1,3,949.3506493506494,607.602144301,796,25
neos-4647030-tutaki,1,1,37.152289766493446,18.938925288,25,0
neos-4722843-widden,1,2,18.32908614797646,95.32070038,156,68
neos-4738912-atrato,1,2,8.503598071303482,0.46211587,26,0
neos-4763324-toguru,1,1,46.446149495380034,15.843870898,11,0
neos-4954672-berkel,1,1,82.08932487723474,0.04075166,14,0
neos-5049753-cuanza,1,2,42.52669110944362,507.403920203,243,93
neos-5052403-cygnet,1,1,0.0,34.578102339,2,0
neos-5093327-huahum,1,1,20.894568690095845,4.708273045,56,24
neos-5104907-jarama,1,3,146.20320855614975,1604.516927489,764,249
neos-5107597-kakapo,1,1,36271.851851851854,2.288373152,172,139
neos-5114902-kasavu,1,2,49.465648854961835,3419.330113013,234,75
neos-5188808-nattai,1,1,4097.166440569325,3.383777014,17,0
neos-5195221-niemur,1,1,402.6557212868243,7.81506643,15,0
neos-631710,1,1,148.76847290640393,2.286386943,1,0
neos-662469,1,2,309.295747911921,3.921083759,14,0
neos-787933,1,2,0.0,0.029115317,1,0
neos-827175,1,1,0.0,0.408496583,0,0
neos-848589,1,1,242486.75371738692,119.766132348,89,29
neos-860300,1,1,47.828803498906595,1.027226903,13,0
