problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,2.5974025974025974,0.820442785,13,0
30n20b8,1,2,1731.1258278145694,3.568560512,114,16
50v-10,1,2,164.90707306897775,0.394120486,31,1
CMS750_4,1,1,74.60317460317461,4.290286247,67,16
a1c1s1,1,1,213.2060558720962,0.670426748,32,2
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,194.99136442141622,0.132550255,35,3
aflow40b,1,1,651.027397260274,0.345200336,36,4
air04,1,1,3.8495110176888683,2.134205948,10,0
air05,1,1,21.168575111852583,1.6904523,16,0
app1-1,1,1,0.0,0.57140078,37,6
app1-2,1,1,43.90243902439025,19.198573704,96,61
arki001,1,3,2.7106795876544374,42.065803369,1486,327
assign1-5-8,1,1,3.7735849056613513,0.110602874,22,0
atlanta-ip,1,1,14.455936562477596,13.61989954,12,0
b1c1s1,1,1,122.82612723278702,0.702678836,34,4
bab2,1,1,55.2345885105767,273.836958445,164,33
bab6,1,3,11.882788686782467,484.128778304,692,284
beasleyC3,1,1,10.875331564986737,0.220206943,36,6
binkar10_1,1,1,1.019253844255989,0.063235881,12,0
blp-ar98,1,1,70.10371359929277,2.053107636,17,0
blp-ic98,1,1,32.753044566452544,0.551988337,4,0
bnatt400,1,3,0.0,166.222543118,699,0
bppc4-08,1,1,20.754716981132077,0.527235016,28,0
brazil3,1,2,933.3333333333334,40.658866894,33,0
buildingenergy,1,2,0.8847124727736827,159.879081758,4,0
cap6000,1,1,0.34984418961261365,0.033814801,1,0
cbs-cta,1,1,inf,2.569558159,30,0
chromaticindex1024-7,1,1,0.0,59.840511468,6,0
chromaticindex512-7,1,1,0.0,64.137697038,6,0
cmflsp50-24-8-8,1,1,14.908024283461703,5.62577675,38,4
co-100,1,1,302.3729611702158,5.206797922,13,0
cod105,1,1,100.0,1.783582918,1,0
comp07-2idx,1,2,3850.0,5.530557164,20,0
comp21-2idx,1,2,374.3243243243243,4.416988584,24,0
cost266-UUE,1,1,36.6601963132559,0.393032322,25,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,68.37606837606992,11.219593328,879,165
csched008,1,1,9.248554913294798,1.209151503,112,19
cvs16r128-89,1,1,97.9381443298969,0.959001942,1,0
dano3_3,1,1,0.008984565371149406,17.990190377,4,0
dano3_5,1,1,0.3168578694885874,21.12244577,13,0
dano3mip,1,1,16.621209319526614,239.106396459,62,15
danoint,1,1,23.287671232876708,1.875353868,55,12
disctom,1,1,0.0,1.31024061,2,0
drayage-100-23,1,1,19.895137501118082,0.310793814,13,0
drayage-25-23,1,1,6.706069814095083,0.188286411,4,0
ds,1,1,5695.251336898489,6.034191465,1,0
dws008-01,1,3,114.08721232998653,86.49147466,795,232
eil33-2,1,1,440.7063534994712,0.063843639,1,0
eilA101-2,1,1,466.38764181779794,1.027262604,1,0
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,177.25955044242414,0.045479296,13,0
