problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,6.0606060606060606,2.264994559,45,0
30n20b8,1,3,200.0,21.640776965,806,252
50v-10,1,2,133.801545574793,0.302025459,25,0
CMS750_4,1,1,70.23809523809452,3.523447742,56,8
a1c1s1,1,1,29.17079298294419,0.668572764,31,1
academictimetablesmall,1,3,inf,793.266516735,1480,1
aflow30a,1,1,183.33333333333334,0.128361959,34,3
aflow40b,1,1,352.56849315068496,0.355016741,37,4
air04,1,1,4.978890927552238,2.973782086,19,0
air05,1,1,3.4314097216956094,0.926075239,5,0
app1-1,1,1,66.66666666666667,0.690715781,45,13
app1-2,1,1,43.90243902439025,7.044999891,35,4
arki001,1,2,3.0017370197977256,28.727960998,1046,233
assign1-5-8,1,1,5.188679245284006,0.035011495,5,0
atlanta-ip,1,1,20.011772030055333,17.271310432,31,0
b1c1s1,1,1,184.41933786256797,0.794767219,34,4
bab2,1,3,17.010400765388372,904.539160181,750,266
bab6,1,1,8.530359657925189,62.626604102,58,0
beasleyC3,1,1,10.212201591511937,0.223439326,36,6
binkar10_1,1,1,0.9683802264566433,0.0639553,12,0
blp-ar98,1,1,70.38916115311098,1.847424313,15,0
blp-ic98,1,1,33.292251749600865,0.515875514,3,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,50.943396226415096,0.124838667,5,0
brazil3,1,2,433.3333333333333,35.85601903,45,0
buildingenergy,1,2,0.9079125444309454,206.002520275,4,0
cap6000,1,1,0.34984418961261365,0.033764734,1,0
cbs-cta,1,1,0.0,2.668791697,40,10
chromaticindex1024-7,1,1,0.0,60.075119946,7,0
chromaticindex512-7,1,1,0.0,78.663239326,6,0
cmflsp50-24-8-8,1,1,12.590540769764962,6.408996554,44,6
co-100,1,1,215.09722944449769,9.659170129,25,0
cod105,1,1,100.0,1.766112524,1,0
comp07-2idx,1,2,2783.3333333333335,17.683823151,60,0
comp21-2idx,1,2,483.7837837837838,14.27299887,62,1
cost266-UUE,1,1,34.54144885059917,0.47894876,34,2
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,64.1025641025641,9.134925981,931,276
csched008,1,2,9.826589595375722,4.330577854,609,208
cvs16r128-89,1,1,97.9381443298969,0.96290007,1,0
dano3_3,1,1,0.00963739684602819,19.983297209,2,0
dano3_5,1,1,0.3173406278143815,20.986423921,2,0
dano3mip,1,1,15.44095552884615,26.009569682,5,0
