problem,numSols,stage,gap,time,iterations
10teams,0,2,100,1.121003641,20
30n20b8,0,2,100,1.309709149,20
50v-10,0,2,100,0.113851203,10
CMS750_4,0,2,100,1.608000102,20
a1c1s1,0,2,100,0.253594853,20
academictimetablesmall,0,2,100,10.382999234,20
aflow30a,0,2,100,0.068080738,20
aflow40b,0,2,100,0.188949698,20
air04,1,1,0.09432283324434952,2.359669356,7
air05,1,1,3.982816368137469,0.700503812,4
app1-1,0,2,100,0.305836773,20
app1-2,0,2,100,5.438886059,20
arki001,0,2,100,0.229983928,20
assign1-5-8,0,2,100,0.079559002,20
atlanta-ip,1,2,14.294396376851738,14.481369771,20
b1c1s1,0,2,100,0.284907647,20
bab2,0,2,100,117.154153242,20
bab6,0,2,100,66.116533653,20
beasleyC3,0,2,100,0.112193556,20
binkar10_1,1,2,3.2110825363551245,0.06807117,16
blp-ar98,1,2,44.30396117281051,1.669279234,15
blp-ic98,1,1,33.922915251853205,0.228238469,1
bnatt400,0,2,100,3.072140019,20
bppc4-08,0,2,100,0.374511917,20
brazil3,0,2,100,17.996876967,20
buildingenergy,0,2,100,586.887669385,10
cap6000,1,1,0.34984418961261365,0.02946017,1
cbs-cta,0,2,100,1.009879957,20
chromaticindex1024-7,1,1,0.0,67.705198539,3
chromaticindex512-7,1,1,0.0,40.903281405,2
cmflsp50-24-8-8,0,2,100,3.086724045,20
co-100,1,2,72.14228775143405,4.655123368,14
cod105,1,1,100.0,1.635862047,1
comp07-2idx,1,2,97.23502304147465,3.427977355,11
comp21-2idx,1,2,81.68316831683168,2.368611116,11
cost266-UUE,1,2,28.00652140106615,0.233640743,15
cryptanalysiskb128n5obj16,0,2,100,197.930379737,20
csched007,0,2,100,0.226724265,20
csched008,0,2,100,0.357808739,20
cvs16r128-89,1,1,97.9381443298969,0.874156449,1
dano3_3,1,2,1.11626582047554e-10,18.898157884,13
dano3_5,0,2,100,25.099009325,20
dano3mip,0,2,100,41.265077277,20
danoint,0,2,100,0.299636559,20
disctom,1,1,0.0,1.17150689,2
drayage-100-23,1,2,12.679605009281879,0.349091151,15
drayage-25-23,1,2,6.284618884172661,0.295614269,11
ds,1,1,97.45787653844357,5.42492234,1
dws008-01,0,2,100,0.94043981,20
eil33-2,1,1,42.70880893104147,0.058598369,1
eilA101-2,1,1,64.8886984572174,0.909463289,1
enlight_hard,0,2,100,0.029419278,14
exp-1-500-5-5,0,2,100,0.056737318,20
fast0507,1,1,36.72727272727273,0.799174045,1
fastxgemm-n2r6s0t2,1,2,83.94975575715283,0.280642162,17
fhnw-binpack4-48,0,2,100,0.476655597,20
fiball,0,2,100,2.793413405,20
fiber,1,2,61.61897564246381,0.058451373,16
fixnet6,0,2,100,0.058627467,20
gen-ip002,1,2,16.950993641411536,0.005372375,1
gen-ip054,1,2,12.549286985294193,0.003594209,1
germanrr,0,2,100,5.639738093,20
gesa2-o,0,2,100,0.118495801,20
gesa2,1,2,2.1643256614212665,0.09177292,13
gfd-schedulen180f7d50m30k18,0,2,100,369.981838301,20
glass-sc,1,1,23.333333333333332,0.487724328,1
glass4,0,2,100,0.047550239,20
gmu-35-40,1,2,5.833822434182062,0.098623759,14
gmu-35-50,0,2,100,0.181331092,20
graph20-20-1rand,0,2,100,2.688255132,20
graphdraw-domain,0,2,100,0.107291047,20
h80x6320d,0,2,100,0.737727307,20
harp2,1,2,12.695157432553115,0.047880861,13
highschool1-aigio,0,2,100,797.521371458,20
hypothyroid-k1,1,1,0.0,5.017007333,1
ic97p,0,2,100,0.094655613,20
ic97t,0,2,100,0.055829751,20
icir97p,0,2,100,0.308901922,20
icir97t,0,2,100,0.254292695,20
irish-electricity,0,2,100,16.772181914,20
irp,1,1,10.253258229465642,0.450645658,6
istanbul-no-cutoff,0,2,100,5.326230952,20
k1mushroom,1,1,18.248175182481752,51.885523157,1
lectsched-5-obj,0,2,100,1.87043098,20
leo1,1,1,44.57482692104331,0.101114419,1
leo2,1,1,43.066272045719664,0.194020854,1
liu,0,2,100,0.227438504,20
lotsize,0,2,100,0.216701903,20
mad,1,2,99.30927835051546,0.111355454,14
manna81,1,2,0.0,0.103075411,3
map10,0,2,100,28.001136302,20
map16715-04,0,2,100,33.866825902,20
markshare1,1,1,99.58847736625515,0.002342708,1
markshare2,1,1,99.82517482517483,0.002744389,1
markshare_4_0,1,1,98.66666666666667,0.002066426,1
mas74,0,2,100,0.03462915,20
mas76,0,2,100,0.03449405,20
mc11,0,2,100,0.190718094,20
mcsched,1,1,9.31914365551091,0.484273896,3
mik-250-20-75-4,0,2,100,0.065408069,15
milo-v12-6-r2-40-1,0,2,100,0.331306137,20
misc07,1,2,29.485570890840652,0.0726043,13
mkc,1,2,53.63710535650949,0.034332673,2
mod011,1,2,11.722207147275327,0.202493094,13
modglob,0,2,100,0.040283251,20
momentum1,0,2,100,1.572835739,20
msc98-ip,0,2,100,4.854607647,20
mushroom-best,0,2,100,9.154339019,20
mzzv11,1,2,22.930288240169446,3.035247254,13
mzzv42z,1,2,25.24829600778968,3.02624028,13
n2seq36q,1,1,23.9067055393586,0.351352054,1
n3div36,1,1,39.38832252085264,0.310339939,1
n5-3,0,2,100,0.125712325,10
neos-1122047,1,1,100.0,0.070373209,0
neos-1171448,0,2,100,3.370485099,20
neos-1171737,0,2,100,1.141976444,20
neos-1354092,0,2,100,104.079240669,20
neos-1445765,1,1,38.1319237473992,0.654919825,6
neos-1456979,0,2,100,1.782453361,20
neos-1582420,0,2,100,0.40742672,20
neos-2657525-crna,1,2,90.5726748547395,0.041099331,12
neos-2746589-doon,0,2,100,12.08201632,20
neos-2978193-inde,1,1,25.94027183610996,0.176188175,3
neos-2987310-joes,0,2,100,3.092955551,20
neos-3004026-krka,0,2,100,1.200638269,20
neos-3024952-loue,0,2,100,0.865540173,10
neos-3046615-murg,0,2,100,0.031956896,20
neos-3083819-nubu,1,2,0.7983473510012407,0.039052907,1
neos-3216931-puriri,0,2,100,8.168849033,20
neos-3381206-awhea,0,2,100,0.149506135,11
neos-3402294-bobin,1,2,84.19506462984737,12.52306715,13
neos-3555904-turama,0,2,100,40.351300222,20
neos-3627168-kasai,1,2,0.874328016733557,0.08423501,13
neos-3656078-kumeu,0,2,100,3.309254443,20
neos-3754480-nidda,0,2,100,0.044541182,20
neos-4300652-rahue,0,2,100,26.23236619,20
neos-4338804-snowy,0,2,100,0.156938983,20
neos-4387871-tavua,0,2,100,0.454407708,20
neos-4413714-turia,0,2,100,31.914044087,20
neos-4532248-waihi,0,2,100,55.363351981,20
neos-4647030-tutaki,1,2,28.008929037969764,11.00514154,13
neos-4722843-widden,0,2,100,11.455287858,20
neos-4738912-atrato,1,2,20.282074234434067,0.260953262,13
neos-4763324-toguru,0,2,100,20.45856617,20
neos-4954672-berkel,0,2,100,0.055244715,20
neos-5049753-cuanza,0,2,100,51.290687667,20
neos-5052403-cygnet,1,1,6.666666666666667,41.377518431,3
neos-5093327-huahum,0,2,100,1.344291143,20
neos-5104907-jarama,0,2,100,266.317971442,20
neos-5107597-kakapo,0,2,100,0.270796716,20
neos-5114902-kasavu,0,2,100,1007.141072063,20
neos-5188808-nattai,0,2,100,4.566215314,20
