problem,numSols,stage,gap,time,iterations
neos-3754480-nidda,1,2,99.95898086485221,0.076540585,19
neos-4300652-rahue,0,2,100,27.407175279,20
neos-4338804-snowy,0,2,100,0.157021192,20
neos-4387871-tavua,0,2,100,0.468481325,20
neos-4413714-turia,0,2,100,26.161564132,20
neos-4532248-waihi,0,2,100,84.030435196,20
neos-4647030-tutaki,1,2,68.61607549806386,12.854899507,13
neos-4722843-widden,0,2,100,12.547016146,20
neos-4738912-atrato,1,2,22.66144679990878,0.259914049,13
neos-4763324-toguru,0,2,100,24.65069765,20
neos-4954672-berkel,1,2,28.500178837808747,0.052701172,19
neos-5049753-cuanza,0,2,100,56.211833931,20
neos-5052403-cygnet,1,1,0.546448087431694,42.7273786,2
neos-5093327-huahum,0,2,100,1.43082836,20
neos-5104907-jarama,0,2,100,247.09334463,20
neos-5107597-kakapo,0,2,100,0.277822228,20
neos-5114902-kasavu,0,2,100,882.749959719,20
neos-5188808-nattai,0,2,100,4.270915155,20
neos-5195221-niemur,0,2,100,13.42552661,20
neos-631710,1,1,60.117878192534384,2.309306055,1
neos-662469,1,2,44.909310111463185,5.720895622,15
neos-787933,1,2,0.0,0.030983843,1
neos-827175,1,1,0.0,0.427325395,0
neos-848589,0,2,100,31.06760204,20
neos-860300,1,2,26.14213197969543,0.959188664,12
neos-873061,0,2,100,18.937303162,20
neos-911970,0,2,100,0.090766098,20
neos-933966,1,1,3.9274924471299095,2.276829174,6
neos-950242,0,2,100,6.572165965,20
neos-957323,1,1,2.0988445815770347,2.572401292,3
neos-960392,0,2,100,7.207889059,20
neos10,1,2,64.49339207048457,0.117891116,4
neos16,0,2,100,0.129884481,20
neos17,0,2,100,0.067778191,20
neos20,0,2,100,0.169033619,20
neos5,1,1,65.9090909090909,0.005368414,1
neos7,1,2,6.959355107703536,0.103738026,13
neos8,1,2,0.0,0.104804779,3
net12,1,1,16.07843137254902,2.052593101,10
netdiversion,1,2,41.68674698795181,264.269470586,14
nexp-150-20-8-5,1,1,59.33098591549296,0.265422925,3
nh97p,0,2,100,0.165821847,20
nh97t,0,2,100,0.181891489,20
noswot,0,2,100,0.035478123,20
ns1116954,0,2,100,23.804449348,20
ns1208400,0,2,100,5.868375035,20
ns1644855,0,2,100,308.112419604,20
ns1760995,1,2,11.013750757364667,16.0277462,15
ns1830653,0,2,100,1.54650458,20
ns1952667,0,2,100,11.776594263,10
nsrand-ipx,1,1,41.92377495462795,0.058028868,1
nu25-pr12,1,2,3.551619252102344,0.084471487,4
nursesched-medium-hint03,0,2,100,62.743503741,20
nursesched-sprint02,0,2,100,3.985268973,20
nw04,1,2,25.25709219858156,3.783575302,17
opm2-z10-s4,1,1,94.0425020289158,27.138329461,1
opt1217,1,2,0.0,0.060990255,20
p200x1188c,0,2,100,0.116375208,20
p2756,1,2,41.987000928505104,0.049584486,5
peg-solitaire-a3,0,2,100,13.345282329,20
pg,0,2,100,0.090091459,20
pg5_34,0,2,100,0.108987031,20
physiciansched3-3,0,2,100,25.906919407,20
physiciansched6-2,0,2,100,3.659213273,20
piperout-08,0,2,100,0.846412633,20
piperout-27,0,2,100,1.157873866,20
pk1,0,2,100,0.056864971,20
pp08a,1,2,60.526315789473685,0.01769229,13
pp08aCUTS,1,2,54.54545454545455,0.022242513,13
proteindesign121hz512p9,0,2,100,4.783361039,20
proteindesign122trx11p8,0,2,100,4.263335313,20
protfold,1,2,67.74193548387096,3.956296857,20
qap10,1,1,5.555555555540792,15.628344198,3
qiu,1,1,100.0,0.036768664,1
rB10-011000,0,2,100,0.394384731,20
rB10-011001,0,2,100,0.387770076,20
rB11-010000,1,2,82.48935496357814,0.759120595,13
rB11-110001,0,2,100,2.155217482,20
rB12-111111,0,2,100,2.498048035,20
rC10-001000,0,2,100,0.167220451,20
rC10-100001,0,2,100,0.940672268,20
rC11-010100,1,1,77.62951173928279,0.189749828,1
rC11-011100,1,1,82.77451594814791,0.158710899,1
rC12-100000,1,2,91.16200173518511,1.946564978,13
rC12-111100,1,1,66.09018637929512,0.267645739,1
radiationm18-12-05,0,2,100,0.670894004,20
radiationm40-10-02,0,2,100,3.062038966,20
rail01,1,2,40.086671996044444,1694.257446851,11
rail02,0,2,100,3600.29381679,2
rail507,1,1,38.51590106007067,1.033820109,1
ran14x18-disj-8,1,2,25.47681188495177,0.184659159,13
rd-rplusc-21,0,2,100,1.756133286,20
reblock115,0,2,100,0.549849434,20
rmatr100-p10,1,1,0.47058823529411764,0.648631238,4
rmatr200-p5,1,2,28.135431568907965,45.254700641,12
rocI-4-11,0,2,100,0.376217013,20
rocII-5-11,0,2,100,1.278398501,20
roi2alpha3n4,1,2,37.81695603060147,21.008469962,20
roi5alpha10n8,1,2,55.006992463468734,184.34967884,15
roll3000,0,2,100,0.466609192,20
rout,0,2,100,0.084376839,20
s100,1,1,0.08497169692003097,243.083237964,7
s250r10,1,1,0.6519039403804704,47.396599662,3
satellites2-40,0,2,100,216.985575716,20
satellites2-60-fs,0,2,100,307.73700984,20
savsched1,1,2,15.410499750255786,162.588719589,11
