problem,numSols,stage,gap,time,iterations
10teams,1,3,9.941520467836257,9.375085,20
30n20b8,1,3,60.0,1.394985428,20
50v-10,1,3,55.745075649887056,0.118600888,10
CMS750_4,1,3,58.34710743801653,3.078009293,20
a1c1s1,1,3,41.51907053582794,0.30590479,20
academictimetablesmall,1,3,100.0,445.144385328,20
aflow30a,1,3,20.24793388429752,0.070825903,20
aflow40b,1,3,28.82388787324802,0.187044774,20
app1-1,1,3,33.333333333333336,0.306997958,20
app1-2,1,3,41.46341463414634,5.873329382,20
arki001,1,3,1.8199112058985811,1.374701183,20
assign1-5-8,1,3,4.072398190046149,0.09236764,20
b1c1s1,1,3,62.53230151664475,0.302327127,20
bab2,1,3,9.310874101264606,126.596321887,20
bab6,1,3,6.818189704214369,60.513583029,20
beasleyC3,1,3,12.121212121212121,0.118829612,20
bnatt400,0,3,100,58.902544434,20
bppc4-08,1,3,30.263157894736842,0.387390441,20
buildingenergy,1,3,0.1270335177683445,591.643750308,10
cbs-cta,1,3,100.0,1.165412423,20
cmflsp50-24-8-8,0,3,100,71.240885892,20
cryptanalysiskb128n5obj16,1,3,0.0,1807.6844215820001,20
csched007,1,3,31.976744186046272,1.935170824,20
csched008,1,3,8.947368421052632,3.312749872,20
dano3_5,1,3,0.2727851732625735,28.135418227,20
dano3mip,1,3,18.977480219111378,42.723367463,20
danoint,1,3,1.2030075187969882,0.581948852,20
dws008-01,1,3,13.028204989080933,7.240992477,20
enlight_hard,0,3,100,1.161987131,14
exp-1-500-5-5,1,3,61.537069468768244,0.063573339,20
fhnw-binpack4-48,0,3,100,43.435435962,20
fiball,1,3,6.122448979591836,2.88697713,20
fixnet6,1,3,17.072662919008952,0.06114369,20
germanrr,1,3,3.580648088212657,6.7430244560000006,20
gesa2-o,1,3,0.12611375230953076,0.127373782,20
gfd-schedulen180f7d50m30k18,0,3,100,3602.215216044,20
glass4,1,3,59.99987733424515,0.554767928,20
gmu-35-50,1,3,3.648795324118564,0.184787139,20
graph20-20-1rand,1,3,22.22222222222222,9.460961444,20
graphdraw-domain,1,3,79.00921265887571,0.113946471,20
h80x6320d,1,3,5.485197604673706,0.767974839,20
ic97p,1,3,5.986167421893632,0.106099681,20
ic97t,1,3,8.665430954587581,1.040580095,20
