problem,numSols,stage,gap,time,iterations,restarts
10teams,1,2,4.761904761904762,11.096988959,370,41
30n20b8,1,3,166.2251655629139,25.219724276,878,252
50v-10,1,2,123.09599647243118,0.318315927,26,0
CMS750_4,1,1,79.76190476190476,3.232048761,106,31
a1c1s1,1,1,27.52740602778298,0.380153782,31,1
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,107.16753022452504,0.060914098,31,1
aflow40b,1,1,97.6027397260274,0.340900582,44,6
air04,1,1,1.273669772164578,7.6435193,21,0
air05,1,1,11.458254341396788,2.355382143,22,0
app1-1,1,1,66.66666666666667,0.121665495,32,2
app1-2,1,1,41.46341463414634,2.921127576,44,14
arki001,1,2,2.1544712107359905,17.525256665,478,132
assign1-5-8,1,2,5.188679245284006,0.036935958,6,0
atlanta-ip,1,1,21.122787002155405,23.277243607,15,0
b1c1s1,1,1,150.590708618108,0.151521071,34,4
bab2,1,3,11.501578231653212,872.391731897,803,183
bab6,1,3,54.948610591298994,575.20060924,855,268
beasleyC3,1,1,12.20159151193634,0.145306875,36,6
binkar10_1,1,1,0.9683802264508968,0.021116162,3,0
blp-ar98,1,1,68.89130334902518,1.087654697,13,0
blp-ic98,1,1,44.12347311659201,0.239464389,1,0
bnatt400,1,3,0.0,94.158348276,1244,0
bppc4-08,1,2,32.075471698113205,0.173760314,8,0
brazil3,1,2,895.8333333333334,75.16284407,53,0
buildingenergy,1,2,1.6464996841375583,1269.182950703,4,0
cap6000,1,1,0.34984418961261365,0.035142345,1,0
cbs-cta,1,1,0.0,2.100506059,31,1
chromaticindex1024-7,1,1,0.0,3284.777904852,6,0
chromaticindex512-7,1,1,0.0,142.409727994,1,0
cmflsp50-24-8-8,1,1,9.093951020018485,5.926729002,62,11
co-100,1,1,63599.048493511254,2.218059881,12,0
cod105,1,1,100.0,15.570596637,1,0
comp07-2idx,1,2,12800.0,30.776453894,60,1
comp21-2idx,1,2,1270.2702702702702,11.541705007,66,1
cost266-UUE,1,3,105.80110011600401,0.232287023,7,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,82.33618233618233,223.439785232,1244,19
csched008,1,2,9.826589595375722,0.525447382,46,5
cvs16r128-89,1,1,97.9381443298969,3.333748206,1,0
dano3_3,1,1,0.011019244640079678,64.875714139,2,0
dano3_5,1,1,0.31762584799913945,96.853859477,2,0
dano3mip,1,1,15.44095552884615,140.333127698,5,0
danoint,1,1,17.19939117199391,0.32893911,40,7
disctom,1,1,0.0,6.201419195,2,0
drayage-100-23,1,1,169.13056441919673,1.57332639,40,1
drayage-25-23,1,1,181.9726632368678,1.601385704,40,0
ds,0,0,0,0,0,0
dws008-01,0,0,0,0,0,0
eil33-2,1,2,23.11160197918507,1.700904239,96,17
eilA101-2,1,3,466.38764181779794,2193.717354741,1200,133
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,246.84990969386982,0.024547765,19,0
fast0507,1,1,17.24137931034483,4.666211585,1,0
fastxgemm-n2r6s0t2,1,3,2714.2260869565216,25.984461435,978,230
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,8.695652173913043,10.35790935,89,11
fiber,1,1,27192.59152692351,0.006302281,1,0
fixnet6,1,1,35.30002510670349,0.054275192,31,1
gen-ip002,1,2,9.532299706806048,0.003295221,1,0
gen-ip054,1,2,12.109987209089851,0.004679993,4,0
germanrr,1,2,3.01097599931487,5.197509776,33,1
gesa2-o,1,2,6.788913207311817,0.094328977,31,1
gesa2,1,2,2.646427476841629,0.176737146,26,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.44165696,1,0
glass4,1,1,207.63813091073655,0.011104997,11,0
gmu-35-40,1,1,7.605918589613913,0.022641912,3,0
gmu-35-50,1,1,5.402540032148483,0.134322116,35,1
graph20-20-1rand,1,1,22.22222222222222,1.61742174,21,0
graphdraw-domain,1,2,50.60957025297166,0.049725147,39,4
h80x6320d,1,1,27.194609526328087,0.890760194,35,3
harp2,1,1,11.911845421695515,0.033166902,14,0
highschool1-aigio,0,0,0,0,0,0
hypothyroid-k1,1,1,11.89056471413539,22.205943837,62,15
ic97p,1,2,11.567732115677321,1.244693285,321,122
ic97t,1,3,7.864028411973617,3.353544951,1220,556
icir97p,1,3,14.007905138339922,25.29250186,912,318
icir97t,1,3,11.749019607843136,32.236825947,1442,926
irish-electricity,1,1,9.471667365995625,55.508850808,32,1
irp,1,1,11.50460191506272,0.688202101,15,0
istanbul-no-cutoff,1,1,9.65999641886824,6.761640033,13,0
k1mushroom,1,1,18.248175182481766,82.463337567,1,0
lectsched-5-obj,1,3,2591.6666666666665,234.004995264,1992,31
leo1,1,1,786.9816554458648,0.204806263,1,0
leo2,1,1,7046.7202880608065,0.453301376,1,0
liu,1,1,295.9409594095941,0.114399616,13,0
lotsize,1,1,297.4181780103297,0.326491866,42,8
mad,1,1,6704.477611940298,0.043307832,16,0
manna81,1,2,2.1422060164083865,0.173640943,3,0
map10,1,1,72.32323232323232,28.057615702,8,0
map16715-04,1,1,56.75675675675676,28.963336312,8,0
markshare1,1,1,41700.0,0.000538511,1,0
markshare2,1,1,48800.0,0.000663388,1,0
markshare_4_0,1,1,6400.0,0.0003515,1,0
mas74,1,1,29.73537996729151,0.005890335,6,0
mas76,1,1,12.179250649292209,0.00557853,5,0
mc11,1,1,116.41714432372316,0.309097662,42,12
mcsched,1,1,122.82115773926093,0.313114092,3,0
mik-250-20-75-4,1,2,119.91931320624845,0.031017281,9,0
milo-v12-6-r2-40-1,1,3,85.61307291239001,19.672150988,774,0
misc07,1,1,67.72241992882562,0.037055131,20,0
mkc,1,1,26698.687477829022,0.114553329,6,0
mod011,1,1,2.036085890685279,0.102617363,7,0
modglob,1,1,45.920958230077574,0.008073745,6,0
momentum1,1,3,323.33898682793773,35.944121346,1416,934
msc98-ip,1,1,14.263693308003853,5.68457432,13,0
mushroom-best,1,2,13255388.518363057,894.653267321,113,32
mzzv11,1,2,66.62676121189797,31.128604022,106,40
mzzv42z,1,2,64.17721518987342,7.200041781,9,0
n2seq36q,1,1,99.37547892720306,0.822128539,3,0
n3div36,1,1,99.34785932721712,0.370324819,1,0
