problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,2.3809523809524054,1.119090547,35,0
30n20b8,1,3,216.88741721854305,33.77143461,1296,353
50v-10,1,2,104.37427185327296,0.338542534,26,0
CMS750_4,1,1,88.4920634920635,5.258663981,182,40
a1c1s1,1,1,21.275322947998003,0.226599228,32,1
academictimetablesmall,1,3,inf,2460.113339206,788,0
aflow30a,1,1,134.02417962003454,0.062118313,31,1
aflow40b,1,1,79.53767123287672,0.284045525,36,3
air04,1,1,0.4364322995528536,3.478536788,5,0
air05,1,1,2.9157503602032304,1.625028455,4,0
app1-1,1,1,66.66666666666667,0.140116633,37,4
app1-2,1,1,41.46341463414634,3.359370009,51,17
arki001,1,2,1.6949433066045334,24.672481589,688,211
assign1-5-8,1,2,1.8867924528311448,0.062243998,20,0
atlanta-ip,1,1,26.6784242390443,28.96201584,45,1
b1c1s1,1,1,158.58720474245516,0.135756197,33,3
bab2,1,3,20.365990971722855,930.92463335,811,221
bab6,1,3,33.26517877249171,618.540867001,800,321
beasleyC3,1,1,11.405835543766578,0.144154428,36,6
binkar10_1,1,1,12.939992533197112,0.019409379,2,0
blp-ar98,1,1,76.66846941535287,2.071497594,29,0
blp-ic98,1,1,44.12347311659201,0.241202198,1,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,2,32.075471698113205,0.528599986,64,7
brazil3,1,2,441.6666666666667,26.215783877,21,0
buildingenergy,0,0,0,0,0,0
cap6000,1,1,0.34984418961261365,0.035140504,1,0
cbs-cta,1,1,0.0,2.107234539,31,1
chromaticindex1024-7,1,1,0.0,726.167829673,2,0
chromaticindex512-7,1,1,0.0,145.245618895,1,0
cmflsp50-24-8-8,1,1,17.681421785452567,12.509144167,148,34
co-100,1,1,44544.54352456508,2.203297455,12,0
cod105,1,1,100.0,15.646583326,1,0
comp07-2idx,1,2,4166.666666666667,14.148306256,27,0
comp21-2idx,1,2,582.4324324324324,9.115944381,43,1
cost266-UUE,1,3,105.80110011600401,0.215393705,7,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,83.76068376068376,108.591998511,669,8
csched008,1,2,9.248554913294798,12.025123545,386,88
cvs16r128-89,1,1,97.9381443298969,3.341663135,1,0
dano3_3,1,1,0.008979373126174106,59.728239069,18,0
dano3_5,1,1,0.7936724216791565,196.850523571,50,9
dano3mip,1,1,10.097123138957803,268.885065219,70,16
danoint,1,2,24.809741248097406,1.360628176,135,53
disctom,1,1,0.0,6.205244892,2,0
drayage-100-23,1,1,104.54268541874394,1.12073654,33,1
drayage-25-23,1,1,116.65973393405558,1.842504515,63,0
ds,0,0,0,0,0,0
dws008-01,0,0,0,0,0,0
eil33-2,1,3,440.7063534994712,14.595919446,684,182
eilA101-2,1,3,466.38764181779794,1461.692082176,814,60
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,48.67424529876911,0.031722833,26,0
fast0507,1,1,17.24137931034483,4.63263399,1,0
fastxgemm-n2r6s0t2,1,3,2714.2260869565216,21.864114209,889,153
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,8.695652173913043,9.093620773,96,17
fiber,1,1,27192.59152692351,0.006296641,1,0
fixnet6,1,1,21.591765001255336,0.052033286,31,1
gen-ip002,1,2,9.532299706806048,0.003287668,1,0
gen-ip054,1,2,8.778364487091151,0.004643558,4,0
germanrr,1,2,4.568955335652617,12.656384615,103,17
gesa2-o,1,2,3.4136374242918004,0.090472891,31,1
gesa2,1,2,2.1555859259511125,0.157350826,26,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.43976818,1,0
glass4,1,1,279.1661389966951,0.072983756,90,34
gmu-35-40,1,1,7.93325453808783,0.0799377,35,2
gmu-35-50,1,1,3.298782791518002,0.129993097,32,1
graph20-20-1rand,1,1,11.11111111111111,2.621098696,34,1
graphdraw-domain,1,2,52.41288225134613,0.08359002,70,11
h80x6320d,1,1,27.194609526328087,0.892045017,35,3
harp2,1,1,14.279123856017858,0.031735095,13,0
highschool1-aigio,0,0,0,0,0,0
hypothyroid-k1,1,1,11.89056471413539,25.332335414,62,15
ic97p,1,3,16.0832064941654,4.388814636,759,333
ic97t,1,3,11.84677828513445,3.538644531,973,352
icir97p,1,3,14.292490118577074,46.971915098,1400,469
icir97t,1,3,9.050980392156863,21.71287821,866,506
irish-electricity,1,1,2.0481697095656886,83.89878695,87,11
irp,1,1,11.50460191506272,0.670850457,15,0
istanbul-no-cutoff,1,1,1.8368368411994749,6.540917097,9,0
k1mushroom,1,1,18.248175182481766,84.810301406,1,0
lectsched-5-obj,1,3,2229.1666666666665,157.304517165,1128,1
leo1,1,1,786.9816554458648,0.204111678,1,0
leo2,1,1,7046.7202880608065,0.449690177,1,0
liu,1,1,674.7232472324723,0.551119248,90,18
lotsize,1,1,68.05035822982782,0.349711272,46,9
mad,1,1,5720.89552238806,0.029708061,11,0
manna81,1,2,2.1422060164083865,0.173700839,3,0
map10,1,1,27.07070707070707,49.311322938,66,18
map16715-04,1,1,65.76576576576576,86.359724642,64,16
markshare1,1,1,41700.0,0.000531212,1,0
markshare2,1,1,48800.0,0.000665372,1,0
markshare_4_0,1,1,6400.0,0.000346368,1,0
mas74,1,1,141.8622220409789,0.069783878,89,8
mas76,1,1,38.86992938900291,0.080461274,89,9
mc11,1,1,111.40388399349816,0.307746907,42,12
mcsched,1,1,9.829505504617462,0.370860299,4,0
mik-250-20-75-4,1,2,107.85071031146632,0.036703434,9,0
milo-v12-6-r2-40-1,1,3,94.17405539210861,22.920539857,851,0
