problem,numSols,stage,gap,time,iterations
10teams,1,2,8.333333333333334,14.450816432,213
30n20b8,1,2,69.98011928429423,4.352002572,157
50v-10,1,2,55.96858536882702,0.149487504,13
CMS750_4,1,1,31.89189189189189,2.07034188,32
a1c1s1,1,1,64.28543488687961,0.353932239,31
academictimetablesmall,1,3,100.0,921.863987324,1148
aflow30a,1,1,74.16331994645248,0.139388641,42
aflow40b,1,1,79.02675525228946,0.314593994,36
air04,1,1,2.2310076979344458,1.802238301,5
air05,1,1,2.6358535144713526,0.675627516,5
app1-1,1,1,66.66666666666667,0.402214423,31
app1-2,1,1,43.90243902439025,9.096104416,37
arki001,1,3,2.793457834243405,23.329746038,985
assign1-5-8,1,1,6.607929515419379,0.026258804,4
atlanta-ip,1,1,8.173076076880402,11.343434465,14
b1c1s1,1,1,72.14788813257333,0.530704859,34
bab2,1,1,40.30424195407707,181.944445404,109
bab6,1,2,65.33822681767708,200.331434051,283
beasleyC3,1,1,9.91636798088411,0.175008646,33
binkar10_1,1,1,3.8714087630304066,0.082561649,20
blp-ar98,1,1,44.20749728216853,4.480318851,39
blp-ic98,1,1,33.922915251853205,0.235772734,1
bnatt400,0,3,100,152.107479737,744
bppc4-08,1,1,26.38888888888889,0.121813818,6
brazil3,1,2,86.81318681318682,51.852697871,42
buildingenergy,1,2,0.7268947290552298,109.656794732,3
cap6000,1,1,0.34984418961261365,0.028181883,1
cbs-cta,1,1,0.0,2.422710176,40
chromaticindex1024-7,1,1,0.0,61.164057062,5
chromaticindex512-7,1,1,0.0,57.586509754,5
cmflsp50-24-8-8,0,3,100,153.24139148,951
co-100,1,1,75.24878549547145,7.678361752,24
cod105,1,1,100.0,1.619835067,1
comp07-2idx,1,2,96.02649006622516,13.663754593,51
comp21-2idx,1,2,76.35782747603834,11.507436817,56
cost266-UUE,1,1,30.543603192608618,0.218957549,13
cryptanalysiskb128n5obj16,0,0,0,3600.0,0
csched007,1,3,43.47826086956522,10.225510688,886
csched008,1,1,7.9787234042553195,0.372979543,38
cvs16r128-89,1,1,97.9381443298969,0.866540802,1
dano3_3,1,1,0.01038420532413522,18.665944954,2
dano3_5,1,1,0.3163367627454773,19.205715698,2
dano3mip,1,1,13.375630388807545,23.36603473,5
danoint,1,1,20.36363636363636,2.663863933,82
disctom,1,1,0.0,1.177755549,2
drayage-100-23,1,1,13.731605844805491,0.319090701,14
drayage-25-23,1,1,6.284618884172661,0.165934384,4
ds,1,1,97.45787653844357,5.481941662,1
dws008-01,1,3,32.884268492501505,62.700044334,781
eil33-2,1,1,42.70880893104147,0.058361537,1
eilA101-2,1,1,64.8886984572174,0.908755787,1
enlight_hard,0,3,100,3.214089072,883
exp-1-500-5-5,1,1,34.71363456202933,0.048991854,15
fast0507,1,1,36.72727272727273,0.798470066,1
fastxgemm-n2r6s0t2,1,1,72.68992376926548,0.696964167,47
fhnw-binpack4-48,0,3,100,52.328217296,1171
fiball,1,2,12.658227848101266,1.761959441,13
fiber,1,1,56.450110095281865,0.051584371,14
fixnet6,1,1,35.633484162895925,0.089830214,31
gen-ip002,1,2,16.950993641411536,0.005175396,1
gen-ip054,1,2,12.549286985294193,0.00320625,1
germanrr,1,2,4.177849092542594,13.666423759,62
gesa2-o,1,2,28.263495571075374,0.253695942,41
gesa2,1,2,2.1643256614212665,0.096041351,13
gfd-schedulen180f7d50m30k18,0,3,100,3600.342796992,295
glass-sc,1,1,23.333333333333332,0.482145648,1
glass4,1,1,65.71427640825846,0.140134879,52
gmu-35-40,1,1,6.895152435715877,0.033510481,3
gmu-35-50,1,1,18.77543682609379,0.304637642,34
graph20-20-1rand,1,1,22.22222222222222,2.004824172,16
graphdraw-domain,1,2,35.51704936290085,0.065862578,11
h80x6320d,1,1,22.967456349263202,1.214755297,31
harp2,1,1,12.214268437223401,0.067172235,17
highschool1-aigio,1,2,100.0,1530.875465479,53
hypothyroid-k1,1,1,0.0,4.987642874,1
ic97p,1,3,14.117647058823529,2.998071167,621
ic97t,1,3,10.935381834613647,3.61610499,1358
icir97p,1,3,15.632919834600507,13.511838315,755
icir97t,1,2,15.101877746703956,3.455718343,174
irish-electricity,1,1,6.612617199583205,10.468078258,6
irp,1,1,10.748281847320289,0.344312901,5
istanbul-no-cutoff,1,1,30.27005006453189,3.607818713,11
k1mushroom,1,1,18.248175182481752,40.511615727,1
