problem,numSols,stage,gap,time,iterations
10teams,1,1,1.0706638115631693,4.114229449,86
30n20b8,1,2,77.71217712177122,7.418679823,292
50v-10,1,2,56.445195185817234,0.15032806,13
CMS750_4,1,1,34.20365535248042,5.754916457,99
a1c1s1,1,1,63.89210957141538,0.426009165,32
academictimetablesmall,0,3,100,1002.077324322,1161
aflow30a,1,1,32.280701754385966,0.121450465,36
aflow40b,1,1,58.88771559310102,0.282239903,32
air04,1,1,4.836412951347686,3.362672532,29
air05,1,1,1.9699672911091288,0.787547806,5
app1-1,1,1,66.66666666666667,0.40456362,31
app1-2,1,1,43.90243902439025,7.938334498,38
arki001,1,2,3.1191050213283353,23.5213979,1155
assign1-5-8,1,1,4.072398190046149,0.029374371,5
atlanta-ip,1,1,11.773883806672501,14.727562217,33
b1c1s1,1,1,76.8618053739501,0.663512761,36
bab2,1,3,20.08253100119559,908.654992821,740
bab6,1,3,20.25829042389858,463.055303615,783
beasleyC3,1,1,10.131108462455304,0.193850993,35
binkar10_1,1,1,3.8714087630304066,0.084295043,20
blp-ar98,1,1,43.5750810882577,1.461290118,13
blp-ic98,1,1,33.922915251853205,0.227213689,1
bnatt400,0,3,100,179.912536292,1383
bppc4-08,1,1,33.75,0.124138168,6
brazil3,1,2,68.42105263157895,40.305001143,39
buildingenergy,1,2,0.7167528724975728,134.184412931,4
cap6000,1,1,0.34984418961261365,0.028492144,1
cbs-cta,1,1,0.0,2.395295902,40
chromaticindex1024-7,1,1,0.0,63.225239661,6
chromaticindex512-7,1,1,0.0,65.185020372,9
cmflsp50-24-8-8,1,1,12.29867294912562,10.849318207,102
co-100,1,1,85.47836105504916,6.810375488,21
cod105,1,1,100.0,1.648027753,1
comp07-2idx,1,2,96.72131147540983,14.552001419,55
comp21-2idx,1,2,82.71028037383178,13.699931091,66
cost266-UUE,1,1,27.182249624093526,0.196649058,13
cryptanalysiskb128n5obj16,0,0,0,3600.0,0
csched007,1,3,29.37625754527163,7.645841231,878
csched008,1,3,8.947368421052632,6.364378089,835
cvs16r128-89,1,1,97.9381443298969,0.868506015,1
dano3_3,1,1,0.010232924568698154,17.120735711,2
dano3_5,1,1,0.3159544303109641,19.158342412,2
dano3mip,1,1,13.375630388807545,23.714173539,5
danoint,1,2,86.69205371792015,3.253806012,170
disctom,1,1,0.0,1.190648874,2
drayage-100-23,1,1,13.731605844805491,0.317012152,14
drayage-25-23,1,1,6.284618884172661,0.205307013,5
ds,1,1,97.45787653844357,5.432134444,1
dws008-01,0,3,100,109.92220711,1506
eil33-2,1,1,42.70880893104147,0.058473107,1
eilA101-2,1,1,64.8886984572174,0.91688873,1
enlight_hard,0,3,100,2.812563376,904
exp-1-500-5-5,1,1,33.663236745132,0.075568758,27
fast0507,1,1,36.72727272727273,0.798878855,1
fastxgemm-n2r6s0t2,1,1,86.68210770121598,0.676917803,42
fhnw-binpack4-48,0,3,100,46.596597268,873
fiball,1,2,12.101910828025478,1.789382029,13
fiber,1,1,44.29066426805639,0.056516856,15
fixnet6,1,1,35.76842444766973,0.092672036,31
gen-ip002,1,2,16.950993641411536,0.005074888,1
gen-ip054,1,2,12.549286985294193,0.003242927,1
germanrr,1,2,2.622607221335116,12.218445447,80
gesa2-o,1,2,28.263495571075374,0.255181325,40
gesa2,1,2,2.1643256614212665,0.096795404,13
gfd-schedulen180f7d50m30k18,0,3,100,3599.787525106,785
glass-sc,1,1,23.333333333333332,0.475763631,1
glass4,1,1,63.63629109336262,0.146667275,64
gmu-35-40,1,1,6.895152435715877,0.031663432,3
gmu-35-50,1,1,19.254368584945937,0.408802052,48
graph20-20-1rand,1,1,33.333333333333336,2.429839146,27
graphdraw-domain,1,2,32.80770018431292,0.07897335,16
h80x6320d,1,1,22.054274259389043,1.201585398,31
