problem,numSols,stage,gap,time,iterations
neos-2987310-joes,1,3,22.038688485388466,3.728479468,20
neos-3004026-krka,1,3,0.0,13.411385205,20
neos-3024952-loue,0,3,100,22.150176856,10
neos-3046615-murg,1,3,30.855661192739845,0.035098336,20
neos-3083819-nubu,1,2,0.7983473510012407,0.040229571,1
neos-3216931-puriri,1,3,44.8286532063464,58.044010757,20
neos-3381206-awhea,1,3,4.631578947368421,0.354671173,12
neos-3402294-bobin,1,2,78.633836378078,14.084793246,15
neos-3555904-turama,1,2,4.322766570605187,87.92985539,12
neos-3627168-kasai,1,3,1.9715507505206302,0.123084936,20
neos-3656078-kumeu,1,3,23.97928971622026,14.182223489,20
neos-3754480-nidda,1,3,99.74033338342703,0.048793305,20
neos-4300652-rahue,1,3,64.26020493307698,170.197239769,20
neos-4338804-snowy,1,3,99.90676590509644,0.873452474,20
neos-4387871-tavua,1,3,59.88629179441233,10.2329578,20
neos-4413714-turia,1,3,99.92401584136003,39.277693156,20
neos-4532248-waihi,1,3,90.47029702970296,54.347274711,20
neos-4647030-tutaki,1,3,49.376364523693624,29.899131741,20
neos-4722843-widden,1,3,76.80554671053969,17.677417413,20
neos-4738912-atrato,1,2,34.15574717466453,0.440850374,20
neos-4763324-toguru,1,3,59.24266178919051,21.409677899,20
neos-4954672-berkel,1,3,44.73013231759184,0.058793822,20
neos-5049753-cuanza,1,3,26.24671953164042,57.697153895,20
neos-5052403-cygnet,1,1,0.0,48.164341337,2
neos-5093327-huahum,1,3,97.05680461131955,6.404850173,20
neos-5104907-jarama,1,3,38.24306472919419,433.379502395,20
neos-5107597-kakapo,0,3,100,109.300045009,20
neos-5114902-kasavu,1,3,43.48576358930112,917.489634105,20
neos-5188808-nattai,1,3,97.47122816517268,4.335364123,20
neos-5195221-niemur,1,2,89.58595726523079,4.486990002,13
neos-631710,1,1,59.801980198019805,2.695745947,1
neos-662469,1,3,61.16316714603622,6.819789758,20
neos-787933,1,2,0.0,0.029185601,1
neos-827175,1,1,0.0,0.416331775,0
neos-848589,1,3,99.98496016815702,33.699884812,20
neos-860300,1,1,36.2731435397173,0.371617569,4
neos-873061,1,3,39.48878932623318,17.953654038,20
neos-911970,1,3,76.06329501245793,0.102072556,20
neos-933966,1,2,76.88953488372093,1.265321486,15
neos-950242,1,2,33.333333333333336,3.178108652,14
neos-957323,1,1,10.917014284202159,1.726332404,1
neos-960392,1,3,100.0,9.042964345,20
neos10,1,2,64.49339207048457,0.071799266,2
neos16,0,3,100,1.669581135,20
neos17,1,3,74.06264128017239,0.117257534,20
neos20,1,3,71.6589861751152,0.908931919,20
neos5,1,1,21.05263157894737,0.019237815,7
neos7,1,3,14.856132629004161,0.186071596,20
neos8,1,2,100.0,0.077914557,2
net12,1,3,27.7027027027027,3.587773535,20
netdiversion,1,1,43.98148148148148,72.835707525,10
nexp-150-20-8-5,1,1,59.33098591549296,0.442687105,7
nh97p,1,3,7.981829980532298,2.157559929,20
nh97t,1,3,10.649023314429742,6.767847647,20
noswot,1,3,4.878048780487805,0.038077043,20
ns1116954,1,3,0.0,41.322869622,20
ns1208400,1,3,4.9560355819242425e-11,16.069193755,20
ns1644855,1,3,99.99999999999999,255.566661598,20
ns1760995,1,3,95.6503107869567,34.225884862,20
ns1830653,1,3,84.11345987920622,6.370362005,20
ns1952667,0,3,100,96.158775183,10
nsrand-ipx,1,1,18.15856777493606,0.059365069,1
nu25-pr12,1,2,3.118260244428469,0.185160295,11
nursesched-medium-hint03,1,2,88.05815160955348,12.232986181,9
nursesched-sprint02,1,2,35.55555555555556,1.584356796,8
nw04,1,1,3.722736096836816,1.978389526,8
opm2-z10-s4,1,1,94.36712855811717,28.087199408,1
opt1217,1,3,100.0,0.070249447,20
p200x1188c,1,3,4.24842827205182,0.133753262,20
p2756,1,2,45.08701001933556,0.048803194,5
peg-solitaire-a3,0,3,100,183.502870677,20
pg,1,3,27.29919852000636,0.102937225,20
pg5_34,1,3,6.21262856762871,0.129920002,20
physiciansched3-3,1,2,6.24884224410225,47.874627999,19
physiciansched6-2,1,3,3.5227383863080686,5.775309326,20
piperout-08,1,3,70.79307469714061,2.323542923,20
piperout-27,1,3,52.67389024816498,1.758038758,20
pk1,1,3,83.82352941176471,0.059038255,20
pp08a,1,2,38.64774624373957,0.017012958,13
pp08aCUTS,1,2,23.4375,0.025456125,15
proteindesign121hz512p9,1,2,2.320954907161804,2.934104127,13
proteindesign122trx11p8,1,2,1.1318619128466327,1.090130743,4
protfold,1,2,38.70967741935484,3.329393715,15
qap10,1,1,16.256157635044676,12.766540592,2
qiu,1,1,100.0,0.120791466,7
rB10-011000,1,3,70.09410462219762,0.47322452,20
rB10-011001,1,3,66.71024503744637,0.460121062,20
rB11-010000,1,3,74.91664566305404,1.023866187,20
rB11-110001,1,3,63.434462515638536,2.407489263,20
rB12-111111,1,3,31.71377029464823,3.935694985,20
rC10-001000,1,3,66.607418631079,0.190661224,20
rC10-100001,1,3,66.44384793711109,0.974340891,20
rC11-010100,1,1,77.62951173928279,0.191009735,1
rC11-011100,1,1,82.77451594814791,0.156945325,1
rC12-100000,1,3,55.06831459628052,2.942338054,20
rC12-111100,1,1,66.09018637929512,0.275101698,1
radiationm18-12-05,1,3,48.57577797944905,0.729873386,20
radiationm40-10-02,1,3,62.2579892698857,7.053512881,20
rail01,1,2,37.135684815227606,1993.77094421,11
rail02,0,3,100,3600.309532895,2
rail507,1,1,11.6751269035533,1.041382769,1
ran14x18-disj-8,1,3,56.60002338360809,0.240541648,20
rd-rplusc-21,1,3,36.9090658713965,1.819634341,20
reblock115,1,3,8.45654729891428,0.699388292,20
rmatr100-p10,1,1,21.22905027932961,0.455919863,2
rmatr200-p5,1,1,16.293279022403258,12.558359126,2
rocI-4-11,1,3,66.4429422064339,9.259361565,20
rocII-5-11,1,3,92.14771119548787,9.091631391,20
roi2alpha3n4,1,3,47.846044684414956,15.121469424,20
roi5alpha10n8,1,3,62.77087268264418,309.652808528,20
roll3000,1,3,30.980938102377383,0.598249999,20
rout,1,3,43.22683975385653,0.089809478,20
s100,1,1,2.76342602419417,304.660744103,6
s250r10,1,1,0.05382611447755174,50.979357175,2
satellites2-40,1,3,100.0,60.274635643,20
satellites2-60-fs,1,3,100.0,21.821838017,20
savsched1,1,2,5.211217816531494,172.7318847,11
sct2,1,3,100.0,0.464204061,20
set1ch,1,3,61.75255273788151,0.049940551,20
seymour,1,1,4.943820224719101,0.579752312,1
seymour1,1,1,0.4431689496291707,3.108998174,9
sing326,1,3,88.30660617494111,19.75666487,20
sing44,1,3,90.75589817739345,19.854166885,20
snp-02-004-104,1,3,99.65091621137663,19.48678244,20
sorrell3,1,1,87.5,0.764194364,1
sp150x300d,1,3,2.816901408450704,0.044658042,20
sp97ar,1,1,14.796669196035245,0.9115527,3
sp98ar,1,1,12.182958969390803,0.575668588,1
splice1k1,1,2,100.0,78.740760583,11
square41,1,2,6.25,1344.320681588,10
square47,0,3,100,3602.314596462,8
supportcase10,1,2,61.111111111111114,111.160592447,11
supportcase12,1,3,20.106665081591952,6.533462706,10
supportcase18,1,1,27.272727272727273,0.128548232,1
supportcase26,1,3,99.03216767178995,10.253992689,20
supportcase33,1,3,100.0,2.639763448,20
supportcase40,1,2,13.233814661284075,3.574456484,16
supportcase42,1,3,14.75703316681584,3.223743914,10
supportcase6,1,2,0.5588246013107478,11.984082094,11
supportcase7,1,3,27.0077437944134,7.582357235,20
swath,1,3,68.25902101355555,5.433261451,20
swath1,1,3,61.04426805170734,0.845709137,20
swath3,1,3,52.39090219600091,0.870172576,20
t1717,1,3,76.12790577233245,54.857428188,20
tbfp-network,1,2,57.07500617626747,27.636255794,16
thor50dday,1,3,80.2411134631461,6.25026774,20
timtab1,1,3,35.102907407936186,0.211684587,20
timtab2,0,3,100,1.499047303,20
tr12-30,1,3,31.0609859742289,6.272532301,20
traininstance2,1,3,36.94468832309043,0.102312717,20
traininstance6,1,3,36.25506985128436,0.062084574,20
trento1,1,1,67.10967365448798,7.213862316,7
triptim1,1,2,0.14845800165873346,22.066230116,4
uccase12,1,2,0.0052785331898662574,7.094161643,11
uccase9,1,3,98.3628818443007,9.284252347,20
uct-subprob,1,1,11.549295774647888,0.461694073,8
unitcal_7,1,3,7.384119493161214,9.381515488,20
var-smallemery-m6j6,1,3,100.0,6.958653054,20
vpm2,1,3,36.55172413793103,0.025158763,20
wachplan,1,3,3.3306690738754696e-14,3.138148817,20
