problem,numSols,stage,gap,time,iterations
neos-4387871-tavua,0,2,100,0.394985499,20
neos-4413714-turia,0,2,100,36.930925928,20
neos-4532248-waihi,0,2,100,40.950256089,20
neos-4647030-tutaki,0,2,100,15.550451148,20
neos-4722843-widden,0,2,100,14.631984598,20
neos-4738912-atrato,1,2,34.15574717466453,0.435350821,20
neos-4763324-toguru,0,2,100,20.754123529,20
neos-4954672-berkel,0,2,100,0.054975039,20
neos-5049753-cuanza,0,2,100,43.529448965,20
neos-5052403-cygnet,1,1,0.0,47.48807404,2
neos-5093327-huahum,0,2,100,1.426511319,20
neos-5104907-jarama,0,2,100,446.096472122,20
neos-5107597-kakapo,0,2,100,0.252839364,20
neos-5114902-kasavu,0,2,100,679.724446083,20
neos-5188808-nattai,0,2,100,4.264143191,20
neos-5195221-niemur,1,2,89.58595726523079,4.482452343,13
neos-631710,1,1,59.801980198019805,2.763864575,1
neos-662469,0,2,100,6.668352068,20
neos-787933,1,2,0.0,0.029054848,1
neos-827175,1,1,0.0,0.425679522,0
neos-848589,0,2,100,25.402379863,20
neos-860300,1,1,36.2731435397173,0.39201472,4
neos-873061,0,2,100,18.140837618,20
neos-911970,0,2,100,0.089951588,20
neos-933966,1,2,76.88953488372093,1.304652735,15
neos-950242,1,2,33.333333333333336,3.479984428,14
neos-957323,1,1,10.917014284202159,1.725787673,1
neos-960392,0,2,100,7.990297024,20
neos10,1,2,64.49339207048457,0.073723343,2
neos16,0,2,100,0.122012733,20
neos17,0,2,100,0.108218134,20
neos20,0,2,100,0.177916761,20
neos5,1,1,21.05263157894737,0.019263965,7
neos7,0,2,100,0.162626798,20
neos8,1,2,100.0,0.07850106,2
net12,0,2,100,3.497798443,20
netdiversion,1,1,43.98148148148148,80.952508558,10
nexp-150-20-8-5,1,1,59.33098591549296,0.463938797,7
nh97p,0,2,100,0.165885641,20
nh97t,0,2,100,0.185715084,20
noswot,0,2,100,0.035582476,20
ns1116954,0,2,100,24.79557195,20
ns1208400,0,2,100,5.131763574,20
ns1644855,0,2,100,307.750595927,20
ns1760995,0,2,100,24.414276655,20
ns1830653,0,2,100,1.63884805,20
ns1952667,0,2,100,13.105843242,10
nsrand-ipx,1,1,18.15856777493606,0.059207014,1
nu25-pr12,1,2,3.118260244428469,0.18129522,11
nursesched-medium-hint03,1,2,88.05815160955348,13.025544711,9
nursesched-sprint02,1,2,35.55555555555556,1.615115197,8
nw04,1,1,3.722736096836816,1.854129099,8
opm2-z10-s4,1,1,94.36712855811717,28.094198955,1
opt1217,0,2,100,0.075627671,20
p200x1188c,0,2,100,0.12748536,20
p2756,1,2,45.08701001933556,0.048757374,5
peg-solitaire-a3,0,2,100,12.806655333,20
pg,0,2,100,0.099284551,20
pg5_34,0,2,100,0.13090458,20
physiciansched3-3,1,2,6.24884224410225,48.167464191,19
physiciansched6-2,0,2,100,5.576423476,20
piperout-08,0,2,100,0.860395571,20
piperout-27,0,2,100,1.149148782,20
pk1,0,2,100,0.057484268,20
pp08a,1,2,38.64774624373957,0.017325135,13
pp08aCUTS,1,2,23.4375,0.025453014,15
proteindesign121hz512p9,1,2,2.320954907161804,2.934606524,13
proteindesign122trx11p8,1,2,1.1318619128466327,1.086815704,4
protfold,1,2,38.70967741935484,3.317419528,15
qap10,1,1,16.256157635044676,12.779826468,2
qiu,1,1,100.0,0.119918501,7
rB10-011000,0,2,100,0.426370816,20
rB10-011001,0,2,100,0.409309949,20
rB11-010000,0,2,100,0.891484372,20
rB11-110001,0,2,100,2.394745086,20
rB12-111111,0,2,100,3.118332239,20
rC10-001000,0,2,100,0.167039065,20
rC10-100001,0,2,100,0.896694605,20
rC11-010100,1,1,77.62951173928279,0.190364845,1
rC11-011100,1,1,82.77451594814791,0.156566904,1
rC12-100000,0,2,100,2.70210681,20
rC12-111100,1,1,66.09018637929512,0.275485158,1
radiationm18-12-05,0,2,100,0.678232871,20
radiationm40-10-02,0,2,100,6.36282626,20
rail01,1,2,37.135684815227606,1861.067305199,11
rail02,0,0,0,3600.0,0
rail507,1,1,11.6751269035533,1.085911621,1
ran14x18-disj-8,0,2,100,0.228608542,20
rd-rplusc-21,0,2,100,1.740012521,20
