problem,numSols,stage,gap,time,iterations,restarts
10teams,1,2,6.70995670995671,37.583337175,687,8
30n20b8,1,3,365.5629139072848,41.042482943,1306,178
50v-10,1,2,121.37546179526589,0.169081209,13,0
CMS750_4,1,1,48.41269841269841,1.652128304,43,8
a1c1s1,1,1,19.087134402192685,0.371970834,32,2
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,130.3972366148532,0.059834518,31,1
aflow40b,1,1,169.263698630137,0.136993836,13,0
air04,1,1,1.5373105082208558,6.376000402,14,0
air05,1,1,2.6579206794571237,1.886358175,12,0
app1-1,1,1,66.66666666666667,0.115201914,33,2
app1-2,1,1,43.90243902439025,2.649157931,42,11
arki001,1,3,2.8038248800540093,66.494565315,1130,243
assign1-5-8,1,2,7.075471698114212,0.03661436,6,0
atlanta-ip,1,1,20.012105441511086,22.389951495,13,0
b1c1s1,1,1,91.16860364443805,0.282919146,34,4
bab2,1,2,47.30344252729054,397.816054804,223,81
bab6,1,2,60.12953269017485,258.506213344,255,130
beasleyC3,1,1,11.007957559681698,0.121793841,33,3
binkar10_1,1,1,4.0273228944934845,0.047719614,20,0
blp-ar98,1,1,78.58456422188272,2.568288161,37,1
blp-ic98,1,1,69.91970449954962,0.239750318,1,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,2,49.056603773584904,0.167959845,7,0
brazil3,1,2,1241.6666666666663,109.0331828,46,0
buildingenergy,1,2,0.6953961681002472,927.078095953,3,0
cap6000,1,1,0.34984418961261365,0.034922817,1,0
cbs-cta,1,1,0.0,2.099593667,31,1
chromaticindex1024-7,1,1,0.0,2928.037153399,5,0
chromaticindex512-7,1,1,0.0,193.010822519,5,0
cmflsp50-24-8-8,1,3,18.340402463620162,111.504692439,864,252
co-100,1,1,44566.36513984705,2.299921518,13,0
cod105,1,1,100.0,15.492186974,1,0
comp07-2idx,1,2,2616.6666666666674,38.768291821,55,1
comp21-2idx,1,2,404.05405405405406,11.054638362,58,1
cost266-UUE,1,3,105.80110011600401,0.194981203,4,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,100.85470085470085,249.782209843,938,5
csched008,1,3,8.670520231213873,136.876550179,708,23
cvs16r128-89,1,1,97.9381443298969,3.358523846,1,0
dano3_3,1,1,0.011019244640079678,64.677418931,2,0
dano3_5,1,1,0.31762584799913945,96.855096359,2,0
dano3mip,1,1,15.44095552884615,141.298133253,5,0
danoint,1,1,6.544901065449006,0.887968076,51,10
disctom,1,1,0.0,6.186329907,2,0
drayage-100-23,1,1,122.79005542195976,1.256295612,36,0
drayage-25-23,1,1,196.3982244353601,1.643039364,40,0
ds,0,0,0,0,0,0
dws008-01,0,0,0,0,0,0
eil33-2,1,1,107.10004046689495,1.390942515,74,5
eilA101-2,1,2,186.60487495649264,663.952744723,337,2
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,56.531637500569154,0.019126308,15,0
fast0507,1,1,56.32183908045977,4.421989016,1,0
fastxgemm-n2r6s0t2,1,3,2714.2260869565216,18.95095544,766,94
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,12.318840579710145,8.331561617,74,7
fiber,1,1,27192.59152692351,0.006229212,1,0
fixnet6,1,1,31.257845844840574,0.05107794,31,1
gen-ip002,1,2,16.950993641411525,0.003389347,1,0
gen-ip054,1,2,14.35012540513408,0.001733348,1,0
germanrr,1,2,6.340908837774035,9.109916331,61,11
gesa2-o,1,2,21.62513946287113,0.163571649,31,1
gesa2,1,2,1.9817152646312155,0.083282479,13,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,30.434782608695652,0.379500872,1,0
glass4,1,1,207.63813091073655,0.010253877,11,0
gmu-35-40,1,1,6.895152435715877,0.022853727,3,0
gmu-35-50,1,1,16.503015905165956,0.13220992,35,2
graph20-20-1rand,1,1,22.22222222222222,1.633672184,13,0
graphdraw-domain,1,2,42.34481357309763,0.055058898,49,16
h80x6320d,1,1,38.09371182388924,0.902127348,31,1
harp2,1,1,11.949331315364823,0.046548383,24,0
highschool1-aigio,0,0,0,0,0,0
hypothyroid-k1,1,2,98.70220975096457,27.370024333,130,28
ic97p,1,3,16.336884830035515,2.995378395,699,168
ic97t,1,3,12.354134956874683,3.317904525,851,226
icir97p,0,0,0,0,0,0
icir97t,1,2,13.443137254901961,9.140990257,402,261
irish-electricity,1,1,7.843984196383753,72.961308851,67,14
irp,1,1,6.8045643416507104,0.542941165,12,0
istanbul-no-cutoff,1,1,35.818563338016794,12.168503311,12,0
k1mushroom,1,1,18.248175182481766,82.563407643,1,0
lectsched-5-obj,0,0,0,0,0,0
leo1,1,1,1018.7732206372905,0.202965745,1,0
leo2,1,1,9197.101141769375,0.438858972,1,0
liu,1,1,290.22140221402213,0.118550787,14,0
lotsize,1,1,102.07864504338956,0.294039587,42,7
mad,1,1,12034.328358208952,0.042988302,16,0
manna81,1,2,0.022789425706472195,0.15880889,3,0
map10,1,1,78.58585858585859,23.253648606,8,0
map16715-04,1,1,76.57657657657657,30.950159405,8,0
markshare1,1,1,31500.0,0.000547883,1,0
markshare2,1,1,51100.0,0.000665344,1,0
markshare_4_0,1,1,6400.0,0.000357787,1,0
mas74,1,1,30.202365543334583,0.007036917,8,0
mas76,1,1,12.179250649292209,0.00356599,3,0
mc11,1,1,94.99529472153307,0.303119839,43,13
mcsched,1,1,40.93425132011722,0.38956118,4,0
mik-250-20-75-4,1,2,0.8011319095237185,0.017954566,6,0
milo-v12-6-r2-40-1,1,3,97.15268251289561,24.316884678,897,0
misc07,1,1,74.55516014234875,0.031658986,17,0
