problem,numSols,gap,stage3Time
30n20b8,1,100.0,0.4571563150000002
CMS750_4,1,294.04761904761904,0.0017145339999999898
academictimetablesmall,1,inf,644.051230861
arki001,1,0.7401652728127296,0.456396283
bab2,1,25.043481498655844,17.495153784000024
bab6,1,28.987404353261162,11.775358372999989
cmflsp50-24-8-8,1,13.55905345817224,28.119946652
csched007,1,31.33903133903445,5.840265349
dws008-01,1,24.19392890977979,3.8641335260000007
eilA101-2,1,466.38764181779794,0.006494905000010931
glass4,1,258.332545841602,0.007976898000000003
ic97p,1,8.650431253170979,0.03316859899999999
ic97t,1,9.512937595129376,1.625213297
icir97p,1,21.075098811968395,0.18416491299999993
icir97t,1,11.294117647058824,0.79331643
irish-electricity,1,21.17189679351241,21.823654671999975
lectsched-5-obj,1,1679.1666666666667,5.518609155000001
markshare1,1,728500.0,0.001239467000000001
markshare_4_0,1,308100.0,0.0012410259999999992
momentum1,1,389.1497281358179,0.015400202999998669
neos-1456979,1,111.36363636363636,4.322178581999999
neos-1582420,1,47.252747252747255,1.4059786490000001
neos-2746589-doon,1,21.11841450054803,28.186084821
neos-2987310-joes,1,100.0,0.0026157209999997377
neos-3024952-loue,1,74.30856630288555,19.526943523
neos-3216931-puriri,1,128.4913067863152,131.777926339
neos-3381206-awhea,1,4.856512141280353,1.7926229940000002
neos-3555904-turama,1,4.322766570605207,0.2806604370000514
neos-4300652-rahue,1,206.40642510272448,21.300048142999998
neos-4338804-snowy,1,1087.8314072059798,0.003945862999999994
neos-4387871-tavua,1,100.51394798273088,0.8150940280000001
neos-4532248-waihi,1,949.3506493506494,31.063504843000004
neos-5049753-cuanza,1,34.69750957534185,24.86619384
neos-5107597-kakapo,1,961.7283950617284,4.276857413
neos-848589,1,1849724.9085875584,0.3765644809999955
neos20,1,55.29953917050691,4.559060393999999
nh97p,1,13.399153736600859,0.01883958600000002
nh97t,1,11.777150916784203,2.5760700859999996
ns1830653,1,533.4109203762972,4.691863499
physiciansched3-3,1,83.68814684484036,40.36487004500003
physiciansched6-2,1,10.54456248479442,3.1110218650000014
piperout-08,1,48.29554995801847,1.3412021859999999
piperout-27,1,63.58936484490399,1.6573935579999999
proteindesign122trx11p8,1,1.1448196908986834,0.15686785299999428
rB12-111111,1,75.36984853821768,0.3996723170000003
rC10-100001,1,347.5443471937252,0.08187975300000017
radiationm18-12-05,1,501.29796197199136,0.03023975000000001
radiationm40-10-02,1,1550.1854140914709,0.09632383500000063
rd-rplusc-21,1,101.85801245863759,4.139451758
rocI-4-11,1,66.4429422064339,15.237246655999998
rocII-5-11,1,91.09325792256949,2.7836248250000004
satellites2-40,1,331.57894736842104,0.8400556470000993
satellites2-60-fs,1,610.5263157867868,0.08015027099986582
swath,1,52.59021437740692,0.07800246999999993
swath1,1,299.7612494179468,0.012006471000000074
timtab1,1,73.15108293712242,1.280428005
timtab2,1,67.4056139198065,1.272789666
traininstance2,1,35.44973544973545,3.904318934
traininstance6,1,27.889713679745494,0.15994515399999998
unitcal_7,1,46.37122752671978,0.12985608399999649
