problem,numSols,gap,stage3Time
30n20b8,1,183.11258278145695,0.47346455500000006
CMS750_4,1,294.04761904761904,0.0018155840000000367
academictimetablesmall,1,inf,1080.212330298
arki001,1,1.1550603559930401,2.8641523300000005
bab2,1,26.41588062295295,19.30513047100004
bab6,1,31.37197047116035,18.784098373999996
cmflsp50-24-8-8,1,12.260483059624146,10.548776808000001
csched007,1,53.276353276346796,4.12737672
dws008-01,1,66.72457422130292,8.148347646000001
eilA101-2,1,466.38764181779794,0.009380467999960729
glass4,1,241.6660375066062,0.007888725
ic97p,1,10.045662100456621,0.042289353
ic97t,1,8.548959918822932,3.260986725
icir97p,1,21.075098811968395,0.18602408400000003
icir97t,1,8.07843137254902,1.5259435929999998
irish-electricity,1,33.636828162708206,38.73026903499999
lectsched-5-obj,1,2133.3333333333335,4.979945551999999
markshare1,1,728500.0,0.0012371080000000007
markshare_4_0,1,308100.0,0.0011260179999999995
momentum1,1,389.1497281358179,0.015806686000001235
neos-1456979,1,97.1590909090909,3.3119894849999993
neos-1582420,1,53.84615384615385,1.215693192
neos-2746589-doon,1,24.454735584105425,26.216382656
neos-2987310-joes,1,100.0,0.0027465879999990506
neos-3024952-loue,1,209.0633876513634,19.680095736000002
neos-3216931-puriri,1,129.823331463825,132.005065524
neos-3381206-awhea,1,4.856512141280353,1.650331224
neos-3555904-turama,1,4.322766570605207,0.289480999000034
neos-4300652-rahue,1,206.40642510272448,14.797442842999999
neos-4338804-snowy,1,1087.8314072059798,0.00401127300000001
neos-4387871-tavua,1,297.5185669921202,0.503030988
neos-4532248-waihi,1,949.3506493506494,26.933491323
neos-5049753-cuanza,1,34.69750957534185,25.131514945000006
neos-5107597-kakapo,1,961.7283950617284,2.777669069
neos-848589,1,1849724.9085875584,0.389111879000005
neos20,1,60.8294930875576,1.9397033750000001
nh97p,1,9.097320169111393,0.023531380999999962
nh97t,1,11.777150916784203,2.277683345
ns1830653,1,281.2530307438658,0.628203649
physiciansched3-3,1,14.832562789480493,19.441275578999978
physiciansched6-2,1,6.692482361527857,2.6403999849999984
piperout-08,1,13.803526448362721,1.30043989
piperout-27,1,0.0,1.3852458680000002
proteindesign122trx11p8,1,1.1448196908986834,0.15623591899999667
rB12-111111,1,69.9713318461117,0.38534902200000065
rC10-100001,1,413.4405111290029,0.08259199399999995
radiationm18-12-05,1,501.29796197199136,0.028958720000000104
radiationm40-10-02,1,0.04249072929542645,0.120667568
rd-rplusc-21,1,101.85801245863759,4.03846248
rocI-4-11,1,49.66443822575418,7.205448952000001
rocII-5-11,1,90.1291750606217,1.2809946710000002
satellites2-40,1,331.57894736842104,0.8418082619998586
satellites2-60-fs,1,610.5263157867868,0.08483423100005894
swath,1,52.59021437740692,0.08305782000000006
swath1,1,299.7612494179468,0.012156433999999994
timtab1,1,78.60028871348453,2.0392228230000002
timtab2,1,67.4056139198065,1.572417698
traininstance2,1,21.12225006961849,0.7223791289999999
traininstance6,1,28.066454577589255,0.33279249599999994
unitcal_7,1,46.37122752671978,0.13977037200000098
