problem,numSols,stage,gap,time,iterations
10teams,1,1,1.0706638115631693,2.187671685,42
30n20b8,1,2,66.66666666666667,21.417523267,835
50v-10,1,2,58.61604384348616,0.296898601,26
CMS750_4,1,1,42.33409610983982,5.81321125,91
a1c1s1,1,1,17.86612631173347,0.467889041,31
academictimetablesmall,1,3,100.0,836.167225241,1268
aflow30a,1,1,61.37424949966645,0.107625219,32
aflow40b,1,1,70.86555250685957,0.260669272,29
air04,1,1,3.9522986637466424,4.777897629,39
air05,1,1,1.9699672911091288,0.7825037,5
app1-1,1,1,66.66666666666667,0.427215696,31
app1-2,1,1,43.90243902439025,8.108718904,39
arki001,1,2,3.0945228411418992,17.601174751,984
assign1-5-8,1,1,5.357142857143745,0.031272286,6
atlanta-ip,1,2,26.236106166434794,33.831665869,118
b1c1s1,1,1,61.52951534172066,0.433186776,34
bab2,1,3,11.209340495967728,765.196625925,725
bab6,1,2,25.32326865245089,148.483563701,221
beasleyC3,1,1,10.238095238095237,0.201477635,36
binkar10_1,1,1,0.9590925637161996,0.056037634,12
blp-ar98,1,1,43.817710768506096,1.577071311,14
blp-ic98,1,1,21.8032042413374,0.467822062,3
bnatt400,0,3,100,167.48026933,1082
bppc4-08,1,1,38.372093023255815,0.139769534,7
brazil3,1,2,82.85714285714286,44.538663021,46
buildingenergy,1,2,1.1486629973112064,198.257013997,4
cap6000,1,1,0.34984418961261365,0.028459732,1
cbs-cta,1,1,0.0,2.535191381,41
chromaticindex1024-7,1,1,0.0,61.474285328,6
chromaticindex512-7,1,1,0.0,76.152266134,6
cmflsp50-24-8-8,1,1,14.301141763417018,31.408749068,253
co-100,1,1,75.13726616356385,4.400177943,13
cod105,1,1,100.0,1.66078434,1
comp07-2idx,1,2,97.14285714285714,16.643445475,60
comp21-2idx,1,2,78.85714285714286,13.546845721,67
cost266-UUE,1,1,26.87742360596943,0.231623111,17
cryptanalysiskb128n5obj16,0,0,0,3600.0,0
csched007,1,3,19.49541284403611,6.917386663,839
csched008,1,2,8.947368421052632,4.251424095,617
cvs16r128-89,1,1,97.9381443298969,0.869115465,1
dano3_3,1,1,0.009636468141351467,18.551350974,2
dano3_5,1,1,0.3163367627454773,19.218083422,2
dano3mip,1,1,13.375630388807545,23.876316378,5
danoint,1,1,14.675324675324672,0.384210783,36
disctom,1,1,0.0,1.168504383,2
drayage-100-23,1,1,0.38867494826795096,0.407557887,18
drayage-25-23,1,1,6.284618884172661,0.204933701,5
ds,1,1,98.22634914838679,5.432453945,1
dws008-01,0,3,100,73.579419638,903
eil33-2,1,1,76.87622937403727,0.060338255,1
eilA101-2,1,1,80.84131692238944,1.021335914,1
enlight_hard,1,3,0.0,2.552420548,758
exp-1-500-5-5,1,1,71.16908576154448,0.054407069,19
fast0507,1,1,15.533980582524272,0.799206904,1
fastxgemm-n2r6s0t2,1,1,90.11602922217448,0.596273098,41
fhnw-binpack4-48,0,3,100,58.275567919,1203
fiball,1,2,12.101910828025478,1.045432091,6
fiber,1,1,54.63699810355735,0.05703158,15
fixnet6,1,1,37.63895412556756,0.093384784,31
gen-ip002,1,2,9.532299706806066,0.005382965,1
gen-ip054,1,2,10.801880823074411,0.008786963,4
germanrr,1,2,2.5807341177822876,11.921534301,66
gesa2-o,1,2,13.904669050576272,0.158810134,31
gesa2,1,2,2.7256680787214544,0.187472552,26
gfd-schedulen180f7d50m30k18,0,0,0,3600.0,0
glass-sc,1,1,8.0,0.4809478,1
glass4,1,1,72.72723119871992,0.146450592,64
gmu-35-40,1,1,7.605918589613913,0.030827519,3
gmu-35-50,1,1,6.649881997922897,0.493779192,58
graph20-20-1rand,1,1,11.11111111111111,2.228432284,26
graphdraw-domain,1,2,39.44632420793602,0.066264226,13
h80x6320d,1,1,17.316508950663962,1.116722603,32
harp2,1,1,10.927615407797292,0.04755039,13
highschool1-aigio,1,2,100.0,1057.966084257,48
hypothyroid-k1,1,1,0.0,5.011166592,1
ic97p,1,2,10.895117540687162,0.612714683,128
ic97t,1,3,12.107023411371237,4.471475914,1651
icir97p,1,3,15.969177627208715,12.616995954,838
icir97t,1,2,12.838392124692371,8.429778096,505
irish-electricity,1,1,7.147531971813664,8.911736135,7
irp,1,1,0.3027898959438825,0.228892908,2
istanbul-no-cutoff,1,1,16.41377237381003,3.762428426,13
k1mushroom,1,1,18.248175182481752,40.673398857,1
lectsched-5-obj,1,3,96.7654986522911,147.865786517,1335
leo1,1,1,30.583744682823593,0.093764192,1
leo2,1,1,28.939650256644626,0.203235628,1
liu,1,1,80.50359712230215,0.175150657,13
lotsize,1,1,69.96765861784213,0.497113828,48
mad,1,1,98.4096843104676,0.155475344,19
manna81,1,2,56.73047705864479,0.077826221,3
map10,1,1,72.32323232323232,12.818842943,8
map16715-04,1,1,56.75675675675676,14.611648934,8
markshare1,1,1,99.58847736625515,0.00226083,1
markshare2,1,1,99.6376811594203,0.002468476,1
markshare_4_0,1,1,98.66666666666667,0.001997824,1
mas74,1,2,22.920023801362596,0.01525149,7
mas76,1,2,10.856954899233902,0.013258144,6
mc11,1,1,53.71426308703572,0.395892494,42
mcsched,1,1,17.449787306979136,0.389281322,4
mik-250-20-75-4,1,2,47.3050228485115,0.032716036,9
milo-v12-6-r2-40-1,1,1,56.49443236638663,0.783116394,42
misc07,1,1,0.0,0.11571706,21
mkc,1,2,60.34161050017743,0.033507672,2
mod011,1,1,1.9068557312597594,0.125317646,7
modglob,1,1,31.46974827130275,0.015750211,6
momentum1,1,2,65.98121556919651,79.457368698,1324
msc98-ip,1,1,8.01238046350761,5.382622833,31
mushroom-best,1,2,99.9987348791857,21.385317858,59
mzzv11,1,2,22.46984068514596,3.236484152,22
mzzv42z,1,2,20.574488802336905,1.615371588,7
n2seq36q,1,1,22.551928783382788,0.344364479,1
n3div36,1,1,23.329425556858148,0.346434574,1
n5-3,1,2,3.0845157310302285,0.303323691,26
neos-1122047,1,1,100.0,0.063880019,0
neos-1171448,1,1,14.951456310679587,1.119738949,6
neos-1171737,1,1,6.666666666666653,0.427485138,6
neos-1354092,1,2,11.538461538461538,79.350128123,21
neos-1445765,1,1,42.945509756509026,0.669011573,7
neos-1456979,1,2,61.06194690265487,46.542982009,677
neos-1582420,1,2,34.05797101449275,1.570586666,118
neos-2657525-crna,1,2,90.5726748547395,0.115839832,34
neos-2746589-doon,1,3,8.622650953269412,465.365388094,716
neos-2978193-inde,1,1,3.4979906235169316,0.17882705,3
neos-2987310-joes,1,1,0.07620737100703218,6.634896017,41
neos-3004026-krka,0,3,100,104.835319958,1525
neos-3024952-loue,1,3,90.63863435183144,123.255451729,2000
neos-3046615-murg,1,2,11.160466407551361,0.11598461,92
neos-3083819-nubu,1,2,0.7983473510012407,0.039499105,1
neos-3216931-puriri,0,3,100,241.943867077,1043
neos-3381206-awhea,1,3,4.631578947368421,12.969968834,750
neos-3402294-bobin,1,1,81.76271186440691,20.026047843,19
neos-3555904-turama,1,1,4.322766570605207,112.695431682,32
neos-3627168-kasai,1,1,0.5752478408694598,0.125922175,26
neos-3656078-kumeu,1,3,20.443054311352334,127.183313727,1253
neos-3754480-nidda,1,1,99.9528494270014,0.072740677,21
neos-4300652-rahue,1,3,75.08057853643774,388.483028522,709
neos-4338804-snowy,1,2,83.43654993807004,0.598555649,82
neos-4387871-tavua,1,2,90.9610901560372,14.848952948,692
neos-4413714-turia,1,1,46.56349612882139,20.075421732,7
neos-4532248-waihi,1,3,90.47029702970296,662.360562159,904
neos-4647030-tutaki,1,1,26.519674660883176,19.391497304,26
neos-4722843-widden,1,2,88.18693228751975,19.651203156,37
neos-4738912-atrato,1,2,5.030741866220721,0.337170172,18
neos-4763324-toguru,1,1,39.2081388413141,19.203404633,11
neos-4954672-berkel,1,1,42.82736389575088,0.041236445,14
neos-5049753-cuanza,1,3,30.95823130603194,1503.58912909,697
neos-5052403-cygnet,1,1,0.0,41.989226818,2
neos-5093327-huahum,1,1,27.913403961308152,5.002476804,60
neos-5104907-jarama,1,3,58.70141342756184,1668.968992638,752
neos-5107597-kakapo,1,1,99.69606916115089,1.193873443,104
neos-5114902-kasavu,1,1,18.734491315136477,1420.912677521,64
neos-5188808-nattai,1,1,98.10090213721534,4.069289345,22
neos-5195221-niemur,1,1,87.24347586033083,14.989289267,31
neos-631710,1,1,59.801980198019805,2.318481446,1
neos-662469,1,2,75.2418179364556,2.097390947,5
neos-787933,1,2,0.0,0.030713894,1
neos-827175,1,1,0.0,0.410903424,0
neos-848589,1,1,99.95582748048744,147.031203608,90
neos-860300,1,1,51.14468864468864,1.214438578,16
neos-873061,1,1,36.45807598115505,23.365271374,31
neos-911970,1,1,67.28597885178327,0.073361416,18
neos-933966,1,1,2.4539877300613497,3.902705839,8
neos-950242,1,1,42.857142857142854,7.480965799,31
neos-957323,1,1,10.917014284202159,1.891102151,2
neos-960392,1,2,2.5210084033613445,22.646998619,97
neos10,1,2,64.49339207048457,0.08914714,3
neos16,0,3,100,10.406833665,1541
neos17,1,1,74.53933253898546,0.19734071,37
neos20,1,2,77.88018433179724,7.174620001,937
neos5,1,1,46.42857142857143,0.013041249,4
neos7,1,2,11.520539762736583,0.0716868,6
neos8,1,2,100.0,0.096946464,3
net12,1,1,27.7027027027027,4.814242061,31
netdiversion,1,1,43.05882352941177,161.651756044,8
nexp-150-20-8-5,1,1,59.33098591549296,0.26184789,3
nh97p,1,3,10.817610062893081,10.780105664,952
nh97t,1,3,7.922077922077922,17.102549648,1695
noswot,1,2,0.0,0.012132169,5
ns1116954,1,3,0.0,889.252215398,1089
ns1208400,1,1,8.182676758394791e-09,10.02139946,55
ns1644855,1,1,21.60507325606806,216.943089744,5
ns1760995,1,1,26.17021629539345,12.91885673,11
