problem,numSols,stage,gap,time,iterations
neos-2978193-inde,1,1,1.9461194907406691,0.149973853,2
neos-2987310-joes,1,2,1.4965723870882937e-09,12.903084614,76
neos-3004026-krka,0,3,100,98.114126674,1515
neos-3024952-loue,1,3,89.4641921930436,92.052176519,1718
neos-3046615-murg,1,2,99.1057905649727,0.108532506,93
neos-3083819-nubu,1,2,0.7983473510012407,0.039337977,1
neos-3216931-puriri,1,3,57.010247136829534,517.10992849,1355
neos-3381206-awhea,1,3,4.631578947368421,12.550259845,831
neos-3402294-bobin,1,1,84.1764705882354,36.051703017,41
neos-3555904-turama,1,1,4.322766570605187,97.801950844,30
neos-3627168-kasai,1,1,1.884037492673427,0.133422124,26
neos-3656078-kumeu,1,3,31.85724480344938,143.372596353,917
neos-3754480-nidda,1,1,6.523709964637338,0.174679768,67
neos-4300652-rahue,1,2,65.64645492460699,108.820837378,85
neos-4338804-snowy,1,2,99.90039510168705,0.665356064,97
neos-4387871-tavua,1,2,88.0716328353499,18.88353446,756
neos-4413714-turia,1,1,7.627175968337187,72.043228593,73
neos-4532248-waihi,1,3,90.47029702970296,559.04755675,753
neos-4647030-tutaki,1,1,6.3522259284847715,13.784820804,17
neos-4722843-widden,1,2,88.18374723098607,58.661956798,100
neos-4738912-atrato,1,2,16.376611302155016,0.10608447,5
neos-4763324-toguru,1,1,39.777710168587355,19.592247904,24
neos-4954672-berkel,1,1,35.779631600124965,0.085107077,32
neos-5049753-cuanza,1,2,44.35643592387129,721.35253329,329
neos-5052403-cygnet,1,1,0.546448087431694,46.395666519,2
neos-5093327-huahum,1,1,86.76644681210891,10.53915494,110
neos-5104907-jarama,1,3,48.37106570955273,3400.091412266,817
neos-5107597-kakapo,1,1,99.6962879640045,1.428695341,121
neos-5114902-kasavu,0,0,0,3600.0,0
neos-5188808-nattai,1,1,97.40439494056297,4.909321026,26
neos-5195221-niemur,1,1,83.631720651727,5.977065621,15
neos-631710,1,1,59.801980198019805,2.313116334,1
neos-662469,1,2,73.84224481718087,3.434453299,10
neos-787933,1,2,0.0,0.028738635,1
neos-827175,1,1,0.0,0.408927041,0
neos-848589,1,1,99.96590310390111,94.027429173,71
neos-860300,1,1,36.2731435397173,0.369196471,4
neos-873061,1,1,36.43556663576476,24.982308308,32
neos-911970,1,1,60.77082885593525,0.182776048,48
neos-933966,1,1,25.700934579439252,1.151612792,4
neos-950242,1,1,55.55555555555556,4.576996599,17
neos-957323,1,1,10.917014284202159,1.879319891,2
neos-960392,1,1,1.2605042016806722,19.63292117,75
neos10,1,2,64.49339207048457,0.087594007,3
neos16,0,3,100,8.579887945,1376
neos17,1,1,71.71221148860863,0.15593151,32
neos20,1,3,43.54838709677419,7.582831324,1033
neos5,1,1,11.764705882352942,0.017602354,6
neos7,1,2,11.52053986588427,0.157624789,25
neos8,1,2,100.0,0.095741897,3
net12,1,1,27.7027027027027,3.603930231,25
netdiversion,1,1,49.478079331941544,96.758483181,17
nexp-150-20-8-5,1,1,59.33098591549296,0.464400396,7
nh97p,1,3,10.139416983523448,15.359468179,1513
nh97t,1,3,8.985879332477536,10.57634516,909
noswot,1,2,9.75609756097561,0.057269756,36
ns1116954,1,2,0.0,436.108656898,497
ns1208400,1,1,3.000080183378838e-08,15.709701353,73
