problem,numSols,stage,gap,time,iterations
mzzv42z,1,2,26.22200584225901,1.851367578,8
n2seq36q,1,1,22.551928783382788,0.343437627,1
n3div36,1,1,23.329425556858148,0.343921046,1
n5-3,1,2,4.0828402366863905,0.307635362,26
neos-1122047,1,1,100.0,0.063934079,0
neos-1171448,1,1,15.533980582524254,1.317165207,5
neos-1171737,1,1,7.1794871794871655,0.422236348,5
neos-1354092,1,2,16.363636363636363,124.664795576,36
neos-1445765,1,1,27.67811955238149,0.565780337,5
neos-1456979,1,2,65.55772994129158,71.811161597,887
neos-1582420,1,2,35.46099290780142,0.471923178,30
neos-2657525-crna,1,3,93.84055497581097,2.191647629,624
neos-2746589-doon,1,2,37.161274172351284,30.07779006,114
neos-2978193-inde,1,1,1.9461194907406691,0.180547663,3
neos-2987310-joes,1,2,1.4965723870882937e-09,13.533342455,76
neos-3004026-krka,0,3,100,98.391144118,1515
neos-3024952-loue,1,3,88.8889350304188,66.410677464,1256
neos-3046615-murg,1,2,98.01712706497626,0.116581519,95
neos-3083819-nubu,1,2,0.7983473510012407,0.039317317,1
neos-3216931-puriri,1,3,57.20628825153072,292.290974881,743
neos-3381206-awhea,1,3,4.631578947368421,16.989340436,1058
neos-3402294-bobin,1,1,83.13479623824463,29.823928594,27
neos-3555904-turama,1,2,4.322766570605187,265.980754257,205
neos-3627168-kasai,1,1,1.8827472047342488,0.120867789,26
neos-3656078-kumeu,1,3,28.42577549687937,93.125379799,1104
neos-3754480-nidda,1,1,99.95893641029409,0.034536458,10
neos-4300652-rahue,1,3,67.21221121606949,425.451456545,697
neos-4338804-snowy,1,2,82.69208142134369,0.497551122,67
neos-4387871-tavua,1,3,88.96235989563931,24.590648537,973
neos-4413714-turia,1,1,46.56349612882139,17.969463067,7
neos-4532248-waihi,1,3,90.47029702970296,525.35553267,738
neos-4647030-tutaki,1,1,27.315191850922382,13.494376989,17
neos-4722843-widden,1,2,58.81126157031391,20.456701616,38
neos-4738912-atrato,1,2,14.08169116635784,0.312447474,18
neos-4763324-toguru,1,1,39.40802696224448,15.002137176,10
neos-4954672-berkel,1,1,43.75355077628931,0.027282144,9
neos-5049753-cuanza,1,2,54.15986972521207,1869.111398119,761
neos-5052403-cygnet,1,1,0.546448087431694,41.471898288,2
neos-5093327-huahum,1,2,93.03515798842902,18.481706592,170
neos-5104907-jarama,0,0,0,3600.0,0
neos-5107597-kakapo,1,1,99.76871152330588,1.605857904,128
neos-5114902-kasavu,0,0,0,3600.0,0
neos-5188808-nattai,1,1,97.42492572645648,3.420777259,13
neos-5195221-niemur,1,1,92.89344830381484,9.866675788,21
neos-631710,1,1,59.801980198019805,2.297299808,1
neos-662469,1,2,73.07480001051424,3.454616369,12
neos-787933,1,2,0.0,0.028785524,1
neos-827175,1,1,0.0,0.409045015,0
neos-848589,1,1,99.9607448198736,98.870717125,70
neos-860300,1,1,6.293911007025761,0.674620473,8
neos-873061,1,1,36.37453111727071,22.888882661,31
neos-911970,1,1,71.2907622942225,0.084783657,19
neos-933966,1,1,0.9345794392523364,4.624380779,8
neos-950242,1,1,20.0,5.049689759,22
neos-957323,1,1,10.917014284202159,1.888296742,2
neos-960392,1,1,4.621848739495798,6.119450252,24
neos10,1,2,64.49339207048457,0.087576607,3
neos16,0,3,100,8.055150589,1179
neos17,1,1,77.1936584001516,0.19733834,37
neos20,1,3,60.13824884792627,8.166825461,1111
neos5,1,1,9.090909090909092,0.013783279,4
neos7,1,2,11.520539820967828,0.084397688,8
neos8,1,2,100.0,0.09555392,3
net12,1,1,16.07843137254902,3.577142583,18
netdiversion,1,1,38.888888888888886,178.515636383,11
nexp-150-20-8-5,1,1,59.33098591549296,0.259952569,3
nh97p,1,3,10.309930423782417,11.314458333,1156
nh97t,1,3,11.596009975062344,17.595095969,1668
noswot,1,2,0.0,0.011501882,5
ns1116954,1,2,0.0,438.304063724,497
ns1208400,1,2,1.5000001238855564e-08,110.331768708,558
ns1644855,1,1,21.60507325606806,212.721815387,5
ns1760995,1,1,14.552141962873753,10.427798909,8
ns1830653,1,2,83.84134396890818,26.559975004,715
ns1952667,0,3,100,3601.004340445,629
nsrand-ipx,1,1,23.80952380952381,0.061301534,1
nu25-pr12,1,2,3.06599532458191,0.069189842,3
nursesched-medium-hint03,1,2,79.42754919499106,79.181851568,36
nursesched-sprint02,1,2,30.120481927710845,2.770884766,13
nw04,1,1,3.722736096836816,1.359469823,5
opm2-z10-s4,1,1,94.0425020289158,27.777686147,1
opt1217,1,1,0.0,0.017958897,4
p200x1188c,1,1,4.24842827205182,0.175835883,31
p2756,1,2,44.77638324200106,0.048298156,5
peg-solitaire-a3,0,3,100,319.499807143,775
pg,1,1,38.43166429170246,0.036650297,8
pg5_34,1,1,6.3631665748679245,0.062160037,9
physiciansched3-3,1,1,74.9454043317175,30.733934563,76
physiciansched6-2,1,3,5.380882042625027,85.563393387,812
piperout-08,1,3,77.13681346908703,41.70505327,1050
piperout-27,1,3,84.26861856628325,43.92243102,921
pk1,1,1,89.32038834951456,0.098254927,35
pp08a,1,1,38.23529411764706,0.021072391,17
pp08aCUTS,1,1,46.42857142857143,0.037694695,26
proteindesign121hz512p9,1,2,26.679940268790443,121.359766948,561
proteindesign122trx11p8,1,2,1.0758776896942241,3.666901091,19
protfold,1,1,74.19354838709677,3.68944141,21
qap10,1,1,12.820512820496557,17.537589613,4
qiu,1,1,100.0,0.0581676,4
rB10-011000,1,1,74.19941099997347,0.467096853,26
rB10-011001,1,1,72.04681718828228,0.470122301,26
rB11-010000,1,1,76.14965352907343,1.249821809,28
rB11-110001,1,1,66.18285790574518,2.36155017,23
rB12-111111,1,3,48.33158500056874,138.294496433,1953
rC10-001000,1,1,59.002611526490895,0.188548539,23
rC10-100001,1,1,82.08279430789133,3.242600667,77
rC11-010100,1,1,77.62951173928279,0.189326158,1
rC11-011100,1,1,82.77451594814791,0.15829905,1
rC12-100000,1,1,84.90176448504567,7.156292792,60
rC12-111100,1,1,66.09018637929512,0.267425023,1
radiationm18-12-05,1,2,67.2721852700613,2.023742585,85
radiationm40-10-02,1,2,55.30013726974224,9.871872495,102
rail01,1,2,61.27131598487526,3194.612289991,89
rail02,0,0,0,3600.0,0
rail507,1,1,13.0,1.084275514,1
ran14x18-disj-8,1,1,20.54794513042635,0.288256255,31
rd-rplusc-21,1,3,36.860896364422466,30.939406274,786
reblock115,1,1,13.028975477027199,0.641919687,23
rmatr100-p10,1,1,12.422360248447205,0.78166647,5
rmatr200-p5,1,1,13.057692307692308,26.588925269,5
rocI-4-11,1,3,99.66609099394161,20.098869331,941
rocII-5-11,1,2,90.3429944495987,12.764871302,251
roi2alpha3n4,1,1,51.45825825715756,7.004725915,7
roi5alpha10n8,1,1,56.58113205897783,82.94814808,7
roll3000,1,2,33.50528759350013,0.88011189,51
rout,1,2,32.54460093896714,0.113145864,34
s100,1,1,2.9553311131144073,260.933760791,5
s250r10,1,1,0.05382611447755174,49.742578842,2
satellites2-40,1,1,100.0,413.859930865,41
satellites2-60-fs,1,1,100.0,296.625516686,38
savsched1,1,2,14.352258511005788,142.052624527,8
sct2,1,1,43.10380748827327,0.162350133,6
set1ch,1,1,48.89540658558069,0.065472231,31
seymour,1,1,9.615384615384615,0.574868992,1
seymour1,1,1,2.6195031444021577,1.505510857,3
sing326,1,1,41.021778831623514,12.605270328,11
sing44,1,1,12.786870044845687,10.058370729,4
snp-02-004-104,1,2,95.75773049324057,20.955425336,33
sorrell3,1,1,81.25,0.762498946,1
sp150x300d,1,1,2.816901408450704,0.061362421,31
sp97ar,1,1,13.876102001264483,0.99651516,3
sp98ar,1,1,17.70349046245073,0.52343897,1
splice1k1,1,1,98.98477157360406,59.531066305,9
square41,1,2,6.25,1549.792776355,11
square47,0,3,100,3602.465223931,8
supportcase10,1,1,22.22222222222222,92.750773583,8
supportcase12,1,2,3.6990844347362795,4.040984398,5
supportcase18,1,1,27.272727272727273,0.122514138,1
supportcase26,1,1,35.01548727308256,0.185638882,76
supportcase33,1,2,86.95652173913044,18.260044398,179
supportcase40,1,1,49.41779106112002,1.563669576,8
supportcase42,1,2,32.72360102994593,2.380604819,6
supportcase6,1,1,0.45347134011323437,4.228944232,4
supportcase7,1,1,17.65432922937095,3.240209673,7
swath,1,2,66.37674517632165,35.794010804,410
swath1,1,1,17.62712965920592,2.745114245,80
swath3,1,1,13.370065028387677,1.426062895,50
t1717,1,1,58.57310500137379,71.502487874,25
tbfp-network,1,1,39.4659011943567,18.527082278,14
thor50dday,1,1,71.37869742870699,10.090565961,35
timtab1,1,2,28.68041819720692,0.28826084,75
timtab2,1,2,41.82094458725824,2.588447548,384
tr12-30,1,1,43.34156192922251,0.136179224,31
traininstance2,1,2,81.42217853539925,1.129834136,286
traininstance6,1,3,49.87597448618001,3.052593872,1037
trento1,1,1,79.89454323667141,15.517277254,16
triptim1,1,2,0.21381413877806565,19.524807583,4
uccase12,1,1,11.779800858702233,8.84705813,14
uccase9,1,1,93.04848810639922,16.366345711,56
uct-subprob,1,1,14.673913043478262,0.458640485,7
unitcal_7,1,3,16.722534036439427,106.341692116,786
var-smallemery-m6j6,1,1,45.732221206211136,2.899808857,6
vpm2,1,1,31.851851851851848,0.028508691,26
wachplan,1,2,0.0,1.453649987,19
