problem,numSols,stage,gap,time,iterations
10teams,1,1,1.0706638115631693,2.192509489,42
30n20b8,1,2,66.66666666666667,21.386891991,835
50v-10,1,2,58.61604384348616,0.296379217,26
CMS750_4,1,1,42.33409610983982,5.286059587,91
a1c1s1,1,1,17.86612631173347,0.465772457,31
academictimetablesmall,1,3,100.0,836.214203776,1268
aflow30a,1,1,61.37424949966645,0.108023555,32
aflow40b,1,1,70.86555250685957,0.261102496,29
air04,1,1,3.9522986637466424,4.719400205,39
air05,1,1,1.9699672911091288,0.788046459,5
app1-1,1,1,66.66666666666667,0.426409423,31
app1-2,1,1,43.90243902439025,8.127241752,39
arki001,1,2,3.0945228411418992,17.535669411,984
assign1-5-8,1,1,5.357142857143745,0.031403199,6
atlanta-ip,1,2,26.236106166434794,35.956870237,118
b1c1s1,1,1,61.52951534172066,0.437349,34
bab2,1,3,11.209340495967728,765.2307359250001,725
bab6,1,2,25.32326865245089,147.87625844,221
beasleyC3,1,1,10.238095238095237,0.202243173,36
binkar10_1,1,1,0.9590925637161996,0.056490589,12
blp-ar98,1,1,43.817710768506096,1.585038795,14
blp-ic98,1,1,21.8032042413374,0.469931905,3
bnatt400,0,3,100,167.496890173,1082
bppc4-08,1,1,38.372093023255815,0.140914193,7
brazil3,1,2,82.85714285714286,44.632663348,46
buildingenergy,1,2,1.1486629973112064,165.935882875,4
cap6000,1,1,0.34984418961261365,0.029450396,1
cbs-cta,1,1,0.0,2.6435005,41
chromaticindex1024-7,1,1,0.0,73.827570996,6
chromaticindex512-7,1,1,0.0,76.502229749,6
cmflsp50-24-8-8,1,1,14.301141763417018,31.322387452,253
co-100,1,1,75.13726616356385,4.413519802,13
cod105,1,1,100.0,1.65224705,1
comp07-2idx,1,2,97.14285714285714,15.915260365,60
comp21-2idx,1,2,78.85714285714286,13.559299934,67
cost266-UUE,1,1,26.87742360596943,0.231092376,17
cryptanalysiskb128n5obj16,0,0,0,3600.0,0
csched007,1,3,19.49541284403611,6.948643573,839
csched008,1,2,8.947368421052632,4.259894843,617
cvs16r128-89,1,1,97.9381443298969,0.867857787,1
dano3_3,1,1,0.009636468141351467,18.663287459,2
dano3_5,1,1,0.3163367627454773,19.163730982,2
dano3mip,1,1,13.375630388807545,23.826563337,5
danoint,1,1,14.675324675324672,0.384620992,36
disctom,1,1,0.0,1.168329686,2
drayage-100-23,1,1,0.38867494826795096,0.406858479,18
drayage-25-23,1,1,6.284618884172661,0.204773787,5
ds,1,1,98.22634914838679,5.42956875,1
dws008-01,0,3,100,73.588133139,903
eil33-2,1,1,76.87622937403727,0.058506419,1
eilA101-2,1,1,80.84131692238944,0.920587642,1
enlight_hard,1,3,0.0,2.5525929940000003,758
exp-1-500-5-5,1,1,71.16908576154448,0.054627557,19
fast0507,1,1,15.533980582524272,0.797653757,1
fastxgemm-n2r6s0t2,1,1,90.11602922217448,0.598446632,41
fhnw-binpack4-48,0,3,100,79.629751693,1203
fiball,1,2,12.101910828025478,0.97370103,6
fiber,1,1,54.63699810355735,0.056893836,15
fixnet6,1,1,37.63895412556756,0.092905971,31
gen-ip002,1,2,9.532299706806066,0.005208367,1
gen-ip054,1,2,10.801880823074411,0.008446735,4
germanrr,1,2,2.5807341177822876,11.403873028,66
gesa2-o,1,2,13.904669050576272,0.158532242,31
gesa2,1,2,2.7256680787214544,0.187565114,26
gfd-schedulen180f7d50m30k18,0,0,0,3600.0,0
glass-sc,1,1,8.0,0.475167548,1
glass4,1,1,72.72723119871992,0.146313159,64
gmu-35-40,1,1,7.605918589613913,0.031024047,3
gmu-35-50,1,1,6.649881997922897,0.492587552,58
graph20-20-1rand,1,1,11.11111111111111,2.235116559,26
graphdraw-domain,1,2,39.44632420793602,0.066443789,13
h80x6320d,1,1,17.316508950663962,1.126585365,32
harp2,1,1,10.927615407797292,0.047071698,13
highschool1-aigio,1,2,100.0,1066.99821959,48
hypothyroid-k1,1,1,0.0,5.002834158,1
ic97p,1,2,10.895117540687162,0.609937636,128
ic97t,1,3,12.107023411371237,4.471944619,1651
icir97p,1,3,15.969177627208715,12.61959008,838
icir97t,1,2,12.838392124692371,8.382256175,505
irish-electricity,1,1,7.147531971813664,8.919283447,7
irp,1,1,0.3027898959438825,0.216197547,2
istanbul-no-cutoff,1,1,16.41377237381003,3.609160765,13
k1mushroom,1,1,18.248175182481752,40.449725757,1
