problem,numSols,stage,gap,time,iterations
10teams,1,1,2.1186440677966103,2.728405365,52
30n20b8,1,3,90.42789223454834,43.373449413,1766
50v-10,1,2,57.368116885221276,0.28725981,26
CMS750_4,1,1,40.142517814726844,5.680401131,91
a1c1s1,1,1,23.593649048368675,0.426007174,31
academictimetablesmall,1,3,100.0,836.28798763,1303
aflow30a,1,1,33.10225303292894,0.111623919,33
aflow40b,1,1,69.12503304255881,0.346604298,39
air04,1,1,0.10321202953999466,2.180102402,5
air05,1,1,3.008237716975581,1.294267884,14
app1-1,1,1,33.333333333333336,0.601099464,44
app1-2,1,1,43.90243902439025,12.788167154,46
arki001,1,3,2.6858419176695407,13.203319844,722
assign1-5-8,1,1,2.752293577982564,0.089718662,23
atlanta-ip,1,1,10.900308934225945,18.801095457,31
b1c1s1,1,1,60.05877536088963,0.4558207,35
bab2,1,1,9.76015570030916,162.607208364,77
bab6,1,3,10.307081781247778,458.377776947,747
beasleyC3,1,1,10.023866348448687,0.199694622,36
binkar10_1,1,1,11.32768011164944,0.018771794,2
blp-ar98,1,1,40.99345121381776,1.970173612,18
blp-ic98,1,1,23.24602194600889,0.484614269,3
bnatt400,0,3,100,141.818106251,965
bppc4-08,1,1,33.75,1.049254023,65
brazil3,1,2,82.97872340425532,20.820215582,24
buildingenergy,1,2,1.1486629973111424,869.626850987,12
cap6000,1,1,0.34984418961261365,0.028441673,1
cbs-cta,1,1,0.0,2.473309615,40
chromaticindex1024-7,1,1,0.0,64.86960112,3
chromaticindex512-7,1,1,0.0,40.509127904,2
cmflsp50-24-8-8,1,2,16.466898565916704,31.64666213,251
co-100,1,1,75.12284284705733,5.064057854,15
cod105,1,1,100.0,1.631139354,1
comp07-2idx,1,2,97.16981132075472,5.598814805,27
comp21-2idx,1,2,79.21348314606742,3.991717237,28
cost266-UUE,1,1,28.562410572490556,0.355251556,28
cryptanalysiskb128n5obj16,0,0,0,3600.0,0
csched007,1,3,32.88718929254302,14.461510587,1341
csched008,1,1,8.947368421052632,1.57709719,186
cvs16r128-89,1,1,97.9381443298969,0.90245929,1
dano3_3,1,1,0.008978566906538749,15.989255125,18
dano3_5,1,1,0.787404515707226,120.866205703,50
dano3mip,1,1,8.696844993141287,144.713013973,70
danoint,1,2,86.69205371792015,2.497597284,147
disctom,1,1,0.0,1.538126074,2
drayage-100-23,1,1,4.57622947093229,0.309378866,12
drayage-25-23,1,1,9.837840229603518,0.682308076,31
ds,1,1,98.22634914838679,5.442831446,1
dws008-01,1,3,47.29341984181249,94.766540454,1605
eil33-2,1,1,76.87622937403727,0.058635585,1
eilA101-2,1,1,80.84131692238944,0.912900255,1
enlight_hard,1,3,0.0,2.607347837,758
exp-1-500-5-5,1,1,34.751133910356714,0.072749774,26
fast0507,1,1,15.533980582524272,0.797793043,1
fastxgemm-n2r6s0t2,1,1,92.88586452211568,0.540927987,38
fhnw-binpack4-48,0,3,100,58.894557269,1203
fiball,1,2,10.96774193548387,5.834054881,54
fiber,1,1,53.11054522393768,0.099876325,28
fixnet6,1,1,31.809621640130114,0.089332891,31
gen-ip002,1,2,9.532299706806066,0.005208672,1
gen-ip054,1,2,8.069954469790625,0.008209979,4
germanrr,1,2,9.810877278653951,18.077626023,119
gesa2-o,1,2,13.904669050576272,0.164001157,32
gesa2,1,2,2.258991082264304,0.182639867,26
gfd-schedulen180f7d50m30k18,0,0,0,3600.0,0
glass-sc,1,1,8.0,0.482585594,1
glass4,1,1,90.00003728229782,0.394258524,174
gmu-35-40,1,1,6.895152435715877,0.096112389,14
gmu-35-50,1,1,16.370422130172607,0.3705576,43
graph20-20-1rand,1,1,44.44444444444444,3.431253647,37
graphdraw-domain,1,2,28.187356363769016,0.348652415,75
h80x6320d,1,1,17.316508950663962,1.105805723,32
harp2,1,1,11.275793622323093,0.045155592,12
highschool1-aigio,1,2,100.0,899.940999025,33
hypothyroid-k1,1,1,0.0,5.43778056,1
ic97p,1,2,10.225461170576178,2.725855891,568
ic97t,1,3,11.93029490616622,5.68527508,2127
icir97p,1,3,16.479598573880892,14.45097196,923
icir97t,1,2,11.174585481398914,2.289415044,152
irish-electricity,1,1,5.238960682267671,18.3713253,19
irp,1,1,0.3027898959438825,0.206006058,2
istanbul-no-cutoff,1,1,1.8037057102076175,5.742352469,21
k1mushroom,1,1,18.248175182481752,43.293227143,1
lectsched-5-obj,1,3,96.61495063469675,210.63387252,2028
leo1,1,1,30.583744682823593,0.097327778,1
leo2,1,1,28.939650256644626,0.213104583,1
liu,1,1,87.09216480114313,1.016164311,89
lotsize,1,1,43.95438336361165,0.508156875,50
mad,1,1,98.4096843104676,0.126819862,15
manna81,1,2,56.73047705864479,0.082344099,3
map10,1,1,52.323232323232325,44.784381404,68
map16715-04,1,1,100.0,54.591462966,64
markshare1,1,1,99.58847736625515,0.002345001,1
markshare2,1,1,99.6376811594203,0.002458086,1
markshare_4_0,1,1,98.66666666666667,0.002130662,1
mas74,1,2,18.510649775085525,0.154651572,90
mas76,1,2,74.57485204889647,0.151629671,90
mc11,1,1,52.69717939379224,0.391128737,42
mcsched,1,1,10.850423844681433,0.452728886,4
mik-250-20-75-4,1,2,74.38289898854707,0.03233757,9
milo-v12-6-r2-40-1,1,1,57.677117882439504,0.847924448,44
misc07,1,1,16.617210682492583,0.081972709,15
mkc,1,2,60.34161050017743,0.033746232,2
mod011,1,1,7.681935931844483,0.26386071,19
modglob,1,1,58.29835377137996,0.061650258,31
momentum1,1,3,64.55830011617634,52.882779618,805
msc98-ip,1,1,6.027173924674431,5.847963075,31
mushroom-best,1,2,99.999077732688,17.228082295,61
