problem,numSols,stage,gap,time,iterations
10teams,1,3,1.702127659574468,6.9708066429999995,20
30n20b8,1,3,60.0,1.65579369,20
50v-10,1,3,55.745075649887056,0.119825528,10
CMS750_4,1,3,55.63380281690141,3.084294344,20
a1c1s1,1,3,41.036829479678495,0.340122474,20
academictimetablesmall,1,3,100.0,256.785456987,20
aflow30a,1,3,27.07808564231738,0.071430378,20
aflow40b,1,3,24.693745970341716,0.186578446,20
app1-1,1,3,33.333333333333336,0.309403964,20
app1-2,1,3,43.90243902439025,5.949045295,20
arki001,1,3,1.3630607094116662,1.3243136450000002,20
assign1-5-8,1,3,12.757201646091355,0.098910367,20
b1c1s1,1,3,62.53230151664475,0.274858191,20
bab2,1,3,9.664619234194827,101.013162415,20
bab6,1,3,7.873141354261723,54.693315154000004,20
beasleyC3,1,3,10.023866348448687,0.120202502,20
bnatt400,0,3,100,58.094793315000004,20
bppc4-08,1,3,32.91139240506329,0.468981026,20
buildingenergy,1,3,0.1270997614820388,594.987446255,10
cbs-cta,1,3,100.0,1.162488836,20
cmflsp50-24-8-8,0,3,100,58.384403946999996,20
cryptanalysiskb128n5obj16,1,3,0.0,1039.56383392,20
csched007,1,3,35.239852398523986,2.408175942,20
csched008,1,3,7.9787234042553195,1.134678893,20
dano3_5,1,3,0.38056411106509946,20.706326748,20
dano3mip,1,3,28.082117774176115,35.472460911,20
danoint,1,3,1.2030075187969882,0.592657263,20
dws008-01,0,3,100,13.798496757,20
enlight_hard,0,3,100,1.244053104,14
exp-1-500-5-5,1,3,61.12196186958241,0.062027752,20
fhnw-binpack4-48,0,3,100,41.539559424000004,20
fiball,1,3,7.382550335570469,2.766476513,20
fixnet6,1,3,17.072662919008952,0.060852981,20
germanrr,1,3,3.378634137137677,7.88996083,20
gesa2-o,1,3,0.12198441645736488,0.12250816,20
gfd-schedulen180f7d50m30k18,0,3,100,3605.210734751,20
glass4,1,3,65.71424897993819,0.432382584,20
gmu-35-50,1,3,6.926966509468755,0.184140436,20
graph20-20-1rand,1,3,55.55555555555556,11.429948314999999,20
graphdraw-domain,1,3,79.00921265887571,0.118229269,20
h80x6320d,1,3,6.647473814178752,0.7135699,20
ic97p,1,3,4.157549234135668,0.09886588,20
ic97t,0,3,100,1.0470116409999999,20
icir97p,1,3,14.02745684382221,4.1183614639999995,20
icir97t,0,3,100,9.653917192,20
istanbul-no-cutoff,1,3,22.081030839476185,5.425252596,20
lectsched-5-obj,0,3,100,28.242756895,20
liu,1,3,80.50359712230215,0.237577227,20
lotsize,1,3,90.31960834632812,0.566387549,20
map10,1,3,81.41414141414141,32.28214917,20
map16715-04,1,3,66.66666666666667,31.703230849,20
mas74,1,3,38.52731005365207,0.03578056,20
mas76,1,3,10.856954899233902,0.035586299,20
mc11,1,3,10.291634689178817,0.204238827,20
mik-250-20-75-4,1,3,2.6901971281619854,0.068331946,15
milo-v12-6-r2-40-1,1,3,0.7059492426377669,0.34525393,20
modglob,1,3,0.22263622004537262,0.043845494,20
momentum1,1,3,32.04818077821281,25.77933481,20
msc98-ip,1,3,17.032612049257686,4.676617831,20
mushroom-best,1,3,5.846185669696587e-08,10.519447164,20
n5-3,1,3,25.812356979404925,0.160184767,10
neos-1171448,1,3,0.9708737864077486,3.41962953,20
neos-1171737,1,3,41.02564102564103,1.167961814,20
neos-1354092,0,3,100,473.496284155,20
neos-1456979,1,3,50.83798882681564,2.277465836,20
neos-1582420,1,3,7.14285714285717,0.810178237,20
neos-2746589-doon,1,3,5.39853024307521,8.342454353,20
neos-2987310-joes,1,3,1.4965723870882937e-09,3.211318291,20
neos-3004026-krka,0,3,100,15.904176926,20
neos-3024952-loue,0,3,100,24.622393737,10
neos-3046615-murg,1,3,15.119363395225465,0.033835388,20
neos-3216931-puriri,1,3,51.47474060209656,80.008681104,20
neos-3381206-awhea,1,3,2.5806451612903225,0.572578601,11
neos-3656078-kumeu,1,3,22.947571400373185,5.408485494000001,20
neos-3754480-nidda,1,3,34.273600578393626,0.049776159,20
neos-4338804-snowy,1,3,99.86905681741304,0.6099615070000001,20
neos-4387871-tavua,1,3,77.89013129136319,9.198750512,20
neos-4413714-turia,1,3,16.489786777726884,33.083506165,20
neos-4532248-waihi,1,3,90.47029702970296,55.308684383000006,20
neos-4722843-widden,1,3,59.66242431346047,18.53369231,20
neos-4763324-toguru,1,3,31.474218701229837,17.786024152,20
neos-4954672-berkel,1,3,40.03718428529036,0.059274409,20
neos-5049753-cuanza,1,3,25.16644511732357,64.74262403700001,20
neos-5093327-huahum,1,3,23.93681652490887,14.457283199,20
neos-5104907-jarama,1,3,0.0,271.406097947,20
neos-5107597-kakapo,1,3,99.62540234562877,41.051721155,20
neos-5114902-kasavu,1,3,26.321709786276717,719.2329674959999,20
neos-5188808-nattai,1,3,98.1163063741139,14.320619868,20
neos-848589,1,3,99.97900566040444,26.668100381,20
neos-873061,1,3,12.217957683498517,17.904423916,20
neos-911970,1,3,55.2175335296042,0.087657363,20
neos16,0,3,100,1.5983071279999999,20
neos17,1,3,32.63990942661704,0.12325889,20
neos20,1,3,76.036866359447,1.821831937,20
nh97p,1,3,8.338720103425986,0.293513755,20
nh97t,1,3,11.374999999999961,3.848556917,20
noswot,1,3,7.317073170731708,0.039733533,20
ns1116954,1,3,0.0,65.974688343,20
ns1208400,1,3,3.3940406041210736e-09,22.972626072,20
ns1644855,1,3,27.312486332822193,253.014879529,20
ns1760995,1,3,66.70125230599147,23.054310654,20
ns1952667,0,3,100,59.744430528,10
opt1217,1,3,12.5,0.074275799,20
p200x1188c,1,3,4.24842827205182,0.120673695,20
peg-solitaire-a3,0,3,100,212.05612846100001,20
pg,1,3,100.0,0.1002029,20
pg5_34,1,3,70.05443784496434,0.131926615,20
physiciansched6-2,1,3,0.40384460059769,5.825361479,20
piperout-08,1,3,68.24508078707406,1.0356228559999998,20
piperout-27,1,3,29.072812991094814,3.8795697130000004,20
pk1,1,3,96.99453551912568,0.060739367,20
rB10-011000,1,3,59.10983096459507,0.424349741,20
rB10-011001,1,3,48.430502365397615,0.41359375,20
rB11-010000,1,3,61.83672798588818,1.137265642,20
rB11-110001,1,3,44.59045281092774,2.255874544,20
rB12-111111,1,3,29.839880553982397,3.211374662,20
rC10-001000,1,3,53.7698172576546,0.177240834,20
rC10-100001,1,3,68.98970699569917,0.918869917,20
radiationm18-12-05,1,3,48.08334564799764,0.700578206,20
radiationm40-10-02,1,3,61.66151218440623,6.4795465000000005,20
rail02,0,0,0,3600.0,0
rd-rplusc-21,1,3,36.9090658713965,1.875687881,20
reblock115,1,3,97.73125368751349,6.905926122,20
rocI-4-11,0,3,100,11.255359609,20
rocII-5-11,0,3,100,10.234050328,20
roi2alpha3n4,1,3,51.510416405179214,14.366726486000001,20
roi5alpha10n8,1,3,65.6799621751213,285.16835814100006,20
roll3000,1,3,20.628078817734078,0.915440772,20
rout,1,3,33.229650100068795,0.086048002,20
satellites2-40,1,3,94.73684210526316,36.578156148,20
satellites2-60-fs,1,3,89.47368421058172,19.36466775,20
sct2,1,3,100.0,0.466776619,20
set1ch,1,3,41.48132053252644,0.05007855,20
sing326,1,3,65.96012867812233,17.756049358,20
sing44,1,3,14.716687818779265,17.73812087,20
sp150x300d,1,3,2.816901408450704,0.043991838,20
square47,0,3,100,3601.785805408,10
supportcase12,1,3,4.525181152437861,8.987650324,10
supportcase26,1,3,30.51457082243327,0.058677356,20
supportcase33,1,3,100.0,2.578887142,20
supportcase7,1,3,100.0,7.792419197,20
swath,1,3,68.25902101355555,5.4571648459999995,20
swath1,1,3,61.04426805170734,0.926645502,20
swath3,1,3,52.39090219600091,0.935098065,20
t1717,1,3,67.48676939447559,134.28365523300002,20
timtab1,1,3,47.6781321065966,0.653666782,20
timtab2,1,3,19.347163330489394,3.85693525,20
tr12-30,1,3,7.533490045031012,0.211928919,20
traininstance2,1,3,35.18050541516246,0.098715834,20
traininstance6,1,3,21.74273858921162,0.08075878,20
uccase9,1,3,59.14686189777725,9.137281659,20
unitcal_7,1,3,8.888125752277125,16.879078308,20
var-smallemery-m6j6,1,3,100.0,6.844909061,20
