problem,numSols,stage,gap,time,iterations
glass-sc,1,1,8.0,0.484463335,1
glass4,0,2,100,0.047800065,20
gmu-35-40,1,1,7.605918589613913,0.030685678,3
gmu-35-50,1,2,18.469935924934827,0.163692108,18
graph20-20-1rand,1,2,33.333333333333336,1.904926842,17
graphdraw-domain,0,2,100,0.101854146,20
h80x6320d,0,2,100,0.68086772,20
harp2,0,2,100,0.070048601,20
highschool1-aigio,0,2,100,730.016531556,20
hypothyroid-k1,1,1,0.0,5.025402578,1
ic97p,0,2,100,0.075231853,14
ic97t,0,2,100,0.055123981,20
icir97p,0,2,100,0.273035268,20
icir97t,0,2,100,0.330416018,20
irish-electricity,1,1,7.049824708457759,9.376024644,6
irp,1,1,2.391215179040197,0.205418195,2
istanbul-no-cutoff,1,2,27.548804167184596,3.740927637,12
k1mushroom,1,1,18.248175182481752,40.833004379,1
lectsched-5-obj,0,2,100,1.870850774,20
leo1,1,1,30.583744682823593,0.093913255,1
leo2,1,1,28.939650256644626,0.204633625,1
liu,1,2,80.50359712230215,0.174858932,13
lotsize,0,2,100,0.222017185,20
mad,1,2,98.4096843104676,0.091239072,11
manna81,1,2,56.73047705864479,0.077168873,3
map10,1,1,83.43434343434343,14.247370754,9
map16715-04,1,1,100.0,18.988039525,9
markshare1,1,1,99.58847736625515,0.002384907,1
markshare2,1,1,99.6376811594203,0.002557711,1
markshare_4_0,1,1,98.66666666666667,0.002092171,1
mas74,1,2,32.609793889011456,0.015360105,7
mas76,1,2,15.592308570963267,0.013465063,6
mc11,0,2,100,0.192065498,20
mcsched,1,1,8.17173735001365,0.454986216,5
mik-250-20-75-4,1,2,0.684499340356781,0.03165152,7
milo-v12-6-r2-40-1,0,2,100,0.325749798,20
misc07,1,2,32.37063778580024,0.077668399,14
mkc,1,2,60.34161050017743,0.034203357,2
mod011,1,1,7.681935931844483,0.09053975,5
modglob,1,1,31.46974827130275,0.016148414,6
momentum1,0,2,100,1.284219834,20
msc98-ip,0,2,100,4.129697927,20
mushroom-best,0,2,100,8.296484355,20
mzzv11,1,2,19.89133437701446,2.484534284,15
mzzv42z,1,2,26.22200584225901,1.95393972,8
n2seq36q,1,1,22.551928783382788,0.360931769,1
n3div36,1,1,23.329425556858148,0.359308495,1
n5-3,0,2,100,0.134780662,10
neos-1122047,1,1,100.0,0.07170563,0
neos-1171448,1,1,15.533980582524254,1.37683405,5
neos-1171737,1,1,7.1794871794871655,0.437419596,5
neos-1354092,0,2,100,100.912643844,20
neos-1445765,1,1,27.67811955238149,0.568816845,5
neos-1456979,0,2,100,2.170788282,20
neos-1582420,0,2,100,0.385947417,20
neos-2657525-crna,0,2,100,0.056590921,20
neos-2746589-doon,0,2,100,7.507137986,20
neos-2978193-inde,1,1,1.9461194907406691,0.181113055,3
neos-2987310-joes,0,2,100,3.405541792,20
neos-3004026-krka,0,2,100,1.202092498,20
neos-3024952-loue,0,2,100,0.993954991,10
neos-3046615-murg,0,2,100,0.03140403,20
neos-3083819-nubu,1,2,0.7983473510012407,0.040164632,1
neos-3216931-puriri,0,2,100,9.306120194,20
neos-3381206-awhea,0,2,100,0.141025497,11
neos-3402294-bobin,1,2,83.54740061162092,16.699961506,13
neos-3555904-turama,0,2,100,141.18500087,20
neos-3627168-kasai,0,2,100,0.098190881,20
neos-3656078-kumeu,0,2,100,3.763178795,20
neos-3754480-nidda,1,1,7.7734739344540955,0.035323891,10
neos-4300652-rahue,0,2,100,15.418077018,20
neos-4338804-snowy,0,2,100,0.165856155,20
neos-4387871-tavua,0,2,100,0.40597703,20
neos-4413714-turia,1,1,46.56349612882139,18.039871433,7
neos-4532248-waihi,0,2,100,66.525087967,20
neos-4647030-tutaki,1,2,27.315191850922382,15.938170907,17
neos-4722843-widden,0,2,100,15.717826996,20
neos-4738912-atrato,1,2,13.441043569352775,0.227433288,12
neos-4763324-toguru,1,1,27.930990906994392,17.662744287,10
neos-4954672-berkel,1,1,43.75355077628931,0.028204696,9
neos-5049753-cuanza,0,2,100,57.455467442,20
neos-5052403-cygnet,1,1,0.546448087431694,41.748644404,2
neos-5093327-huahum,0,2,100,1.494160824,20
neos-5104907-jarama,0,2,100,267.59801544,20
neos-5107597-kakapo,0,2,100,0.253700924,20
neos-5114902-kasavu,0,2,100,672.14105118,20
neos-5188808-nattai,1,2,97.42492572645648,3.981893096,15
neos-5195221-niemur,1,2,81.75703532283396,8.125299162,15
neos-631710,1,1,59.801980198019805,2.746222394,1
neos-662469,1,2,73.07480001051424,3.387396978,11
neos-787933,1,2,0.0,0.029145247,1
neos-827175,1,1,0.0,0.433527472,0
neos-848589,0,2,100,25.945065159,20
neos-860300,1,1,6.293911007025761,0.716599724,8
neos-873061,0,2,100,17.523440175,20
neos-911970,1,2,67.9484928299678,0.053821677,11
neos-933966,1,1,0.9345794392523364,4.67849961,8
neos-950242,1,2,0.0,2.552453487,12
neos-957323,1,1,10.917014284202159,1.96998445,2
neos-960392,0,2,100,5.695423586,20
neos10,1,2,64.49339207048457,0.088570996,3
neos16,0,2,100,0.12920619,20
neos17,0,2,100,0.123705095,20
neos20,0,2,100,0.180400587,20
neos5,1,1,9.090909090909092,0.014429911,4
neos7,1,2,11.520539820967828,0.086257303,8
neos8,1,2,100.0,0.096928858,3
net12,0,2,100,4.009824015,20
netdiversion,1,2,51.98412698412698,212.116841703,16
nexp-150-20-8-5,1,1,59.33098591549296,0.273043807,3
nh97p,0,2,100,0.167527618,20
nh97t,0,2,100,0.160861723,20
noswot,1,2,0.0,0.011801282,5
ns1116954,0,2,100,25.833605753,20
ns1208400,0,2,100,6.30913765,20
ns1644855,1,1,21.60507325606806,260.678865952,5
ns1760995,1,1,14.552141962873753,10.47219437,8
ns1830653,0,2,100,1.600242908,20
ns1952667,0,2,100,11.365282246,10
nsrand-ipx,1,1,23.80952380952381,0.060921873,1
nu25-pr12,1,2,3.06599532458191,0.069370455,3
nursesched-medium-hint03,0,2,100,68.357133701,20
nursesched-sprint02,1,2,30.952380952380953,2.825947582,13
nw04,1,1,3.722736096836816,1.361308165,5
opm2-z10-s4,1,1,94.0425020289158,27.833880327,1
opt1217,1,1,0.0,0.018316055,4
p200x1188c,0,2,100,0.115614347,20
p2756,1,2,44.77638324200106,0.04956024,5
peg-solitaire-a3,0,2,100,11.723236966,20
pg,1,1,38.43166429170246,0.037536613,8
pg5_34,1,1,6.3631665748679245,0.063571492,9
physiciansched3-3,0,2,100,20.856245718,20
physiciansched6-2,0,2,100,3.985088854,20
piperout-08,0,2,100,0.871878502,20
piperout-27,0,2,100,1.160207937,20
pk1,0,2,100,0.05687926,20
pp08a,1,2,25.380710659898476,0.017330722,13
pp08aCUTS,0,2,100,0.031534509,20
proteindesign121hz512p9,0,2,100,4.645847645,20
proteindesign122trx11p8,0,2,100,4.235923152,20
protfold,1,2,58.064516129032256,3.601424271,18
qap10,1,1,12.820512820496557,17.538575326,4
qiu,1,1,100.0,0.054603077,4
rB10-011000,0,2,100,0.393756448,20
rB10-011001,0,2,100,0.400475764,20
rB11-010000,0,2,100,1.078225694,20
rB11-110001,0,2,100,2.038220768,20
rB12-111111,0,2,100,2.720462374,20
rC10-001000,0,2,100,0.166801498,20
rC10-100001,0,2,100,0.966423398,20
rC11-010100,1,1,77.62951173928279,0.188691492,1
rC11-011100,1,1,82.77451594814791,0.158158241,1
rC12-100000,0,2,100,2.665200092,20
rC12-111100,1,1,66.09018637929512,0.274226019,1
radiationm18-12-05,0,2,100,0.638966472,20
radiationm40-10-02,0,2,100,3.455625806,20
rail01,1,2,32.80312069913669,2531.359097121,17
rail02,0,0,0,3600.0,0
rail507,1,1,13.0,1.086477227,1
ran14x18-disj-8,0,2,100,0.212074994,20
rd-rplusc-21,0,2,100,1.728184323,20
reblock115,0,2,100,0.585457606,20
rmatr100-p10,1,1,12.422360248447205,0.784130842,5
rmatr200-p5,1,1,13.057692307692308,26.634964225,5
rocI-4-11,0,2,100,0.347953136,20
rocII-5-11,0,2,100,1.274993865,20
roi2alpha3n4,1,1,51.45825825715756,7.074775573,7
roi5alpha10n8,1,1,56.58113205897783,83.065734435,7
roll3000,1,2,22.503456983105874,0.32768507,14
rout,0,2,100,0.075660979,20
s100,1,1,2.9553311131144073,293.120266536,5
s250r10,1,1,0.05382611447755174,49.117005836,2
satellites2-40,0,2,100,142.588393517,20
satellites2-60-fs,0,2,100,277.173645513,20
savsched1,1,2,14.352258511005788,159.805163174,8
sct2,1,1,43.10380748827327,0.165924308,6
set1ch,0,2,100,0.045774045,20
seymour,1,1,9.615384615384615,0.579265394,1
seymour1,1,1,2.6195031444021577,1.535151711,3
sing326,0,2,100,16.345926609,20
sing44,1,1,12.786870044845687,10.183874694,4
snp-02-004-104,1,2,56.23759585338273,13.191186999,11
sorrell3,1,1,81.25,0.766072212,1
sp150x300d,0,2,100,0.041110581,20
sp97ar,1,1,13.876102001264483,1.045186739,3
sp98ar,1,1,17.70349046245073,0.553083214,1
splice1k1,1,1,98.98477157360406,73.709347304,9
square41,1,2,58.333333333333336,1898.212682176,11
square47,0,2,100,3602.031866577,10
supportcase10,1,1,22.22222222222222,106.277291286,8
supportcase12,1,2,3.6990844347362795,4.56075386,5
supportcase18,1,1,27.272727272727273,0.123695882,1
supportcase26,0,2,100,0.057908886,20
supportcase33,0,2,100,2.378963146,20
supportcase40,1,1,49.41779106112002,1.565373841,8
supportcase42,1,2,32.72360102994593,2.385922579,6
supportcase6,1,1,0.45347134011323437,4.252048042,4
supportcase7,1,1,17.65432922937095,3.392892655,7
swath,0,2,100,0.449595054,20
swath1,0,2,100,0.373725577,20
swath3,0,2,100,0.380320607,20
t1717,0,2,100,56.379811656,20
tbfp-network,1,2,8.901688719961989,15.211326587,13
thor50dday,0,2,100,6.143036131,20
timtab1,0,2,100,0.05410536,16
timtab2,0,2,100,0.098101469,17
tr12-30,0,2,100,0.080210386,20
traininstance2,0,2,100,0.090740263,20
traininstance6,0,2,100,0.058610241,20
trento1,1,2,88.94418620502647,13.799616203,11
triptim1,1,2,0.21381413877806565,19.793721903,4
uccase12,1,2,9.584473713134377,7.486983854,11
uccase9,0,2,100,7.841031805,20
uct-subprob,1,1,14.673913043478262,0.462172091,7
unitcal_7,0,2,100,4.120582476,20
var-smallemery-m6j6,1,1,45.732221206211136,2.902741174,6
vpm2,0,2,100,0.022310529,20
wachplan,1,2,0.0,1.150729305,17
