problem,numSols,stage,gap,time,iterations
10teams,1,3,1.702127659574468,2.544915149,20
30n20b8,1,3,60.0,1.654002485,20
50v-10,1,3,81.12435927260543,0.127570578,10
CMS750_4,1,3,55.63380281690141,2.805682087,20
a1c1s1,1,3,36.99360897997115,0.419981101,20
academictimetablesmall,1,3,100.0,154.312907049,20
aflow30a,1,3,60.06896551724138,0.075355647,20
aflow40b,1,3,68.93617021276596,0.209317558,20
air04,1,1,0.10321202953999466,1.881815517,4
air05,1,1,3.982816368137469,0.663295371,4
app1-1,1,3,66.66666666666667,0.320185743,20
app1-2,1,3,1.3864248502636083e-13,32.467816055,20
arki001,1,3,1.3630607094116662,1.286510258,20
assign1-5-8,1,3,54.01301518438221,0.087404441,20
atlanta-ip,1,3,22.420803414399046,15.533054365,20
b1c1s1,1,3,66.52926525372621,0.388410146,20
bab2,1,3,9.664619234194827,101.261791274,20
bab6,1,3,7.873141354261723,54.677837058,20
beasleyC3,1,3,17.41511500547645,0.126010425,20
binkar10_1,1,2,12.330343718943487,0.084143988,20
blp-ar98,1,2,40.05119171991721,2.15406289,20
blp-ic98,1,1,23.24602194600889,0.469668162,3
bnatt400,0,3,100,40.766559673,20
bppc4-08,1,3,98.97266912192285,0.497081177,20
brazil3,1,2,81.81818181818181,14.636661809,13
buildingenergy,1,3,2.311761101738566,668.683100159,10
cap6000,1,1,0.34984418961261365,0.028492291,1
cbs-cta,1,3,100.0,1.181033146,20
chromaticindex1024-7,1,1,0.0,56.338179601,3
chromaticindex512-7,1,1,0.0,40.086277756,2
cmflsp50-24-8-8,0,3,100,20.555675071,20
co-100,1,2,84.74844180046873,3.962236465,12
cod105,1,1,100.0,1.648911117,1
comp07-2idx,1,2,97.1830985915493,3.546736837,11
comp21-2idx,1,2,77.37003058103976,2.321806827,11
cost266-UUE,1,3,45.724251228148255,0.385780498,20
cryptanalysiskb128n5obj16,1,3,0.0,1035.496215139,20
csched007,1,3,35.239852398523986,2.34472511,20
csched008,1,3,8.947368421052632,1.853825146,20
cvs16r128-89,1,1,97.9381443298969,0.868035579,1
dano3_3,1,2,0.008978566906538749,15.898853013,18
dano3_5,1,3,97.49163080018886,18.390576048,20
dano3mip,1,3,97.10608695652174,35.284863522,20
danoint,1,3,86.69205371792015,0.286177992,20
disctom,1,1,0.0,1.190520028,2
drayage-100-23,1,2,3.3774890540166655,0.294557339,12
drayage-25-23,1,2,6.284618884172661,0.298691796,11
ds,1,1,98.22634914838679,5.421356172,1
dws008-01,0,3,100,13.788857896,20
eil33-2,1,1,76.87622937403727,0.058623713,1
eilA101-2,1,1,80.84131692238944,0.914385645,1
enlight_hard,0,3,100,1.214320044,14
exp-1-500-5-5,1,3,87.04414511847409,0.062812684,20
fast0507,1,1,15.533980582524272,0.829746114,1
fastxgemm-n2r6s0t2,1,3,96.44662522092722,0.332381049,20
fhnw-binpack4-48,0,3,100,20.69030895,20
fiball,1,3,73.15175097276264,2.96757872,20
fiber,1,2,58.447656771334515,0.048689981,13
fixnet6,1,3,17.910140148392415,0.063095076,20
gen-ip002,1,2,9.532299706806066,0.005281389,1
gen-ip054,1,2,7.4499958224688205,0.007755254,4
germanrr,1,3,8.42901298877611,6.754386937,20
gesa2-o,1,3,5.360558454501131,0.126981362,20
gesa2,1,3,4.562004015425784,0.122205636,15
gfd-schedulen180f7d50m30k18,0,3,100,3600.266589832,20
glass-sc,1,1,8.0,0.481591123,1
glass4,1,3,94.49543584681325,0.164029168,20
gmu-35-40,1,2,6.895152435715877,0.095134949,14
gmu-35-50,1,3,16.31685142377255,0.208458137,20
graph20-20-1rand,1,3,55.55555555555556,2.947572021,20
graphdraw-domain,1,3,79.00921265887571,0.116809495,20
h80x6320d,1,3,32.87178382816294,0.862182258,20
harp2,1,2,11.796505459497947,0.045206796,12
highschool1-aigio,1,3,100.0,744.682765141,20
hypothyroid-k1,1,1,0.0,5.026567187,1
ic97p,1,3,9.752747252747291,0.158982904,20
ic97t,0,3,100,1.059312002,20
icir97p,1,3,14.02745684382221,4.122738007,20
icir97t,0,3,100,6.907906541,20
irish-electricity,1,2,5.653887139251977,17.656885055,18
irp,1,1,5.4818681394458055,0.255750171,3
istanbul-no-cutoff,1,3,18.025088277417456,5.44348956,20
k1mushroom,1,1,18.248175182481752,51.340780102,1
lectsched-5-obj,0,3,100,28.087984001,20
leo1,1,1,30.583744682823593,0.098014134,1
leo2,1,1,28.939650256644626,0.212467205,1
liu,1,3,87.09216480114313,0.265465372,20
lotsize,1,3,90.31960834632812,0.565680288,20
mad,1,2,99.12805830296719,0.123137848,15
manna81,1,2,56.73047705864479,0.077054162,3
map10,1,3,100.0,31.746340298,20
map16715-04,1,3,100.0,31.437449513,20
markshare1,1,1,99.58847736625515,0.002609483,1
markshare2,1,1,99.6376811594203,0.002726389,1
markshare_4_0,1,1,98.66666666666667,0.002058413,1
mas74,1,3,92.4997748825023,0.036992606,20
mas76,1,3,74.57485205374414,0.036286599,20
mc11,1,3,55.22142200429053,0.215150997,20
mcsched,1,1,16.811717090826296,0.398201044,4
mik-250-20-75-4,1,3,51.05638515515956,0.067438076,15
milo-v12-6-r2-40-1,1,3,47.7663369272134,6.533977952,20
misc07,1,2,32.93556085918854,0.095421355,18
mkc,1,2,60.34161050017743,0.033601316,2
mod011,1,2,7.681935931844483,0.262762662,19
modglob,1,3,56.81295328323502,0.044978632,20
momentum1,1,3,58.53923420225898,5.297953973,20
msc98-ip,1,3,9.13991793210022,5.67936347,20
mushroom-best,1,3,99.99850718241278,10.324731649,20
mzzv11,1,2,21.042453264573165,3.249329861,14
mzzv42z,1,2,24.27458617332035,3.02252755,13
n2seq36q,1,1,22.551928783382788,0.36126785,1
n3div36,1,1,23.329425556858148,0.348063279,1
n5-3,1,3,17.42231278655118,0.17267124,10
neos-1122047,1,1,100.0,0.070188886,0
neos-1171448,1,3,100.0,3.399169058,20
neos-1171737,1,3,100.0,1.190880375,20
neos-1354092,0,3,100,372.456096717,20
neos-1445765,1,1,41.39908901760108,0.591346592,5
neos-1456979,1,3,50.83798882681564,2.268899337,20
neos-1582420,1,3,36.80555555555556,0.474858676,20
neos-2657525-crna,1,3,90.22083329728417,0.059768085,20
neos-2746589-doon,1,3,5.39853024307521,8.341461718,20
neos-2978193-inde,1,1,1.9461194907406691,0.159341031,2
neos-2987310-joes,1,3,22.414650837021682,3.481386994,20
neos-3004026-krka,0,3,100,16.30531805,20
neos-3024952-loue,0,3,100,24.630887383,10
neos-3046615-murg,1,3,43.997199859993,0.034199567,20
neos-3083819-nubu,1,2,0.7983473510012407,0.040369473,1
neos-3216931-puriri,1,3,51.47474060209656,64.509950183,20
neos-3381206-awhea,1,3,4.631578947368421,0.445769488,11
neos-3402294-bobin,1,2,86.10537190082655,14.05664218,12
neos-3555904-turama,1,2,4.322766570605187,87.452009582,12
neos-3627168-kasai,1,3,1.8858516288049987,0.117065361,20
neos-3656078-kumeu,1,3,22.947571400373185,5.54024192,20
neos-3754480-nidda,1,3,99.74822385985055,0.047420511,20
neos-4300652-rahue,1,2,64.50602449574895,6.013449458,11
neos-4338804-snowy,1,3,99.86905681741304,0.592958711,20
neos-4387871-tavua,1,3,77.89013129136319,9.226602838,20
neos-4413714-turia,1,3,99.92401584136003,39.673342647,20
neos-4532248-waihi,1,3,90.47029702970296,63.546813629,20
neos-4647030-tutaki,1,2,6.3522259284847715,16.085972385,17
neos-4722843-widden,1,3,59.66242431346047,19.392467171,20
neos-4738912-atrato,1,2,16.376611302155016,0.108456539,5
neos-4763324-toguru,1,3,59.266169504896276,22.33474523,20
neos-4954672-berkel,1,3,52.55982927632182,0.059270401,20
neos-5049753-cuanza,1,3,25.16644511732357,64.725601689,20
neos-5052403-cygnet,1,1,0.546448087431694,45.009432869,2
neos-5093327-huahum,1,3,97.05680461131955,6.393223192,20
neos-5104907-jarama,1,3,30.7920059215396,419.307112924,20
neos-5107597-kakapo,0,3,100,108.714067277,20
neos-5114902-kasavu,1,3,26.321709786276717,909.14482385,20
neos-5188808-nattai,1,3,98.10090213721534,4.596035288,20
neos-5195221-niemur,1,2,84.98804807660228,4.935724641,14
neos-631710,1,1,59.801980198019805,2.774784666,1
neos-662469,1,2,73.84224481718087,3.536537598,10
neos-787933,1,2,0.0,0.028892616,1
neos-827175,1,1,0.0,0.427977289,0
neos-848589,1,3,99.98471534162749,33.754440342,20
neos-860300,1,1,36.2731435397173,0.372230034,4
neos-873061,1,3,42.24815838459314,19.143908824,20
neos-911970,1,3,58.16973493239631,0.092636033,20
neos-933966,1,1,25.700934579439252,1.176395303,4
neos-950242,1,3,0.0,12.097570696,20
neos-957323,1,1,10.917014284202159,1.881361829,2
neos-960392,1,2,0.8403361344537815,9.152198651,20
neos10,1,2,64.49339207048457,0.088138576,3
neos16,0,3,100,1.623167004,20
neos17,1,3,74.06264128017239,0.116448483,20
neos20,1,3,76.036866359447,1.806620131,20
neos5,1,1,11.764705882352942,0.017991382,6
neos7,1,3,15.651963607855599,0.183591913,20
neos8,1,2,100.0,0.096461124,3
net12,1,3,27.7027027027027,3.419564753,20
netdiversion,1,2,52.36220472440945,94.229056465,14
nexp-150-20-8-5,1,1,59.33098591549296,0.443752693,7
nh97p,1,3,8.338720103425986,0.293474407,20
nh97t,1,3,11.374999999999961,3.898544236,20
noswot,1,3,17.073170731707318,0.038552248,20
ns1116954,1,3,0.0,39.244797731,20
ns1208400,1,3,2.2204460492503124e-14,59.346551551,20
ns1644855,1,3,99.99999999999999,299.659779582,20
ns1760995,1,3,95.6503107869567,34.218792754,20
ns1830653,1,2,37.14337966349671,1.443161993,19
ns1952667,0,3,100,61.863413179,10
nsrand-ipx,1,1,23.80952380952381,0.059466411,1
nu25-pr12,1,2,3.161771310518279,0.184763083,11
nursesched-medium-hint03,1,2,88.8996138996139,13.23233725,11
nursesched-sprint02,1,2,35.55555555555556,1.996372676,11
nw04,1,1,3.722736096836816,1.852489165,8
opm2-z10-s4,1,1,94.0425020289158,28.241092721,1
opt1217,1,3,100.0,0.072796123,20
p200x1188c,1,3,4.24842827205182,0.131628516,20
p2756,1,2,45.08701001933556,0.048796656,5
peg-solitaire-a3,0,3,100,209.730018949,20
pg,1,3,66.0902717027673,0.098016529,20
pg5_34,1,3,10.405792013433224,0.130715915,20
physiciansched3-3,1,3,90.05181536224536,50.498816958,20
physiciansched6-2,1,3,1.7929496560443607,5.834409715,20
piperout-08,1,3,68.24508078707406,1.082474768,20
piperout-27,1,3,29.072812991094814,3.96330954,20
pk1,1,3,87.05882352941177,0.058746248,20
pp08a,1,2,23.596673596673597,0.022071356,17
pp08aCUTS,1,2,11.870503597122303,0.021851016,12
proteindesign121hz512p9,1,3,2.3856858846918487,4.692939878,20
proteindesign122trx11p8,1,2,1.1318619128466327,1.087149114,4
protfold,1,3,58.064516129032256,5.174493651,20
qap10,1,1,16.256157635044676,12.804997081,2
qiu,1,1,100.0,0.054482951,4
rB10-011000,1,3,72.51918104361833,0.457623707,20
rB10-011001,1,3,69.48302294268993,0.450836699,20
rB11-010000,1,3,73.52809296174979,1.267221295,20
rB11-110001,1,3,60.298927240430494,2.310809126,20
rB12-111111,1,3,30.456911509543094,4.060530762,20
rC10-001000,1,3,72.22693454184136,0.194321116,20
rC10-100001,1,3,70.70054485130734,1.007757009,20
rC11-010100,1,1,77.62951173928279,0.189781737,1
rC11-011100,1,1,82.77451594814791,0.156232242,1
rC12-100000,1,3,53.5112224255852,2.902386215,20
rC12-111100,1,1,66.09018637929512,0.274042855,1
radiationm18-12-05,1,3,48.08334564799764,0.703033967,20
radiationm40-10-02,1,3,61.66151218440623,6.723355655,20
rail01,1,2,28.043053013135776,1188.38022457,11
rail02,0,0,0,3600.0,0
rail507,1,1,13.0,1.089009647,1
ran14x18-disj-8,1,3,49.34497816593886,0.247701528,20
rd-rplusc-21,1,3,36.9090658713965,1.81865516,20
reblock115,1,3,97.73125368751349,0.757310228,20
rmatr100-p10,1,1,26.04895104895105,0.503565554,3
rmatr200-p5,1,1,16.293279022403258,12.621747482,2
rocI-4-11,0,3,100,11.352746794,20
rocII-5-11,0,3,100,10.222985852,20
roi2alpha3n4,1,3,51.510416405179214,15.520443883,20
roi5alpha10n8,1,3,65.6799621751213,281.315250611,20
roll3000,1,3,24.3899577663069,0.581099099,20
rout,1,3,33.229650100068795,0.086694661,20
s100,1,1,0.46245287435347593,367.357274101,8
s250r10,1,1,0.05382611447755174,60.257258878,2
satellites2-40,1,3,100.0,49.171572967,20
satellites2-60-fs,1,3,100.0,21.786215267,20
savsched1,1,2,12.645581647888635,193.708791632,11
sct2,1,3,100.0,0.461657523,20
set1ch,1,3,58.238743283107794,0.050916765,20
seymour,1,1,9.615384615384615,0.578147781,1
seymour1,1,1,0.9022619738646191,2.260074278,6
sing326,1,3,88.7106949868279,19.792834645,20
sing44,1,3,90.54959197969572,20.74371794,20
snp-02-004-104,1,2,14.096517060671264,10.997265687,11
sorrell3,1,1,81.25,0.769615012,1
sp150x300d,1,3,2.816901408450704,0.045871699,20
sp97ar,1,1,14.921201117473116,1.001430688,3
sp98ar,1,1,17.70349046245073,0.526404123,1
splice1k1,1,2,100.0,78.688495282,11
square41,1,2,6.25,1344.576655839,10
square47,0,3,100,3601.839078272,8
supportcase10,1,2,56.25,111.153135172,11
supportcase12,1,3,17.696504115901707,7.799777801,10
supportcase18,1,1,27.272727272727273,0.124464427,1
supportcase26,1,3,99.03216767178995,10.282224658,20
supportcase33,1,3,100.0,2.643021311,20
supportcase40,1,2,15.720961582481467,3.316840883,15
supportcase42,1,3,32.46118014546919,3.782397296,10
supportcase6,1,2,0.5408238196937434,16.205432633,14
supportcase7,1,3,17.65432922937101,6.965866278,20
swath,1,3,68.25902101355555,5.424767553,20
swath1,1,3,61.04426805170734,0.846825407,20
swath3,1,3,52.39090219600091,0.868468348,20
t1717,1,3,67.48676939447559,54.254839309,20
tbfp-network,1,3,57.641974564984814,48.062623473,20
thor50dday,1,3,80.2411134631461,6.292085842,20
timtab1,1,3,47.6781321065966,0.59523343,20
timtab2,1,3,33.66516077981077,1.276084441,20
tr12-30,1,3,32.48619698504932,0.106465506,20
traininstance2,1,3,35.18050541516246,0.100089388,20
traininstance6,1,3,21.74273858921162,0.081760643,20
trento1,1,1,43.62818200730291,7.057329144,8
triptim1,1,2,0.21381413877806565,20.419463405,4
uccase12,1,2,0.005233542979502404,8.225919369,11
uccase9,1,3,98.36134943987084,9.954680753,20
uct-subprob,1,1,10.795454545454545,0.541606482,7
unitcal_7,1,3,8.888125752277125,16.701288496,20
var-smallemery-m6j6,1,3,100.0,7.700170144,20
vpm2,1,3,35.813953488372086,0.024657561,20
wachplan,1,3,0.0,2.268746138,20
