problem,numSols,stage,gap,time,iterations
drayage-100-23,1,2,3.3774890540166655,0.295848916,12
drayage-25-23,1,2,6.284618884172661,0.299126747,11
ds,1,1,98.22634914838679,5.407411333,1
dws008-01,0,2,100,0.934808212,20
eil33-2,1,1,76.87622937403727,0.060256731,1
eilA101-2,1,1,80.84131692238944,1.004340132,1
enlight_hard,0,2,100,0.029384398,14
exp-1-500-5-5,0,2,100,0.0555479,20
fast0507,1,1,15.533980582524272,0.828024492,1
fastxgemm-n2r6s0t2,0,2,100,0.314758827,20
fhnw-binpack4-48,0,2,100,0.482219093,20
fiball,0,2,100,2.870068696,20
fiber,1,2,58.447656771334515,0.048017872,13
fixnet6,0,2,100,0.057448552,20
gen-ip002,1,2,9.532299706806066,0.005141357,1
gen-ip054,1,2,7.4499958224688205,0.007555473,4
germanrr,0,2,100,6.150576538,20
gesa2-o,0,2,100,0.114679841,20
gesa2,0,2,100,0.10390781,15
gfd-schedulen180f7d50m30k18,0,2,100,246.924346342,20
glass-sc,1,1,8.0,0.483845033,1
glass4,0,2,100,0.046461907,20
gmu-35-40,1,2,6.895152435715877,0.096099782,14
gmu-35-50,0,2,100,0.18146816,20
graph20-20-1rand,0,2,100,2.82092802,20
graphdraw-domain,0,2,100,0.110462743,20
h80x6320d,0,2,100,0.707514948,20
harp2,1,2,11.796505459497947,0.045252421,12
highschool1-aigio,0,2,100,810.678625251,20
hypothyroid-k1,1,1,0.0,5.362414252,1
ic97p,0,2,100,0.091217706,20
ic97t,0,2,100,0.05280341,20
icir97p,0,2,100,0.281931015,20
icir97t,0,2,100,0.266642036,20
irish-electricity,1,2,5.653887139251977,18.900234671,18
irp,1,1,5.4818681394458055,0.255384608,3
istanbul-no-cutoff,0,2,100,5.126166631,20
k1mushroom,1,1,18.248175182481752,51.856859664,1
lectsched-5-obj,0,2,100,2.013127228,20
leo1,1,1,30.583744682823593,0.094188112,1
leo2,1,1,28.939650256644626,0.212385068,1
liu,0,2,100,0.219374795,20
lotsize,0,2,100,0.221613865,20
mad,1,2,99.12805830296719,0.123468923,15
manna81,1,2,56.73047705864479,0.080551441,3
map10,0,2,100,31.706664488,20
map16715-04,0,2,100,31.257938047,20
markshare1,1,1,99.58847736625515,0.002598953,1
markshare2,1,1,99.6376811594203,0.002712828,1
markshare_4_0,1,1,98.66666666666667,0.002217713,1
mas74,0,2,100,0.034929542,20
mas76,0,2,100,0.034968808,20
mc11,0,2,100,0.191126323,20
mcsched,1,1,16.811717090826296,0.397821535,4
mik-250-20-75-4,0,2,100,0.064997055,15
milo-v12-6-r2-40-1,0,2,100,0.322261489,20
misc07,1,2,32.93556085918854,0.096015771,18
mkc,1,2,60.34161050017743,0.034384592,2
mod011,1,2,7.681935931844483,0.26388827,19
modglob,0,2,100,0.040218977,20
momentum1,0,2,100,1.423856169,20
msc98-ip,0,2,100,4.589495332,20
mushroom-best,0,2,100,10.292537372,20
mzzv11,1,2,21.042453264573165,3.137942397,14
mzzv42z,1,2,24.27458617332035,3.032228179,13
n2seq36q,1,1,22.551928783382788,0.344301883,1
n3div36,1,1,23.329425556858148,0.346077025,1
n5-3,0,2,100,0.130370688,10
neos-1122047,1,1,100.0,0.06330303,0
neos-1171448,0,2,100,3.552785991,20
neos-1171737,0,2,100,1.140871639,20
neos-1354092,0,2,100,104.146140587,20
neos-1445765,1,1,41.39908901760108,0.591453787,5
neos-1456979,0,2,100,1.5623524,20
neos-1582420,0,2,100,0.367496656,20
neos-2657525-crna,0,2,100,0.054084405,20
neos-2746589-doon,0,2,100,7.37956328,20
neos-2978193-inde,1,1,1.9461194907406691,0.15867981,2
neos-2987310-joes,0,2,100,3.091805775,20
neos-3004026-krka,0,2,100,1.300683559,20
neos-3024952-loue,0,2,100,0.86763241,10
neos-3046615-murg,0,2,100,0.03202654,20
neos-3083819-nubu,1,2,0.7983473510012407,0.039874884,1
neos-3216931-puriri,0,2,100,6.339787831,20
neos-3381206-awhea,0,2,100,0.131131141,11
neos-3402294-bobin,1,2,86.10537190082655,10.802007006,11
neos-3555904-turama,1,2,4.322766570605187,95.037580357,12
neos-3627168-kasai,0,2,100,0.107909691,20
neos-3656078-kumeu,0,2,100,3.266588313,20
neos-3754480-nidda,0,2,100,0.04459671,20
neos-4300652-rahue,1,2,64.50602449574895,5.452756286,11
neos-4338804-snowy,0,2,100,0.157133438,20
neos-4387871-tavua,0,2,100,0.404279255,20
neos-4413714-turia,0,2,100,37.312367824,20
neos-4532248-waihi,0,2,100,56.230133122,20
neos-4647030-tutaki,1,2,6.3522259284847715,16.039056863,17
neos-4722843-widden,0,2,100,12.555029577,20
neos-4738912-atrato,1,2,16.376611302155016,0.105831581,5
neos-4763324-toguru,0,2,100,20.39729674,20
neos-4954672-berkel,0,2,100,0.054716851,20
neos-5049753-cuanza,0,2,100,45.58923971,20
neos-5052403-cygnet,1,1,0.546448087431694,45.156391398,2
neos-5093327-huahum,0,2,100,1.418642648,20
neos-5104907-jarama,0,2,100,328.668216665,20
neos-5107597-kakapo,0,2,100,0.250595725,20
neos-5114902-kasavu,0,2,100,751.429739829,20
neos-5188808-nattai,0,2,100,4.331741443,20
neos-5195221-niemur,1,2,84.98804807660228,5.214257259,14
neos-631710,1,1,59.801980198019805,2.756253453,1
neos-662469,1,2,73.84224481718087,3.547236352,10
neos-787933,1,2,0.0,0.031148815,1
neos-827175,1,1,0.0,0.424077286,0
neos-848589,0,2,100,30.100877179,20
neos-860300,1,1,36.2731435397173,0.392591045,4
neos-873061,0,2,100,19.277659598,20
neos-911970,0,2,100,0.080944838,20
neos-933966,1,1,25.700934579439252,1.162713928,4
neos-950242,0,2,100,10.169825012,20
neos-957323,1,1,10.917014284202159,1.89328566,2
neos-960392,1,2,0.8403361344537815,8.73536044,20
neos10,1,2,64.49339207048457,0.089177436,3
neos16,0,2,100,0.121191464,20
neos17,0,2,100,0.108156444,20
neos20,0,2,100,0.176951328,20
neos5,1,1,11.764705882352942,0.017926926,6
neos7,0,2,100,0.160387809,20
neos8,1,2,100.0,0.095775229,3
net12,0,2,100,3.373473726,20
netdiversion,1,2,52.36220472440945,94.842060552,14
nexp-150-20-8-5,1,1,59.33098591549296,0.442171628,7
nh97p,0,2,100,0.162768341,20
nh97t,0,2,100,0.176738118,20
noswot,0,2,100,0.03607505,20
ns1116954,0,2,100,25.829001051,20
ns1208400,0,2,100,5.247077107,20
ns1644855,0,2,100,248.362161161,20
ns1760995,0,2,100,21.669420019,20
ns1830653,1,2,37.14337966349671,1.451724279,19
ns1952667,0,2,100,11.682634871,10
nsrand-ipx,1,1,23.80952380952381,0.059688562,1
nu25-pr12,1,2,3.161771310518279,0.18048347,11
nursesched-medium-hint03,1,2,88.8996138996139,13.276237289,11
nursesched-sprint02,1,2,35.55555555555556,1.992238138,11
nw04,1,1,3.722736096836816,1.853984094,8
opm2-z10-s4,1,1,94.0425020289158,27.840368343,1
opt1217,0,2,100,0.069844078,20
p200x1188c,0,2,100,0.116376006,20
p2756,1,2,45.08701001933556,0.049567863,5
peg-solitaire-a3,0,2,100,15.582276626,20
pg,0,2,100,0.089790984,20
pg5_34,0,2,100,0.120035026,20
physiciansched3-3,0,2,100,50.38370262,20
physiciansched6-2,0,2,100,5.60135169,20
piperout-08,0,2,100,0.854788585,20
piperout-27,0,2,100,1.144804183,20
pk1,0,2,100,0.056770322,20
pp08a,1,2,23.596673596673597,0.021752149,17
pp08aCUTS,1,2,11.870503597122303,0.021955142,12
proteindesign121hz512p9,0,2,100,4.432882042,20
proteindesign122trx11p8,1,2,1.1318619128466327,1.087367021,4
protfold,0,2,100,4.719686403,20
qap10,1,1,16.256157635044676,12.830819133,2
qiu,1,1,100.0,0.054518156,4
rB10-011000,0,2,100,0.410903197,20
rB10-011001,0,2,100,0.399989005,20
rB11-010000,0,2,100,1.141015303,20
rB11-110001,0,2,100,2.283329707,20
rB12-111111,0,2,100,3.151588147,20
rC10-001000,0,2,100,0.168587428,20
rC10-100001,0,2,100,0.931767097,20
rC11-010100,1,1,77.62951173928279,0.188893547,1
rC11-011100,1,1,82.77451594814791,0.157990312,1
rC12-100000,0,2,100,2.667279594,20
rC12-111100,1,1,66.09018637929512,0.27680817,1
radiationm18-12-05,0,2,100,0.647553847,20
radiationm40-10-02,0,2,100,6.233983109,20
rail01,1,2,28.043053013135776,1183.683282697,11
rail02,0,0,0,3600.0,0
rail507,1,1,13.0,1.034047917,1
ran14x18-disj-8,0,2,100,0.234978535,20
rd-rplusc-21,0,2,100,1.750918931,20
reblock115,0,2,100,0.673408306,20
rmatr100-p10,1,1,26.04895104895105,0.509813476,3
rmatr200-p5,1,1,16.293279022403258,12.506926399,2
rocI-4-11,0,2,100,0.342541569,20
rocII-5-11,0,2,100,1.119424111,20
roi2alpha3n4,0,2,100,15.333231327,20
roi5alpha10n8,0,2,100,282.127953342,20
roll3000,0,2,100,0.529755827,20
rout,0,2,100,0.081026871,20
s100,1,1,0.46245287435347593,368.179593975,8
s250r10,1,1,0.05382611447755174,59.968546812,2
satellites2-40,0,2,100,37.260610706,20
satellites2-60-fs,0,2,100,19.218639951,20
savsched1,1,2,12.645581647888635,173.533887527,11
sct2,0,2,100,0.457434382,20
set1ch,0,2,100,0.045971078,20
seymour,1,1,9.615384615384615,0.579916662,1
seymour1,1,1,0.9022619738646191,2.264290426,6
sing326,0,2,100,18.884916628,20
sing44,0,2,100,18.661142445,20
snp-02-004-104,1,2,14.096517060671264,10.962897,11
sorrell3,1,1,81.25,0.765743851,1
sp150x300d,0,2,100,0.04153951,20
sp97ar,1,1,14.921201117473116,0.996981934,3
sp98ar,1,1,17.70349046245073,0.559544742,1
splice1k1,1,2,100.0,78.646752734,11
square41,1,2,6.25,1663.454839046,10
square47,0,2,100,3602.343914305,8
supportcase10,1,2,56.25,126.477435315,11
supportcase12,0,2,100,6.404645087,10
supportcase18,1,1,27.272727272727273,0.124022499,1
supportcase26,0,2,100,0.050336116,20
supportcase33,0,2,100,2.335102038,20
supportcase40,1,2,15.720961582481467,3.319529082,15
supportcase42,0,2,100,3.284486174,10
supportcase6,1,2,0.5408238196937434,14.706574625,14
supportcase7,0,2,100,6.187151918,20
swath,0,2,100,0.44636174,20
swath1,0,2,100,0.35222362,20
swath3,0,2,100,0.373822367,20
t1717,0,2,100,53.532263791,20
tbfp-network,0,2,100,46.675850927,20
thor50dday,0,2,100,5.560646735,20
timtab1,0,2,100,0.063119417,20
timtab2,0,2,100,0.104962888,20
tr12-30,0,2,100,0.079536638,20
traininstance2,0,2,100,0.086984678,20
traininstance6,0,2,100,0.058053313,20
trento1,1,1,43.62818200730291,7.063947006,8
triptim1,1,2,0.21381413877806565,20.560459892,4
uccase12,1,2,0.005233542979502404,7.306267929,11
uccase9,0,2,100,8.890112406,20
uct-subprob,1,1,10.795454545454545,0.541246736,7
unitcal_7,0,2,100,3.930814523,20
var-smallemery-m6j6,0,2,100,6.70478793,20
vpm2,0,2,100,0.022245272,20
wachplan,0,2,100,2.082001215,20
