problem,numSols,stage,gap,time,iterations
10teams,1,3,1.702127659574468,2.5444535580000003,20
30n20b8,1,3,60.0,1.6519044750000003,20
50v-10,1,3,55.745075649887056,0.119203577,10
CMS750_4,1,3,55.63380281690141,2.8499211639999995,20
a1c1s1,1,3,41.036829479678495,0.341869648,20
academictimetablesmall,1,3,100.0,154.576455189,20
aflow30a,1,3,60.06896551724138,0.075355657,20
aflow40b,1,3,68.93617021276596,0.208651581,20
app1-1,1,3,66.66666666666667,0.331029469,20
app1-2,1,3,1.3864248502636083e-13,32.32589911,20
arki001,1,3,1.3630607094116662,1.324255134,20
assign1-5-8,1,3,4.072398190046149,0.099130715,20
b1c1s1,1,3,62.53230151664475,0.269264978,20
bab2,1,3,9.664619234194827,101.00917582000001,20
bab6,1,3,7.873141354261723,54.662288421,20
beasleyC3,1,3,18.66235167206041,0.117118207,20
bnatt400,0,3,100,40.933458097,20
bppc4-08,1,3,48.54368932038835,0.460161863,20
buildingenergy,1,3,0.12229006249090582,594.499869334,10
cbs-cta,1,3,100.0,1.122050648,20
cmflsp50-24-8-8,1,3,3.0821727196027564,30.083617158,20
cryptanalysiskb128n5obj16,1,3,0.0,1037.3961376809998,20
csched007,1,3,35.239852398523986,2.369980016,20
csched008,1,3,8.947368421052632,1.855924889,20
dano3_5,1,3,0.25019449235421065,20.30069922,20
dano3mip,1,3,17.072107148419246,34.832027516,20
danoint,1,3,8.749999999999996,0.64965143,20
dws008-01,0,3,100,13.798519495,20
enlight_hard,0,3,100,1.243975709,14
exp-1-500-5-5,1,3,61.12196186958241,0.062341963,20
fhnw-binpack4-48,0,3,100,38.42815924,20
fiball,1,3,8.0,2.730698166,20
fixnet6,1,3,10.191657271702368,0.060818772,20
germanrr,1,3,8.42901298877611,6.73310933,20
gesa2-o,1,3,0.9926948317939978,0.11978332,20
gfd-schedulen180f7d50m30k18,0,3,100,3605.148649469,20
glass4,1,3,94.49543584681325,0.16420189699999999,20
gmu-35-50,1,3,16.31685142377255,0.208281104,20
graph20-20-1rand,1,3,55.55555555555556,2.921977438,20
graphdraw-domain,1,3,79.00921265887571,0.116219754,20
h80x6320d,1,3,6.580132655001786,0.704020236,20
ic97p,1,3,9.752747252747291,0.158212507,20
ic97t,0,3,100,1.045385984,20
icir97p,1,3,14.02745684382221,4.1170575089999994,20
icir97t,1,3,2.0586879705023815,1.425978052,20
istanbul-no-cutoff,1,3,25.954556941790898,5.519270197,20
lectsched-5-obj,0,3,100,28.242509222,20
liu,1,3,81.89712758851036,0.236229093,20
lotsize,1,3,90.31960834632812,0.566408087,20
map10,1,3,81.41414141414141,32.258053241,20
map16715-04,1,3,66.66666666666667,31.488394882,20
mas74,1,3,38.52731005365207,0.035683855,20
mas76,1,3,10.856954899233902,0.035191207,20
mc11,1,3,13.542899408284024,0.195709544,20
mik-250-20-75-4,1,3,100.0,0.065644151,15
milo-v12-6-r2-40-1,1,3,0.7059492426377669,0.340312605,20
modglob,1,3,0.21212734820205806,0.046392454,20
momentum1,1,3,5.5866548313230515,12.419900985,20
msc98-ip,1,3,9.13991793210022,5.643550489000001,20
mushroom-best,1,3,29.956126137796563,9.808807929,20
n5-3,1,3,27.79510022271715,0.161122522,10
neos-1171448,1,3,4.207119741100324,3.398004566,20
neos-1171737,1,3,6.666666666666667,1.152026454,20
neos-1354092,0,3,100,367.659403887,20
neos-1456979,1,3,50.83798882681564,2.271200067,20
neos-1582420,1,3,36.80555555555556,0.495446985,20
