problem,numSols,stage,gap,time,iterations,restarts
10teams,1,2,13.41991341991342,8.614763131,117,1
30n20b8,1,2,200.0,3.611998534,87,14
50v-10,1,2,112.9530866266176,0.184979612,15,0
CMS750_4,1,1,72.22222222222223,4.618408213,73,16
a1c1s1,1,1,166.41931189909064,0.397132374,31,1
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,160.6217616580311,0.148536782,39,6
aflow40b,1,1,162.58561643835617,0.303522107,31,1
air04,1,1,0.09441188520939843,2.732794437,7,0
air05,1,1,4.14802456965193,0.791684986,4,0
app1-1,1,1,0.0,0.547322422,35,5
app1-2,1,1,43.90243902439025,8.475739939,40,9
arki001,1,3,2.9261169709482515,32.404477422,1187,277
assign1-5-8,1,1,1.4150943396235933,0.09429893,20,0
atlanta-ip,1,1,16.678474086099804,15.488836511,22,0
b1c1s1,1,1,176.43967593333394,0.463468357,33,3
bab2,1,3,38.361092398472906,966.00832659,790,222
bab6,1,1,8.620843668807774,87.204591235,55,4
beasleyC3,1,1,15.384615384615385,0.198562273,33,3
binkar10_1,1,1,3.317613855492543,0.079234422,16,0
blp-ar98,1,1,79.54598227402549,1.849072221,15,0
blp-ic98,1,1,51.33839572546307,0.241029467,1,0
bnatt400,1,3,8.881784197001252e-14,206.999091408,730,0
bppc4-08,1,1,58.490566037735846,1.185251451,63,10
brazil3,1,2,512.5,18.345367106,17,0
buildingenergy,1,2,0.7138938821639494,680.21806358,11,0
cap6000,1,1,0.34984418961261365,0.033712062,1,0
cbs-cta,1,1,0.0,2.685518473,40,10
chromaticindex1024-7,1,1,0.0,54.679492801,3,0
chromaticindex512-7,1,1,0.0,45.150427384,2,0
cmflsp50-24-8-8,1,3,22.230133425012273,210.708530617,1306,369
co-100,1,1,303.6894896852394,6.931314416,18,0
cod105,1,1,100.0,1.898624649,1,0
comp07-2idx,1,2,3450.0,7.025519708,30,0
comp21-2idx,1,2,395.94594594594594,5.268537546,33,0
cost266-UUE,1,1,38.901469891581094,0.269235952,15,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,1,47.293447293447294,0.687556968,57,4
csched008,1,1,9.826589595375722,1.217411979,102,16
cvs16r128-89,1,1,97.9381443298969,0.964870206,1,0
dano3_3,1,1,1.1162658204767861e-10,20.815471815,13,0
dano3_5,1,1,0.0443697692734179,28.600323363,25,0
dano3mip,1,1,13.4221003605769,273.64774751,70,17
danoint,1,1,651.4307458143074,4.507132555,132,51
disctom,1,1,0.0,1.311494054,2,0
drayage-100-23,1,1,5.811151086511454,0.357071205,14,0
drayage-25-23,1,1,5.049714037040326,0.378407559,13,0
ds,1,1,3833.719251336991,6.009249186,1,0
dws008-01,1,3,83.39474183205202,73.993064788,783,217
eil33-2,1,1,74.54690351896336,0.063291536,1,0
eilA101-2,1,1,184.80858186971926,1.06757187,1,0
enlight_hard,1,3,0.0,2.985169523,903,499
exp-1-500-5-5,1,1,131.97899433879218,0.098420727,30,0
fast0507,1,1,58.04597701149425,0.89304223,1,0
fastxgemm-n2r6s0t2,1,1,783.9130434782609,0.366202831,20,0
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,14.492753623188406,7.323112212,56,5
fiber,1,1,160.5454171010545,0.067175267,16,0
fixnet6,1,1,26.412252071303037,0.101533127,31,1
gen-ip002,1,2,16.950993641411536,0.007789025,1,0
gen-ip054,1,2,14.35012540513408,0.005213324,1,0
germanrr,1,2,3.2131698993525806,12.168075185,55,8
gesa2-o,1,2,54.070852779809606,0.27128287,38,1
gesa2,1,2,2.2122049815195335,0.104701417,13,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,30.434782608695652,0.572612515,1,0
glass4,1,1,1316.6573417645782,0.294325639,107,33
gmu-35-40,1,1,5.833822434182062,0.110369374,14,0
gmu-35-50,1,1,13.424835787157697,0.245513503,25,0
graph20-20-1rand,1,1,11.11111111111111,4.424473324,39,2
graphdraw-domain,1,2,24.85522706491923,0.363301825,68,16
h80x6320d,1,1,26.49107027285404,1.248081468,31,1
harp2,1,1,12.695157432553115,0.054743519,13,0
highschool1-aigio,1,2,inf,659.137953627,13,0
hypothyroid-k1,1,1,0.0,4.903847535,1,0
ic97p,1,3,15.702688990360222,4.335660176,778,210
ic97t,1,3,11.390157280568262,4.881957171,1562,381
icir97p,1,3,20.74308300395257,18.256404609,848,162
icir97t,1,2,17.866666666666667,10.038922619,457,314
irish-electricity,1,1,5.235312187126569,19.142926971,23,0
irp,1,1,11.424657906446683,0.441955992,6,0
istanbul-no-cutoff,1,1,49.32778562091063,6.511493121,22,0
k1mushroom,1,1,18.248175182481752,40.116625756,1,0
lectsched-5-obj,1,3,2287.5,76.819528035,837,7
leo1,1,1,80.42343297249363,0.11241347,1,0
leo2,1,1,75.64281067332057,0.206077106,1,0
liu,1,1,674.7232472324723,1.145380955,90,53
lotsize,1,1,66.30937140038981,0.429761758,41,8
mad,1,1,14377.611940298506,0.12496912,14,0
manna81,1,2,0.0,0.114231843,3,0
map10,1,1,16.363636363636363,44.678070041,33,2
map16715-04,1,1,88.28828828828829,62.108055415,46,9
markshare1,1,1,24200.0,0.005756921,1,0
markshare2,1,1,57100.0,0.004222663,1,0
markshare_4_0,1,1,7400.0,0.005449525,1,0
mas74,1,2,70.17369980595191,0.187642256,90,14
mas76,1,2,13.047230651341964,0.187641238,90,18
mc11,1,1,99.13593977243562,0.402715375,41,11
mcsched,1,1,10.276858899642779,0.541832972,3,0
mik-250-20-75-4,1,2,86.21823674499531,0.197632289,39,5
milo-v12-6-r2-40-1,1,1,154.93563295739258,0.917473401,41,11
misc07,1,1,14.412811387900355,0.172003276,28,0
mkc,1,2,53.63710535650949,0.036808509,2,0
mod011,1,1,47.3618522130194,0.235224962,13,0
modglob,1,1,186.20628032175932,0.070765321,31,1
momentum1,1,2,193.87901632647038,50.186008518,696,489
msc98-ip,1,1,22.173702317670628,6.476296714,30,0
mushroom-best,1,2,7320467.0904646395,9.858206825,23,0
mzzv11,1,2,20.25969242103323,4.180892242,20,0
mzzv42z,1,2,41.81110029211295,4.469920127,19,0
n2seq36q,1,1,31.417624521072796,0.414030825,1,0
n3div36,1,1,64.98470948012232,0.348664307,1,0
n5-3,1,2,20.172732880937694,0.178100643,13,0
neos-1122047,1,1,100.0,0.072169816,0,0
neos-1171448,1,1,0.6472491909385113,3.970225187,19,0
neos-1171737,1,1,3.076923076923077,1.537752224,27,0
neos-1354092,1,2,19.565217391304348,184.740266895,41,0
neos-1445765,1,1,38.1319237473992,0.773048863,6,0
neos-1456979,1,2,123.86363636363636,20.298022413,226,74
neos-1582420,1,2,72.52747252747253,1.35329907,70,9
neos-2657525-crna,1,2,960.7462717064991,0.046397235,12,0
neos-2746589-doon,1,2,32.49178368688393,46.505321588,156,34
neos-2978193-inde,1,1,25.94027183610996,0.194670873,3,0
neos-2987310-joes,1,1,0.6848083301411224,8.418535276,50,10
neos-3004026-krka,1,3,0.0,141.259180706,1370,4
neos-3024952-loue,1,3,803.4833308416804,82.897117674,1462,16
neos-3046615-murg,1,2,8622.4375,0.155293696,97,69
neos-3083819-nubu,1,2,0.8047722287712294,0.044051592,1,0
