problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,5.411255411255412,6.589687456,103,1
30n20b8,1,2,267.5496688741722,5.002493965,163,43
50v-10,1,2,119.64405481559369,0.152541262,13,0
CMS750_4,1,1,78.57142857142857,5.702358493,94,22
a1c1s1,1,1,49.250293391519016,0.416618813,31,1
academictimetablesmall,1,3,inf,624.145541631,938,1
aflow30a,1,1,103.45423143350604,0.122233811,32,2
aflow40b,1,1,198.71575342465752,0.322185277,33,2
air04,1,1,1.8490478650444448,3.197945329,15,0
air05,1,1,3.238037461135967,1.449166538,15,0
app1-1,1,1,33.333333333333336,0.517268296,33,3
app1-2,1,1,43.90243902439025,8.793013115,42,9
arki001,1,2,2.8931541966021435,5.539344351,271,50
assign1-5-8,1,1,7.075471698114212,0.120258759,29,0
atlanta-ip,1,1,8.90077648906648,15.733965048,19,0
b1c1s1,1,1,193.330530023662,0.45069931,33,3
bab2,1,3,7.030049868377925,878.008727786,715,222
bab6,1,3,12.782464295563695,508.484158357,738,274
beasleyC3,1,1,14.323607427055704,0.21141422,35,5
binkar10_1,1,1,3.317613855492543,0.07873137,16,0
blp-ar98,1,1,76.48583453599879,2.195690464,18,0
blp-ic98,1,1,51.33839572546307,0.255912882,1,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,58.490566037735846,1.173152351,65,10
brazil3,1,2,512.5,19.070167681,22,0
buildingenergy,1,2,0.7138938821640806,615.310960568,11,0
cap6000,1,1,0.34984418961261365,0.033985045,1,0
cbs-cta,1,1,inf,2.88275993,41,11
chromaticindex1024-7,1,1,0.0,54.286216735,2,0
chromaticindex512-7,1,1,0.0,43.780232025,2,0
cmflsp50-24-8-8,1,3,21.21809843050301,215.063028688,1443,442
co-100,1,1,302.1335581887732,5.921580126,16,0
cod105,1,1,100.0,1.926564264,1,0
comp07-2idx,1,2,3366.6666666666665,7.031129137,30,0
comp21-2idx,1,2,397.2972972972973,5.194658368,33,0
cost266-UUE,1,1,31.055819076618686,0.461855323,31,1
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,66.0968660968661,4.42693022,426,82
csched008,1,2,9.826589595375722,1.823526209,218,51
cvs16r128-89,1,1,97.9381443298969,1.006017054,1,0
dano3_3,1,1,0.008979373126134655,17.759842791,18,0
dano3_5,1,1,0.2476698911520087,46.910918632,34,2
dano3mip,1,1,12.14119061085972,173.765155544,72,18
danoint,1,1,651.4307458143074,2.887279641,97,34
