problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,3.030303030303067,5.38669192,94,1
30n20b8,1,3,514.2384105960265,26.111402114,950,202
50v-10,1,2,134.17301431165598,0.159606432,13,0
CMS750_4,1,1,61.904761904761905,6.160696,102,16
a1c1s1,1,1,24.0019423993279,0.499838584,32,2
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,63.64421416234888,0.117777782,31,1
aflow40b,1,1,120.03424657534246,0.377915844,39,6
air04,1,1,1.1400680478116036,3.645211018,19,0
air05,1,1,3.238037461135967,1.363029297,15,0
app1-1,1,1,33.333333333333336,0.557782796,36,4
app1-2,1,2,43.90243902439025,22.475639497,121,48
arki001,1,2,3.0041088632772532,10.5625705,466,106
assign1-5-8,1,1,3.3018867924537996,0.104536226,24,0
atlanta-ip,1,1,15.567635286588722,16.3221643,27,0
b1c1s1,1,1,95.06585045377228,0.624738229,36,4
bab2,1,3,12.112618773966565,967.472835401,829,264
bab6,1,3,18.133088981087987,523.554140786,771,266
beasleyC3,1,1,10.344827586206897,0.216897128,35,5
binkar10_1,1,1,3.317613855492543,0.079073594,16,0
blp-ar98,1,1,72.67489845342193,1.9420123,16,0
blp-ic98,1,1,51.33839572546307,0.250467027,1,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,50.943396226415096,1.034385515,62,8
brazil3,1,2,308.3333333333333,17.520522285,24,0
buildingenergy,1,2,0.7138938821641024,616.736074009,11,0
cap6000,1,1,0.34984418961261365,0.034083922,1,0
cbs-cta,1,1,0.0,2.711975954,40,10
chromaticindex1024-7,1,1,0.0,54.393560129,2,0
chromaticindex512-7,1,1,0.0,44.19140232,2,0
cmflsp50-24-8-8,1,2,19.553037684172356,42.602521135,335,100
co-100,1,1,302.0066485853101,5.957907075,15,0
cod105,1,1,100.0,1.869984985,1,0
comp07-2idx,1,2,4050.0,7.030976516,30,0
comp21-2idx,1,2,471.6216216216216,5.7521358,36,1
cost266-UUE,1,1,28.457670902380073,0.475235494,32,1
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,58.68945868945869,6.186791956,630,133
csched008,1,2,9.826589595375722,3.414525987,438,113
cvs16r128-89,1,1,97.9381443298969,0.962129885,1,0
dano3_3,1,1,0.00897938506240709,17.738142768,18,0
dano3_5,1,1,0.36461406346206177,41.966278642,34,2
dano3mip,1,1,18.377866124260347,160.216914821,76,18
danoint,1,1,651.4307458143074,2.656794385,102,37
disctom,1,1,0.0,1.328034798,2,0
drayage-100-23,1,1,2.3156001862942444,0.37102318,14,0
drayage-25-23,1,1,2.025250243177408,0.673633297,27,0
ds,1,1,3833.719251336991,6.14650983,1,0
dws008-01,1,3,40.06496015128692,53.887578804,757,214
eil33-2,1,1,74.54690351896336,0.063478346,1,0
eilA101-2,1,1,184.80858186971926,1.0062802,1,0
enlight_hard,1,3,0.0,2.346137561,682,212
