problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,9.74025974025974,2.37839387,33,0
30n20b8,1,2,299.3377483443709,9.028570856,315,77
50v-10,1,2,152.90772524078903,0.143697368,13,0
CMS750_4,1,1,85.31746031746032,3.805134019,64,16
a1c1s1,1,1,191.73737832687254,0.418984726,31,1
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,65.45768566493955,0.118546707,31,1
aflow40b,1,1,140.1541095890411,0.379200088,39,3
air04,1,1,2.2747920266490906,2.659798878,7,0
air05,1,1,4.477894896488967,1.473714898,8,0
app1-1,1,1,33.333333333333336,0.480484343,31,1
app1-2,1,1,43.90243902439025,7.060164004,37,7
arki001,1,3,2.5829406115508484,35.89271727,1331,305
assign1-5-8,1,1,10.377358490567074,0.031307155,4,0
atlanta-ip,1,1,12.234013350277593,12.750101042,14,0
b1c1s1,1,1,162.34115933467112,0.404098812,33,3
bab2,1,1,16.259157684850663,130.993683159,51,2
bab6,1,1,13.651624956270723,58.180952816,37,2
beasleyC3,1,1,14.986737400530505,0.19929452,33,3
binkar10_1,1,1,3.2766776618511373,0.081530887,16,0
blp-ar98,1,1,65.98640106260005,2.864979704,22,0
blp-ic98,1,1,51.33839572546307,0.249991976,1,0
bnatt400,1,3,0.0,192.002385995,860,0
bppc4-08,1,1,33.9622641509434,0.401317332,23,0
brazil3,1,2,1150.0,47.574443869,36,0
buildingenergy,1,2,0.7322299400659987,262.376477168,5,0
cap6000,1,1,0.34984418961261365,0.033678672,1,0
cbs-cta,1,1,0.0,2.679892636,40,10
chromaticindex1024-7,1,1,0.0,54.503414729,2,0
chromaticindex512-7,1,1,0.0,43.817815909,2,0
cmflsp50-24-8-8,1,2,23.7350144868607,298.816897261,1933,591
co-100,1,1,301.75494760669085,3.037196721,7,0
cod105,1,1,100.0,1.890047445,1,0
comp07-2idx,1,2,3000.0,16.273688319,54,2
comp21-2idx,1,2,339.18918918918916,11.413949994,52,0
cost266-UUE,1,1,36.83022120912755,0.199066285,13,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,1,41.88034188034188,0.674045331,53,2
csched008,1,1,7.514450867052023,0.255244989,19,0
cvs16r128-89,1,1,97.9381443298969,0.974832404,1,0
dano3_3,1,1,0.009037730026164313,20.172096318,2,0
dano3_5,1,1,0.31699637935270264,21.656044005,3,0
dano3mip,1,1,12.952599158653843,31.0289868,11,0
danoint,1,1,21.258244545915783,0.996066795,42,6
disctom,1,1,0.0,1.306949789,2,0
drayage-100-23,1,1,5.526136438113645,0.197057275,7,0
drayage-25-23,1,1,19.52267889828355,0.582511229,20,0
ds,1,1,3833.719251336991,6.041635009,1,0
dws008-01,1,3,82.73011217447936,94.502077682,989,299
eil33-2,1,1,74.54690351896336,0.064128756,1,0
eilA101-2,1,1,184.80858186971926,1.046487908,1,0
enlight_hard,1,3,0.0,3.565556655,1061,560
exp-1-500-5-5,1,1,115.83468666049448,0.070535824,21,0
fast0507,1,1,58.04597701149425,0.898159591,1,0
fastxgemm-n2r6s0t2,1,1,650.8695652173913,0.9116422,43,3
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,15.217391304347826,2.17509163,15,0
fiber,1,1,92.9835845721189,0.12009282,30,0
fixnet6,1,1,55.41049460205875,0.10229262,31,1
gen-ip002,1,2,16.950993641411536,0.006974122,1,0
gen-ip054,1,2,14.35012540513408,0.007567226,1,0
germanrr,1,2,2.385894400877348,9.467426323,39,4
gesa2-o,1,2,39.39904208613676,0.2876826,41,1
gesa2,1,2,2.2122049815195335,0.107516499,13,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,30.434782608695652,0.571256334,1,0
glass4,1,1,174.99999583337708,0.189779408,67,18
gmu-35-40,1,1,6.895152435715877,0.080766086,10,0
gmu-35-50,1,1,16.213759316468845,0.270833153,28,0
graph20-20-1rand,1,1,11.11111111111111,2.240716855,18,0
graphdraw-domain,1,2,58.594940566900334,0.107562681,19,0
h80x6320d,1,1,18.82456854197804,1.24461222,31,1
harp2,1,1,11.104963657898345,0.054219551,13,0
highschool1-aigio,1,2,inf,1302.299932001,44,0
hypothyroid-k1,1,1,0.0,4.533707245,1,0
ic97p,1,3,17.35159817351598,6.394376519,1143,261
ic97t,1,3,12.480974124809741,2.96832108,809,178
icir97p,1,3,20.806324110671937,12.176443423,745,168
icir97t,1,2,13.035294117647059,3.242996542,132,75
irish-electricity,1,1,7.244870006272909,14.883767452,16,0
irp,1,1,0.6727169933015625,0.447478651,5,0
istanbul-no-cutoff,1,1,31.553136054018395,6.204493628,22,0
k1mushroom,1,1,18.248175182481752,42.202704824,1,0
lectsched-5-obj,1,3,2787.5,101.924506805,1113,10
leo1,1,1,80.42343297249363,0.107995389,1,0
leo2,1,1,75.64281067332057,0.216127846,1,0
liu,1,1,127.67527675276753,0.670972622,50,17
lotsize,1,3,618.4148034549502,7.967915546,841,426
mad,1,1,7364.17910447761,0.235396582,27,0
manna81,1,2,0.0,0.112987315,3,0
map10,1,1,38.18181818181818,33.762217429,44,8
map16715-04,1,1,100.0,58.615127469,41,6
markshare1,1,1,24200.0,0.005826298,1,0
markshare2,1,1,57100.0,0.006202686,1,0
markshare_4_0,1,1,7400.0,0.005404975,1,0
mas74,1,2,1233.2933136460697,0.044570813,19,0
mas76,1,2,18.627510347430707,0.028891664,12,0
mc11,1,1,62.195226281119,0.406319785,41,11
mcsched,1,1,16.84889553731956,0.399841754,2,0
mik-250-20-75-4,1,2,70.90877803483681,0.19174725,39,5
milo-v12-6-r2-40-1,1,1,42.12899125190212,0.639358004,31,1
misc07,1,1,68.68327402135232,0.104582251,17,0
mkc,1,2,53.63710535650949,0.036627347,2,0
mod011,1,1,3.2293413331106176,0.229915341,14,0
modglob,1,1,3.117781196190737,0.050921415,21,0
momentum1,1,2,205.6983630246772,25.764164833,372,214
msc98-ip,1,1,22.470620127291415,4.922548572,21,0
mushroom-best,1,2,10052976.017940784,17.34018803,56,5
mzzv11,1,2,19.108573533474537,3.297694219,14,0
mzzv42z,1,2,23.544303797468356,3.029644678,14,0
n2seq36q,1,1,31.417624521072796,0.416212938,1,0
n3div36,1,1,64.98470948012232,0.336713389,1,0
n5-3,1,2,17.581739666872302,0.196586964,13,0
neos-1122047,1,1,100.0,0.072170292,0,0
neos-1171448,1,1,57.92880258899677,2.244747914,13,0
neos-1171737,1,1,5.641025641025641,0.588546191,7,0
neos-1354092,1,2,13.043478260869565,113.136949288,24,0
neos-1445765,1,1,38.1319237473992,0.797585549,6,0
neos-1456979,1,2,157.95454545454547,4.374253771,55,3
neos-1582420,1,2,51.64835164835165,0.601974343,31,0
neos-2657525-crna,1,2,960.7462717064991,0.045137011,12,0
neos-2746589-doon,1,2,64.85409819739085,36.457360102,122,26
neos-2978193-inde,1,1,9.448866875796671,0.560236813,13,0
neos-2987310-joes,1,1,0.6848083301411224,8.830232832,50,10
neos-3004026-krka,1,3,0.0,141.652768936,1370,4
neos-3024952-loue,1,3,851.1511436687098,113.279274434,2000,28
neos-3046615-murg,1,2,13530.9375,0.214399788,131,113
neos-3083819-nubu,1,2,0.8047722287712294,0.04385129,1,0
neos-3216931-puriri,1,3,120.33090297251823,321.895402233,835,1
neos-3381206-awhea,1,3,4.856512141280353,12.645990679,727,4
neos-3402294-bobin,1,2,209.66542750929597,22.150959522,17,0
neos-3555904-turama,1,1,4.322766570605207,55.741835295,17,0
neos-3627168-kasai,1,1,1.8804319650129258,0.080222738,13,0
neos-3656078-kumeu,1,3,18.73870727744765,189.052651969,1271,0
neos-3754480-nidda,1,1,243688.66019407552,0.091333309,19,0
neos-4300652-rahue,1,3,406.7239447142322,648.651514513,737,0
neos-4338804-snowy,1,2,452.0734194425561,0.656329588,83,22
neos-4387871-tavua,1,3,780.9115144650427,24.107474053,867,448
neos-4413714-turia,1,1,19.514601778074393,39.682275521,37,4
neos-4532248-waihi,1,3,949.3506493506494,560.078966821,729,36
neos-4647030-tutaki,1,1,218.6344652142877,12.909106287,13,0
neos-4722843-widden,1,2,296.3719065864855,70.64163168,110,28
neos-4738912-atrato,1,2,8.764288489940803,0.282188604,14,0
neos-4763324-toguru,1,1,141.0181123961995,34.797670197,40,9
neos-4954672-berkel,1,1,36.499343593433636,0.055496229,17,0
neos-5049753-cuanza,1,3,44.306050549012205,2295.204951083,767,126
neos-5052403-cygnet,1,1,0.5494505494505495,41.324228486,2,0
neos-5093327-huahum,1,2,1186.9009584664536,13.346527504,114,79
neos-5104907-jarama,0,0,0,0,0,0
neos-5107597-kakapo,1,1,32893.58024691358,1.421130925,97,63
neos-5114902-kasavu,1,1,63.66412213740458,3094.070238985,122,32
neos-5188808-nattai,1,1,4039.59359768223,14.538739492,70,14
neos-5195221-niemur,1,1,539.739376465643,15.49603935,36,3
neos-631710,1,1,150.73891625615764,2.303087873,1,0
neos-662469,1,2,157.4208157066927,6.745759097,18,0
neos-787933,1,2,0.0,0.042938163,1,0
neos-827175,1,1,0.0,0.524027412,0,0
neos-848589,1,2,414302.3349590719,134.03028741,91,29
neos-860300,1,1,85.66073102155576,1.181159575,14,0
neos-873061,1,1,30.879429351829607,25.779812259,31,1
neos-911970,1,1,249.03214024835654,0.188809409,39,2
neos-933966,1,1,4.088050314465409,2.560399912,6,0
neos-950242,1,1,325.0,17.103220262,44,3
neos-957323,1,1,2.0988445815770347,2.714080376,3,0
neos-960392,1,1,1.680672268907563,25.350536599,94,4
neos10,1,2,64.49339207048457,0.133663333,4,0
neos16,1,3,1.1210762331838564,6.16135384,722,3
neos17,1,1,198.34537099072202,0.14661842,35,4
neos20,1,3,47.92626728110599,8.504297965,903,58
neos5,1,1,193.33333333333334,0.006171692,1,0
neos7,1,2,7.479908502095683,0.120428876,13,0
neos8,1,2,0.0,0.121674735,3,0
net12,1,1,19.1588785046729,2.43227599,10,0
netdiversion,1,1,72.72727272727273,235.848264244,14,0
nexp-150-20-8-5,1,1,145.8874458874459,0.293974994,3,0
nh97p,1,3,10.578279266572638,8.987443381,781,156
nh97t,1,3,12.482369534555712,15.246864257,1222,332
noswot,1,2,4.878048780487805,0.075508889,36,3
ns1116954,1,1,0.0,156.378259348,157,3
ns1208400,1,2,1.250020087439907e-08,96.630657942,425,0
ns1644855,1,1,21.60507325606806,475.509112771,42,6
ns1760995,1,1,11.013750757364667,17.755433214,15,0
ns1830653,1,1,403.38473474929685,5.791617772,90,0
ns1952667,0,0,0,0,0,0
nsrand-ipx,1,1,72.1875,0.05897349,1,0
nu25-pr12,1,2,3.6824042296632964,0.092494181,4,0
nursesched-medium-hint03,1,2,2399.1304347826085,66.352246611,42,2
nursesched-sprint02,1,2,22.413793103448278,3.707641576,20,0
nw04,1,1,33.79195824931799,3.991012425,17,0
opm2-z10-s4,1,1,94.0425020289158,27.240990756,1,0
opt1217,1,1,0.0,0.069187202,20,0
p200x1188c,1,1,4.4369279745324315,0.201470993,31,1
p2756,1,2,72.37516005121638,0.058343474,5,0
peg-solitaire-a3,0,0,0,0,0,0
pg,1,1,11.051695490959094,0.15082258,31,1
pg5_34,1,1,10.48222142421457,0.16936326,28,0
physiciansched3-3,1,1,398.5840460741742,41.99626131,99,8
physiciansched6-2,1,3,3.0431432973805856,95.375132259,772,31
piperout-08,1,3,140.52057094878253,78.219718704,1917,40
piperout-27,1,3,415.1403249630724,53.259620472,965,27
pk1,1,1,345.45454545454544,0.114550149,34,1
pp08a,1,1,108.43537414965986,0.023587787,13,0
pp08aCUTS,1,1,120.0,0.027917592,13,0
proteindesign121hz512p9,1,2,3.3944331296673456,45.135819105,217,7
proteindesign122trx11p8,1,3,28.448769318832284,156.568139441,724,14
protfold,1,1,80.64516129032258,7.246270156,43,0
qap10,1,1,5.882352941159919,16.883957969,3,0
qiu,1,1,1563.8813288984245,0.042074164,1,0
rB10-011000,1,1,277.90631909095583,0.561749359,31,1
rB10-011001,1,1,221.07270320683915,0.587011568,31,1
rB11-010000,1,1,278.554203031695,1.329216793,31,1
rB11-110001,1,1,156.13289380470803,2.638021451,26,0
rB12-111111,1,3,80.83440961214833,56.240826052,732,1
rC10-001000,1,1,162.39092495637,0.248915671,28,0
rC10-100001,1,1,493.52777705633326,4.340107192,89,1
rC11-010100,1,1,347.01751179745577,0.215090919,1,0
rC11-011100,1,1,480.5352099190962,0.179257753,1,0
rC12-100000,1,1,242.66732283464566,2.593350885,16,0
rC12-111100,1,1,194.89988095641232,0.297873474,1,0
radiationm18-12-05,1,2,237.04315154275304,1.765778265,70,6
radiationm40-10-02,1,2,167.01303049031728,15.226857875,169,18
rail01,1,1,33.08534596117591,1565.305072297,17,0
rail02,0,0,0,0,0,0
rail507,1,1,62.64367816091954,1.188947587,1,0
ran14x18-disj-8,1,1,34.18642241341164,0.205180003,13,0
rd-rplusc-21,1,3,56.80846413504675,36.646322795,852,365
reblock115,1,1,14.344495783265263,1.042279174,40,4
rmatr100-p10,1,1,0.4728132387706856,0.780997917,4,0
rmatr200-p5,1,1,14.642778146427782,48.484088224,11,0
rocI-4-11,1,3,49.66443822575418,18.321788608,716,72
rocII-5-11,1,2,90.74188725148622,40.180272963,780,275
roi2alpha3n4,1,1,37.81695603060147,20.205163774,20,0
roi5alpha10n8,1,1,61.46762743874363,207.066940622,15,0
roll3000,1,2,33.025601241272305,0.818079633,39,3
rout,1,2,59.33277654046027,0.147539303,35,2
s100,1,1,0.08497169692003097,226.015623699,7,0
s250r10,1,1,0.6519039403804704,48.824940098,3,0
satellites2-40,1,1,326.3157894736842,192.571672838,20,0
satellites2-60-fs,1,1,215.78947368360113,260.183587031,31,1
savsched1,1,2,18.21798178823309,166.141645076,11,0
sct2,1,1,21.962907300395845,0.468926485,19,0
set1ch,1,1,79.95362849253178,0.078804379,31,1
seymour,1,1,34.515366430260045,0.674484464,1,0
seymour1,1,1,4.783180368501679,1.154688535,2,0
sing326,1,1,23.032076841646962,23.146754633,32,1
sing44,1,1,7.777785519594503,21.735493916,32,1
snp-02-004-104,1,2,104.87853523833144,20.069229902,32,1
sorrell3,1,1,62.5,0.856839553,1,0
sp150x300d,1,1,2.898550724637681,0.073868694,31,1
sp97ar,1,1,61.05906396660622,0.553873092,1,0
sp98ar,1,1,45.97535652236537,0.591059192,1,0
splice1k1,1,1,96.19289340101523,34.378750353,3,0
square41,1,2,6.666666666666667,3253.888209025,27,0
square47,0,0,0,0,0,0
supportcase10,1,1,342.85714285714283,120.961031687,13,0
supportcase12,1,2,5.104119511357972,2.504871252,2,0
supportcase18,1,1,37.5,0.130003986,1,0
supportcase26,1,1,61.190686498384125,0.232133455,81,52
supportcase33,1,2,89.85507246376811,21.104861814,211,54
supportcase40,1,1,17.92703888279377,1.713405744,8,0
supportcase42,1,2,28.888722223838815,10.535993459,31,1
supportcase6,1,1,0.38124920883543295,21.07832932,21,0
supportcase7,1,1,15.57999105453362,12.100117901,39,5
swath,1,2,216.757364783911,10.23370912,150,47
swath1,1,1,54.76795611475682,1.454481112,50,9
swath3,1,1,19.92696379760432,1.657997833,52,9
t1717,1,1,202.8835306514594,172.178419548,58,0
tbfp-network,1,1,9.34042249506478,16.736879987,23,0
thor50dday,1,1,406.1013929782022,3.893202211,13,0
timtab1,1,2,97.88878253907967,1.015644995,247,91
timtab2,1,3,81.91982198870292,9.887819663,1346,481
tr12-30,1,1,76.40739379460321,0.179694656,32,2
traininstance2,1,2,311.7794486215539,2.422465088,477,44
