problem,numSols,stage,gap,time,iterations,restarts
10teams,1,2,13.41991341991342,17.767506272,319,7
30n20b8,1,2,638.4105960264901,5.110363028,184,36
50v-10,1,2,138.19846752754876,0.159468326,13,0
CMS750_4,1,1,78.57142857142857,7.090647218,123,24
a1c1s1,1,1,18.217161882573855,0.593555366,32,2
academictimetablesmall,1,3,inf,628.921987682,1213,0
aflow30a,1,1,292.9188255613126,0.152321823,40,5
aflow40b,1,1,339.55479452054794,0.358513165,37,5
air04,1,1,2.862639613801949,2.328304735,14,0
air05,1,1,2.0095548646394175,0.935244842,5,0
app1-1,1,1,33.333333333333336,0.509557376,33,3
app1-2,1,1,43.90243902439025,7.812603666,40,9
arki001,1,3,3.297621603252734,31.031400294,1041,265
assign1-5-8,1,1,8.490566037736867,0.039321635,6,0
atlanta-ip,1,1,13.345123093566432,16.269255183,33,1
b1c1s1,1,1,49.036210110310996,0.779414184,35,4
bab2,1,3,11.334033599916028,902.168295457,724,255
bab6,1,1,19.713958733182476,77.066311088,72,4
beasleyC3,1,1,10.610079575596817,0.218847559,35,5
binkar10_1,1,1,4.02732289448295,0.097738289,20,0
blp-ar98,1,1,82.43653951613634,2.072743699,17,0
blp-ic98,1,1,51.33839572546307,0.240001777,1,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,62.264150943396224,0.134512685,6,0
brazil3,1,2,608.3333333333334,51.644166037,52,0
buildingenergy,1,2,0.7321931774954155,130.966610706,4,0
cap6000,1,1,0.34984418961261365,0.033899809,1,0
cbs-cta,1,1,0.0,2.678292889,40,10
chromaticindex1024-7,1,1,0.0,62.199475634,6,0
chromaticindex512-7,1,1,0.0,67.847353211,7,0
cmflsp50-24-8-8,1,1,17.504453945633546,15.195064847,126,37
co-100,1,1,588.5049852192591,8.279877775,21,0
cod105,1,1,100.0,1.731763678,1,0
comp07-2idx,1,2,3166.6666666666665,16.5196489,59,1
comp21-2idx,1,2,366.2162162162162,13.997774944,61,2
cost266-UUE,1,1,44.375983287941764,0.221401061,13,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,74.07407407407408,8.83778351,840,196
csched008,1,1,9.248554913294798,0.231971348,17,0
cvs16r128-89,1,1,97.9381443298969,0.97468071,1,0
dano3_3,1,1,0.010233971803313167,18.723228232,2,0
dano3_5,1,1,0.3169558664130266,20.828528635,2,0
dano3mip,1,1,15.44095552884615,25.786391806,5,0
danoint,1,1,9.081684424150158,0.610532883,35,2
disctom,1,1,0.0,1.300009949,2,0
drayage-100-23,1,1,15.917307815076173,0.377728727,14,0
drayage-25-23,1,1,6.706069814095083,0.227261835,5,0
ds,1,1,3833.719251336991,5.994945448,1,0
dws008-01,1,3,57.125324068321675,73.180519362,790,234
eil33-2,1,1,74.54690351896336,0.063441259,1,0
eilA101-2,1,1,184.80858186971926,1.059121496,1,0
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,320.9798594563419,0.100445372,31,1
fast0507,1,1,58.04597701149425,0.882301351,1,0
fastxgemm-n2r6s0t2,1,1,1567.9434782608696,0.734749386,45,3
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,13.768115942028986,2.128176423,13,0
fiber,1,1,129.6217056318348,0.059610413,14,0
fixnet6,1,1,44.99121265377856,0.104375208,31,1
gen-ip002,1,2,16.950993641411536,0.00821146,1,0
gen-ip054,1,2,14.35012540513408,0.005414934,1,0
germanrr,1,2,2.8849808718392502,7.615006766,49,7
gesa2-o,1,2,39.39904208613676,0.304896661,40,1
gesa2,1,2,2.2122049815195335,0.112822445,13,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,30.434782608695652,0.555790172,1,0
glass4,1,1,1270.824423010225,0.426793908,160,75
gmu-35-40,1,1,6.895152435715877,0.034758806,3,0
gmu-35-50,1,1,15.890997575870019,0.423856714,45,3
graph20-20-1rand,1,1,22.22222222222222,2.422611885,23,0
graphdraw-domain,1,2,39.65254495580616,0.080525836,14,0
h80x6320d,1,1,28.294398505931696,1.256754531,31,1
harp2,1,1,11.793274056924764,0.055142005,13,0
highschool1-aigio,1,2,inf,1276.616061091,55,0
hypothyroid-k1,1,1,0.0,4.723118167,1,0
ic97p,1,3,12.303399289700659,6.999944833,1103,332
ic97t,1,3,15.19533231861999,3.057335769,990,307
icir97p,1,3,20.83794466403162,19.320309712,870,179
icir97t,1,2,13.992156862745098,3.396162676,118,59
irish-electricity,1,1,7.32093282417328,11.175657023,7,0
irp,1,1,12.042660992736957,0.363230645,5,0
istanbul-no-cutoff,1,1,17.62788831546543,4.060984306,12,0
k1mushroom,1,1,18.248175182481752,39.571619602,1,0
lectsched-5-obj,1,3,2537.5,95.819904628,1023,7
leo1,1,1,80.42343297249363,0.112074795,1,0
leo2,1,1,75.64281067332057,0.214064953,1,0
liu,1,1,396.12546125461256,0.222900525,15,0
lotsize,1,1,130.64353007542925,0.673839682,63,21
mad,1,1,10661.194029850747,0.166419276,19,0
manna81,1,2,0.0,0.113101294,3,0
map10,1,1,79.79797979797979,14.549095581,8,0
map16715-04,1,1,76.57657657657657,18.97423431,8,0
markshare1,1,1,24200.0,0.005709856,1,0
markshare2,1,1,57100.0,0.005930913,1,0
markshare_4_0,1,1,7400.0,0.005492446,1,0
mas74,1,2,29.142219949666064,0.021976221,9,0
mas76,1,2,12.179250649292209,0.013768783,5,0
mc11,1,1,113.43998631191718,0.451474533,45,14
mcsched,1,1,7.4488115405850515,0.598037294,5,0
mik-250-20-75-4,1,2,0.8011319095237185,0.037427804,6,0
milo-v12-6-r2-40-1,1,1,99.95470913975456,0.803408036,39,9
misc07,1,1,32.91814946619217,0.124762188,20,0
mkc,1,2,53.63710535650949,0.037256385,2,0
mod011,1,1,13.12238598990613,0.116208722,5,0
modglob,1,1,48.570437494009546,0.016501096,5,0
momentum1,1,3,158.5789326418724,105.555029888,961,478
msc98-ip,1,1,17.60310760922852,5.99842322,33,1
mushroom-best,1,2,7539211.888179809,23.056155114,52,2
mzzv11,1,2,26.05212266322866,3.426020235,18,0
mzzv42z,1,2,27.14703018500487,1.916651928,7,0
n2seq36q,1,1,31.417624521072796,0.402596336,1,0
n3div36,1,1,64.98470948012232,0.340895422,1,0
n5-3,1,2,39.975323874151755,0.429639174,31,1
neos-1122047,1,1,100.0,0.071929984,0,0
neos-1171448,1,1,16.66666666666665,1.162450586,4,0
neos-1171737,1,1,12.307692307692294,0.353053328,4,0
neos-1354092,1,2,15.217391304347826,109.128692139,27,0
neos-1445765,1,1,21.430579767193386,0.620313471,5,0
neos-1456979,1,2,120.45454545454545,35.425508504,493,72
neos-1582420,1,2,56.043956043956044,0.8228069,51,3
neos-2657525-crna,1,2,960.7462717064991,0.150558364,33,1
neos-2746589-doon,1,3,5.950602529628579,942.268160015,712,23
neos-2978193-inde,1,1,25.94027183610996,0.235074319,5,0
neos-2987310-joes,1,1,0.3074598272951906,11.680869976,66,16
neos-3004026-krka,1,3,0.0,128.592953313,1472,4
neos-3024952-loue,1,3,880.2735834952907,207.849139546,2000,13
neos-3046615-murg,1,2,8622.1875,0.157415221,95,64
neos-3083819-nubu,1,2,0.8047722287712294,0.043075756,1,0
neos-3216931-puriri,1,2,135.27762198541782,119.612995637,863,82
neos-3381206-awhea,1,3,4.856512141280353,15.959151336,695,2
neos-3402294-bobin,1,1,297.7695167286275,26.325077818,22,0
neos-3555904-turama,1,1,4.322766570605187,61.124599795,65,1
neos-3627168-kasai,1,1,1.909435016867956,0.079565324,13,0
neos-3656078-kumeu,1,3,28.415147052124578,151.167890211,1247,0
neos-3754480-nidda,1,1,234564.5091029012,0.07029681,18,0
neos-4300652-rahue,1,3,349.78987672768,785.877157489,841,0
neos-4338804-snowy,1,2,20705.09857239973,0.918754657,113,34
neos-4387871-tavua,1,3,669.8333656194856,19.157807999,769,416
neos-4413714-turia,1,1,87.13799136461802,18.732928323,7,0
neos-4532248-waihi,1,3,949.3506493506494,569.149849149,716,264
neos-4647030-tutaki,1,1,48.745190386781836,13.437770312,13,0
neos-4722843-widden,1,2,37.73833706539828,113.716880745,183,62
neos-4738912-atrato,1,2,8.840417474788488,0.135289191,6,0
neos-4763324-toguru,1,1,69.6401684073414,15.445109182,10,0
neos-4954672-berkel,1,1,53.7928051716417,0.052252201,16,0
neos-5049753-cuanza,1,2,54.27046341059628,836.162119001,388,102
neos-5052403-cygnet,1,1,6.593406593406593,48.336750205,3,0
neos-5093327-huahum,1,1,41.022364217252395,4.326214594,49,15
neos-5104907-jarama,1,3,187.27272727272728,2269.879524275,878,91
neos-5107597-kakapo,1,1,32762.716049382718,3.135675519,226,186
neos-5114902-kasavu,1,2,52.64122137404579,2812.217705181,155,40
neos-5188808-nattai,1,1,4653.251256535151,6.251317645,28,0
neos-5195221-niemur,1,1,999.6658786286586,26.36434739,43,0
neos-631710,1,1,150.73891625615764,2.332637948,1,0
neos-662469,1,2,303.912571862458,4.445733929,13,0
neos-787933,1,2,0.0,0.042506563,1,0
neos-827175,1,1,0.0,0.507828661,0,0
neos-848589,1,1,305022.220617979,103.998907983,75,22
neos-860300,1,1,82.84910965323337,0.935363133,12,0
neos-873061,1,1,59.067627283898396,22.866949257,31,1
neos-911970,1,1,260.8838568298027,0.090787453,20,0
neos-933966,1,1,945.5974842767296,6.483605408,21,0
neos-950242,1,1,0.0,5.681000665,23,0
neos-957323,1,1,2.0985787219612355,2.656988952,3,0
neos-960392,1,2,2.100840336134454,68.822153705,306,10
neos10,1,2,64.49339207048457,0.140232439,4,0
neos16,1,3,0.8968609865470852,10.009666529,958,10
neos17,1,1,346.21224297367615,0.164178653,31,1
neos20,1,3,77.88018433179724,9.259818904,1062,59
neos5,1,1,193.33333333333334,0.006243908,1,0
neos7,1,2,13.020580828718415,0.05804928,4,0
neos8,1,2,0.0,0.131543424,3,0
net12,1,1,0.0,4.398051331,21,0
netdiversion,1,1,111.5702479338843,178.923472905,20,0
nexp-150-20-8-5,1,1,145.8874458874459,0.287189724,3,0
nh97p,1,3,10.507757404795486,18.778085433,1217,298
nh97t,1,3,9.873060648800903,17.523886966,1053,291
noswot,1,2,2.4390243902439024,0.073928642,34,2
ns1116954,1,3,0.0,712.074280487,822,1
ns1208400,1,2,9.79557546187948e-09,88.743374507,622,1
ns1644855,1,1,21.60507325606806,182.84967197,5,0
ns1760995,1,1,65.27303997515718,15.552704929,12,0
ns1830653,1,3,529.4636795655125,25.837809141,873,46
ns1952667,0,0,0,0,0,0
nsrand-ipx,1,1,72.1875,0.06285612,1,0
nu25-pr12,1,2,3.6824042296632964,0.076723828,3,0
nursesched-medium-hint03,1,2,1241.7391304347825,67.583161521,40,0
nursesched-sprint02,1,2,39.6551724137931,2.732388639,13,0
nw04,1,1,3.866682481318942,1.151866717,4,0
opm2-z10-s4,1,1,94.0425020289158,27.20204261,1,0
opt1217,1,1,0.0,0.027318956,6,0
p200x1188c,1,1,3.0043772383605254,0.203038479,31,1
p2756,1,2,72.37516005121638,0.058724107,5,0
peg-solitaire-a3,0,0,0,0,0,0
pg,1,1,7.359285029317788,0.054121332,9,0
pg5_34,1,1,5.8827405454979225,0.062261475,8,0
physiciansched3-3,1,1,32.79742070852196,30.39151322,54,0
physiciansched6-2,1,3,3.450652826210364,71.314374458,982,117
piperout-08,1,3,616.9941225860621,50.077448648,1179,32
piperout-27,1,3,501.2555391432792,56.996784586,1046,12
pk1,1,1,263.6363636363636,0.146013018,45,3
pp08a,1,1,145.03401360544217,0.021787269,13,0
pp08aCUTS,1,1,89.1156462585034,0.027482849,13,0
proteindesign121hz512p9,1,2,13.64562118126273,107.251263027,462,19
proteindesign122trx11p8,1,2,1.4882655981682884,26.493734802,129,11
protfold,1,1,61.29032258064516,14.201767357,118,6
qap10,1,1,19.411764705898605,18.289568894,4,0
qiu,1,1,1563.8813288984245,0.041594393,1,0
rB10-011000,1,1,433.024834181706,0.330723786,13,0
rB10-011001,1,1,352.8628280118995,0.314342362,13,0
rB11-010000,1,1,237.74977032613688,1.381631813,31,1
rB11-110001,1,1,347.40022327352324,1.653788938,13,0
rB12-111111,1,2,94.43466009158155,20.95825747,311,6
rC10-001000,1,1,152.6352530541012,0.296405007,33,0
rC10-100001,1,1,494.56146274316285,6.074946954,125,2
rC11-010100,1,1,347.01751179745577,0.209268641,1,0
rC11-011100,1,1,480.5352099190962,0.18249741,1,0
rC12-100000,1,1,1027.509842519685,2.055553126,13,0
rC12-111100,1,1,194.89988095641232,0.294268578,1,0
radiationm18-12-05,1,2,455.49925993396334,4.290109372,180,33
radiationm40-10-02,1,2,6431.6852080758135,22.869053792,251,28
rail01,1,1,43.40841360370838,1651.402689718,23,0
rail02,0,0,0,0,0,0
rail507,1,1,62.64367816091954,1.151550167,1,0
ran14x18-disj-8,1,1,17.106681003821368,0.195591121,13,0
rd-rplusc-21,1,3,56.56661929423204,40.710309005,1098,446
reblock115,1,1,9.51776173040068,1.737223711,69,12
