problem,numSols,stage,gap,time,iterations,restarts
10teams,1,2,9.090909090909092,16.148290554,213,1
30n20b8,1,2,233.11258278145695,4.598731527,157,32
50v-10,1,2,127.11057738581687,0.154482856,13,0
CMS750_4,1,1,46.82539682539682,2.148453064,32,2
a1c1s1,1,1,179.99780953027258,0.39253105,31,1
academictimetablesmall,1,3,inf,674.260576832,1148,0
aflow30a,1,1,287.04663212435236,0.159367137,42,9
aflow40b,1,1,376.79794520547944,0.353990828,36,4
air04,1,1,2.2819174519479133,2.022708985,5,0
air05,1,1,2.707211647834989,0.783505359,5,0
app1-1,1,1,66.66666666666667,0.459466182,31,1
app1-2,1,1,43.90243902439025,6.997544954,37,7
arki001,1,3,2.873734392773689,27.430007053,985,220
assign1-5-8,1,1,7.075471698114212,0.030938167,4,0
atlanta-ip,1,1,8.90052255667756,12.176739361,14,0
b1c1s1,1,1,259.03920132157384,0.605240013,34,4
bab2,1,1,40.30424195407707,195.650596236,109,26
bab6,1,2,65.33822681767708,217.994224215,283,121
beasleyC3,1,1,11.007957559681698,0.199061226,33,3
binkar10_1,1,1,4.02732289448295,0.096975076,20,0
blp-ar98,1,1,79.2355516040324,4.475677169,39,2
blp-ic98,1,1,51.33839572546307,0.241533758,1,0
bnatt400,1,3,0.0,216.28917863,744,0
bppc4-08,1,1,35.84905660377358,0.13647987,6,0
brazil3,1,2,658.3333333333334,58.344754831,42,0
buildingenergy,1,2,0.732217177120959,108.12877416,3,0
cap6000,1,1,0.34984418961261365,0.033908387,1,0
cbs-cta,1,1,0.0,2.72910415,40,10
chromaticindex1024-7,1,1,0.0,59.224002292,5,0
chromaticindex512-7,1,1,0.0,64.483733652,5,0
cmflsp50-24-8-8,1,3,20.309416703801617,167.559479341,951,298
co-100,1,1,304.0205783910271,8.914241556,24,0
cod105,1,1,100.0,1.766463773,1,0
comp07-2idx,1,2,2416.6666666666665,15.459406473,51,0
comp21-2idx,1,2,322.97297297297297,12.938814792,56,1
cost266-UUE,1,1,43.975219845205444,0.249975324,13,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,76.92307692307692,11.193374077,886,150
csched008,1,1,8.670520231213873,0.402713223,38,2
cvs16r128-89,1,1,97.9381443298969,0.964650029,1,0
dano3_3,1,1,0.010385283753323659,20.392087481,2,0
dano3_5,1,1,0.3173406278143815,20.869006515,2,0
dano3mip,1,1,15.44095552884615,25.483939515,5,0
danoint,1,1,25.57077625570776,2.953785366,82,27
disctom,1,1,0.0,1.312493261,2,0
drayage-100-23,1,1,15.917307815076173,0.362324759,14,0
drayage-25-23,1,1,6.706069814095083,0.189114759,4,0
ds,1,1,3833.719251336991,6.071856825,1,0
dws008-01,1,3,70.09981273530606,68.348934459,781,232
eil33-2,1,1,74.54690351896336,0.062496316,1,0
eilA101-2,1,1,184.80858186971926,1.052307639,1,0
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,53.17133880735198,0.051405842,15,0
fast0507,1,1,58.04597701149425,0.890762832,1,0
fastxgemm-n2r6s0t2,1,1,266.1652173913044,0.788266879,47,8
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,14.492753623188406,1.999963827,13,0
fiber,1,1,129.6217056318348,0.059633574,14,0
fixnet6,1,1,55.36028119507909,0.102647487,31,1
gen-ip002,1,2,16.950993641411536,0.008316721,1,0
gen-ip054,1,2,14.35012540513408,0.007649393,1,0
germanrr,1,2,4.360003457423383,15.434016167,62,11
gesa2-o,1,2,39.39904208613676,0.28959961,41,1
gesa2,1,2,2.2122049815195335,0.109292672,13,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,30.434782608695652,0.560908031,1,0
glass4,1,1,191.66658750083124,0.146045562,52,15
gmu-35-40,1,1,6.895152435715877,0.035066279,3,0
gmu-35-50,1,1,18.77543682609379,0.327874807,34,1
graph20-20-1rand,1,1,22.22222222222222,2.29476853,16,0
graphdraw-domain,1,2,55.079752108097125,0.069785491,11,0
h80x6320d,1,1,29.815264121871593,1.246648258,31,1
harp2,1,1,12.214268437223401,0.069013165,17,0
highschool1-aigio,1,2,inf,1537.002919324,53,1
hypothyroid-k1,1,1,0.0,4.918941458,1,0
ic97p,1,3,16.438356164383563,3.426752398,621,149
ic97t,1,3,12.278031456113649,4.147712467,1358,341
icir97p,1,3,18.529644268774703,15.200863066,755,127
icir97t,1,2,17.788235294117648,3.938223198,174,106
irish-electricity,1,1,7.080846471214838,11.4288569,6,0
irp,1,1,12.042660992736957,0.360098601,5,0
istanbul-no-cutoff,1,1,43.41039982467425,4.023014263,11,0
k1mushroom,1,1,18.248175182481752,39.809396922,1,0
lectsched-5-obj,1,3,2870.8333333333335,154.501849483,1689,15
leo1,1,1,80.42343297249363,0.108008895,1,0
leo2,1,1,75.64281067332057,0.213787535,1,0
liu,1,1,396.12546125461256,0.206971331,14,0
lotsize,1,1,93.91728792490179,0.452945165,43,7
mad,1,1,7421.641791044778,0.141985663,16,0
manna81,1,2,0.0,0.113484462,3,0
map10,1,1,78.58585858585859,14.473858456,8,0
map16715-04,1,1,76.57657657657657,19.777624143,8,0
markshare1,1,1,24200.0,0.005655039,1,0
markshare2,1,1,57100.0,0.006239961,1,0
markshare_4_0,1,1,7400.0,0.005415974,1,0
mas74,1,2,42.18417356370541,0.022430181,9,0
mas76,1,2,12.179250649292209,0.011489503,4,0
mc11,1,1,107.82787235862777,0.42987797,43,13
