problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,1.0822510822510822,1.056349448,20,0
30n20b8,1,2,200.0,12.563068903,449,87
50v-10,1,2,136.6582310675614,0.175102228,13,0
CMS750_4,1,2,61.507936507936506,10.527755695,181,22
a1c1s1,1,1,29.430481234533566,0.609415828,36,4
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,114.93955094991364,0.146619055,39,4
aflow40b,1,1,298.5445205479452,0.33269882,34,3
air04,1,1,1.4464613356609723,4.643148203,34,1
air05,1,1,7.116857511185258,1.984270305,15,0
app1-1,1,1,33.333333333333336,0.563506738,36,4
app1-2,1,3,43.90243902439025,138.789871009,722,446
arki001,1,2,2.8546306066960403,12.760603654,482,125
assign1-5-8,1,1,1.4150943396235933,0.096289856,23,0
atlanta-ip,1,1,20.01188760017759,19.174345706,35,0
b1c1s1,1,1,305.41073263431264,0.678577,39,5
bab2,1,3,21.961016236164856,1026.104900437,953,85
bab6,1,1,20.823749950609344,89.300731988,97,5
beasleyC3,1,1,10.477453580901857,0.250575354,41,7
binkar10_1,1,1,3.317613855492543,0.079097918,16,0
blp-ar98,1,1,72.796628868122,1.833083961,15,0
blp-ic98,1,1,51.33839572546307,0.257552823,1,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,58.490566037735846,1.226157156,69,13
brazil3,1,2,229.16666666666666,15.708708102,21,0
buildingenergy,1,2,0.7322299400660861,680.723396419,11,0
cap6000,1,1,0.34984418961261365,0.033574764,1,0
cbs-cta,1,1,0.0,2.874398433,41,11
chromaticindex1024-7,1,1,0.0,54.116459516,2,0
chromaticindex512-7,1,1,0.0,44.233430587,2,0
cmflsp50-24-8-8,1,2,20.024432261928443,89.854624767,715,227
co-100,1,1,302.0066485853101,5.955038408,15,0
cod105,1,1,100.0,1.806699917,1,0
comp07-2idx,1,2,3066.6666666666665,7.173937095,30,0
comp21-2idx,1,2,459.4594594594595,5.20403413,33,0
cost266-UUE,1,1,23.338065498215325,0.480935963,32,1
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,64.67236467236468,11.192661265,1247,387
csched008,1,1,8.670520231213873,0.723603578,70,12
cvs16r128-89,1,1,97.9381443298969,1.003193364,1,0
dano3_3,1,1,1.1336242569853489e-10,20.01752704,14,0
dano3_5,1,1,0.45675268199654717,61.729379292,38,4
dano3mip,1,1,13.366168478260851,154.824556872,73,16
danoint,1,1,12.633181126331808,1.765076789,63,16
disctom,1,1,0.0,1.284113968,2,0
drayage-100-23,1,1,2.3156001862942444,0.399336299,14,0
drayage-25-23,1,1,10.911273925398623,0.50402966,18,0
ds,1,1,3833.719251336991,6.02510661,1,0
dws008-01,1,3,68.64819572095526,64.024560461,721,229
eil33-2,1,1,74.54690351896336,0.06356373,1,0
