problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,5.627705627705628,0.595502204,21,0
30n20b8,1,2,200.0,10.833181937,655,119
50v-10,1,2,133.4192045354229,0.183958718,26,0
CMS750_4,1,1,69.84126984126983,5.865925949,133,17
a1c1s1,1,1,21.474382573847766,0.228520488,31,1
academictimetablesmall,1,3,inf,1701.569567905,1217,0
aflow30a,1,1,159.75820379965458,0.107398123,61,16
aflow40b,1,1,221.91780821917808,0.196843467,37,4
air04,1,1,3.0995600049877976,18.572460042,6,0
air05,1,1,2.832334875255934,3.351432087,23,0
app1-1,1,1,66.66666666666667,0.460620509,81,39
app1-2,1,1,43.90243902439025,8.177831065,45,12
arki001,1,2,1.9703282556853206,2.468256127,205,49
assign1-5-8,1,1,7.075471698114212,0.012225854,6,0
atlanta-ip,1,2,35.567382339866484,59.947483166,167,16
b1c1s1,1,1,166.06121596707987,0.183442546,34,4
bab2,1,3,59.8255080335685,1565.085219146,2120,404
bab6,1,3,39.82494051809062,467.225941207,853,51
beasleyC3,1,1,12.20159151193634,0.119755062,36,6
binkar10_1,1,1,0.9683802264567108,0.017245457,3,0
blp-ar98,1,1,64.09286459877598,1.325394201,12,0
blp-ic98,1,1,13.498402087925813,0.686676664,4,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,35.84905660377358,0.061212712,7,0
brazil3,1,2,437.5,47.815183297,42,0
buildingenergy,1,2,1.145625458976221,2270.664756975,4,0
cap6000,1,1,0.34984418961261365,0.047629317,1,0
cbs-cta,1,1,0.0,1.678290156,31,1
chromaticindex1024-7,1,1,0.0,36.155076681,6,0
chromaticindex512-7,1,1,0.0,19.217771404,6,0
cmflsp50-24-8-8,1,1,9.288176633744342,14.673686735,53,11
co-100,1,1,346.0860428883804,2.5846725,13,0
cod105,1,1,100.0,1.987331329,1,0
comp07-2idx,1,2,3850.0,22.860188556,60,2
comp21-2idx,1,2,341.8918918918919,25.324653578,62,1
cost266-UUE,1,1,42.98010866188164,0.448801822,17,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,44.72934472934473,5.288129234,876,270
csched008,1,1,8.670520231213873,0.61693052,160,41
cvs16r128-89,1,1,97.9381443298969,0.098170781,1,0
dano3_3,1,1,0.00897937312629246,70.287548251,2,0
dano3_5,1,1,0.31682528385330483,64.449227919,2,0
dano3mip,1,1,15.44095552884615,103.606786986,5,0
danoint,1,1,17.19939117199391,0.091873778,35,3
disctom,1,1,0.0,3.579214546,4,0
drayage-100-23,1,1,29.24387315571143,0.154833212,7,0
drayage-25-23,1,1,26.805003051801588,0.210609332,9,0
ds,0,0,0,0,0,0
dws008-01,1,3,43.17309632009169,46.572168114,738,186
eil33-2,1,2,34.00005444921745,22.215283364,353,68
eilA101-2,1,2,86.81572029685127,2556.355925952,498,4
enlight_hard,1,3,0.0,1.407329081,1139,395
exp-1-500-5-5,1,1,246.84990969386982,0.020471209,19,0
fast0507,1,1,17.816091954022987,1.0638233,1,0
fastxgemm-n2r6s0t2,1,1,1304.3478260869565,0.228287039,45,3
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,12.318840579710145,0.706341488,7,0
fiber,1,1,173.24675465443744,0.005575249,1,0
fixnet6,1,1,35.30002510670349,0.048504082,31,1
gen-ip002,1,2,9.532299706806066,0.003126384,1,0
gen-ip054,1,2,16.68493724548717,0.001398977,1,0
germanrr,1,2,2.0003949748065315,6.995727718,46,7
gesa2-o,1,2,22.132132542222937,0.090229893,36,1
gesa2,1,2,2.497585685775498,0.083344123,26,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.181300417,1,0
glass4,1,2,900.0033832978087,0.187145166,220,103
gmu-35-40,1,1,1.4078866832222148,0.087521563,43,4
