problem,numSols,gap,stage3Time
30n20b8,1,83.11258278145695,0.5230697199999998
CMS750_4,1,88.88888888888889,1.8277671009999996
academictimetablesmall,1,inf,4302.003582154
arki001,1,0.22230956778571667,0.47254380499999993
bab2,1,26.509985490287622,20.329857827000012
bab6,1,37.36538093427783,5.848345569999992
cmflsp50-24-8-8,1,12.213511889847503,7.620138642000001
csched007,1,35.042735042735046,5.6806947889999995
dws008-01,1,18.26443626836635,5.983334006000001
eilA101-2,1,466.38764181779794,2.2111474960000237
glass4,1,241.6660375066062,3.798590121
ic97p,1,12.049720953931967,0.017651079000000014
ic97t,1,7.762557077625571,2.9297941180000002
icir97p,1,14.561264822134387,0.2188535920000001
icir97t,1,11.24705882352941,1.469861963
irish-electricity,1,36.07016086843432,27.385019590999946
lectsched-5-obj,1,2087.5,5.019682004
markshare1,1,582600.0,0.0012646549999999965
markshare_4_0,1,308100.0,0.001198022
momentum1,1,35.31951637095485,77.685730572
neos-1456979,1,124.43181818181819,7.639597887999999
neos-1582420,1,39.56043956043956,1.7270999150000002
neos-2746589-doon,1,23.324370082661353,34.884601947
neos-2987310-joes,1,34.44356174393371,0.894216651999999
neos-3024952-loue,1,209.07833756914337,18.140051662
neos-3216931-puriri,1,14.175546831183398,10.621427576000002
neos-3381206-awhea,1,4.856512141280353,4.353977927
neos-3555904-turama,1,4.322766570605207,84.94613326700005
neos-4300652-rahue,1,206.40642510272448,17.640917282000004
neos-4338804-snowy,1,1087.8314072059798,0.030352428000000015
neos-4387871-tavua,1,140.18067598091372,3.342154433
neos-4532248-waihi,1,949.3506493506494,75.806446032
neos-5049753-cuanza,1,19.75089028296574,12.642739734999992
neos-5107597-kakapo,1,961.7283950617284,5.759203612
neos-848589,1,1849724.9085875584,0.37490480399999626
neos20,1,76.036866359447,1.8570330979999998
nh97p,1,13.328631877009862,0.025829242999999946
nh97t,1,11.777150916784203,2.642592299
ns1830653,1,553.7096304917079,0.7944849519999999
physiciansched3-3,1,13.826362386253708,52.25983565299998
physiciansched6-2,1,282.2662395588355,0.3781979979999992
piperout-08,1,13.769941225860622,1.0454566389999995
piperout-27,1,33.45642540620384,2.783826076
proteindesign122trx11p8,1,1.1448196908986834,0.893650646999987
rB12-111111,1,32.59510390982741,4.468095124
rC10-100001,1,1264.511856218996,0.00876806699999988
radiationm18-12-05,1,196.26551292269156,0.3522747500000001
radiationm40-10-02,1,144.32748763906056,2.1511412329999997
rd-rplusc-21,1,101.85801245863759,4.78029566
rocI-4-11,1,100.0,2.08269522
rocII-5-11,1,91.08081712553584,2.5255799569999997
satellites2-40,1,131.57894736842104,0.12650640500010013
satellites2-60-fs,1,521.0526315767314,0.20727851599997393
swath,1,52.59021437740692,4.179351319999999
swath1,1,8.079620705493625,0.10450797600000006
timtab1,1,23.360034101651223,1.6502174939999998
timtab2,1,34.02303567513039,2.108696438
traininstance2,1,16.597048175995546,0.8057505960000001
traininstance6,1,36.37327677624602,0.35848955300000007
unitcal_7,1,37.318759366728855,0.06022939700000052
