problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,6.926406926406926,0.483086287,17,0
30n20b8,1,3,317.5496688741722,17.05342308,1040,216
50v-10,1,2,135.7132507716432,0.096611966,13,0
CMS750_4,1,1,74.2063492063492,3.121548254,61,15
a1c1s1,1,1,101.20586345926093,0.244004434,32,2
academictimetablesmall,1,3,inf,1578.851321654,744,0
aflow30a,1,1,155.09499136442142,0.052304366,31,1
aflow40b,1,1,239.3835616438356,0.176374222,35,3
air04,1,1,2.6595649927855067,17.319131739,6,0
air05,1,1,2.5441722908925457,5.510420543,5,0
app1-1,1,1,0.0,0.183339299,35,5
app1-2,1,1,46.34146341463415,20.809822939,106,61
arki001,1,3,2.389549655344376,10.516061851,726,165
assign1-5-8,1,1,16.509433962265245,0.011196709,5,0
atlanta-ip,1,2,25.567115813177676,39.307320777,17,0
b1c1s1,1,1,92.23651160658808,0.205108795,34,4
bab2,1,1,44.79369662688628,604.559720266,127,12
bab6,1,1,54.410911659546215,169.105820543,124,22
beasleyC3,1,1,11.405835543766578,0.099663929,33,3
binkar10_1,1,1,3.276677661851218,0.042933623,16,0
blp-ar98,1,1,57.259022848074245,0.922111453,7,0
blp-ic98,1,1,24.321078824420248,0.68040337,4,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,22.641509433962263,0.060794025,7,0
brazil3,1,2,1254.1666666666667,60.070225389,48,0
buildingenergy,1,2,0.5992515529570858,821.316007473,3,0
cap6000,1,1,0.34984418961261365,0.060537741,1,0
cbs-cta,1,1,0.0,2.03829785,33,3
chromaticindex1024-7,1,1,0.0,31.121213656,5,0
chromaticindex512-7,1,1,0.0,13.056173289,5,0
cmflsp50-24-8-8,1,3,19.90514993722634,264.626830558,1450,450
co-100,1,1,378.10849341140437,3.000850592,15,0
cod105,1,1,100.0,1.991030993,1,0
comp07-2idx,1,2,2733.3333333333335,22.309884437,55,1
comp21-2idx,1,2,329.72972972972974,39.367896009,56,0
cost266-UUE,1,1,47.85993895561533,0.364984196,13,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,111.68091168091168,6.84548372,1084,250
csched008,1,1,9.248554913294798,0.33795799,83,15
cvs16r128-89,1,1,97.9381443298969,0.098615118,1,0
dano3_3,1,1,0.00897937312629246,70.698002329,2,0
dano3_5,1,1,0.31682528385330483,63.610339347,2,0
dano3mip,1,1,15.44095552884615,103.334248206,5,0
danoint,1,1,29.37595129375951,1.087871785,120,46
disctom,1,1,0.0,2.668037833,3,0
drayage-100-23,1,1,47.465435611815984,0.247914261,14,0
drayage-25-23,1,1,25.0501411681011,0.23685172,13,0
ds,0,0,0,0,0,0
dws008-01,1,3,112.88942385683076,47.536445252,696,170
eil33-2,1,1,107.10004046689495,4.466956693,74,5
eilA101-2,0,0,0,0,0,0
enlight_hard,1,3,0.0,0.921954283,964,517
exp-1-500-5-5,1,1,54.53731388589555,0.015012293,15,0
fast0507,1,1,54.02298850574713,1.715526459,1,0
fastxgemm-n2r6s0t2,1,1,390.0,0.208560125,36,1
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,18.115942028985508,0.74099619,7,0
fiber,1,1,173.24675465443744,0.005893356,1,0
fixnet6,1,1,31.257845844840574,0.046240596,31,1
gen-ip002,1,2,16.950993641411536,0.006930707,1,0
gen-ip054,1,2,17.53573507929664,0.003496607,1,0
germanrr,1,2,3.1959259294238027,3.653758444,14,0
gesa2-o,1,2,48.14088543696769,0.114421145,35,2
gesa2,1,2,1.9077482118122748,0.044188151,13,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,30.434782608695652,0.179780555,1,0
glass4,1,1,240.27753541921098,0.065841311,79,42
gmu-35-40,1,1,1.060275738509542,0.211838387,101,23
gmu-35-50,1,1,4.902439706542397,0.128889922,40,0
graph20-20-1rand,1,1,11.11111111111111,2.867116879,14,0
graphdraw-domain,1,2,56.28365335771614,0.026989206,20,0
h80x6320d,1,1,38.09371182388918,1.345978062,31,1
harp2,1,1,11.87467346663466,0.025726251,15,0
highschool1-aigio,1,2,inf,817.805676048,51,0
hypothyroid-k1,1,1,0.0,33.102517975,1,0
ic97p,1,3,11.263318112633181,3.205489629,1016,223
ic97t,1,2,11.288685946220193,0.258831721,236,74
icir97p,1,3,20.91699604743083,16.287208337,1142,208
icir97t,1,2,7.905882352941177,1.10385229,76,37
irish-electricity,1,3,42.49795420118382,841.064834551,798,20
irp,1,1,9.82512989460544,3.909067753,41,3
istanbul-no-cutoff,1,1,35.81856333801688,4.202227045,12,0
k1mushroom,1,1,18.248175182481752,26.019101213,1,0
lectsched-5-obj,1,3,2483.3333333333335,103.795786613,1315,0
leo1,1,1,86.28752147699805,0.155615265,1,0
leo2,1,1,64.22878551216263,0.228102556,1,0
liu,1,1,315.4981549815498,0.119661962,16,0
lotsize,1,1,106.60818338124369,0.25340715,41,6
mad,1,1,11188.805970149253,0.085985335,15,0
manna81,1,2,0.0,0.068213143,3,0
map10,1,1,78.58585858585859,25.39921663,8,0
map16715-04,1,1,76.57657657657657,28.396249117,8,0
markshare1,1,1,44200.0,0.050886687,55,9
markshare2,1,1,77800.0,0.078905142,55,8
markshare_4_0,1,1,13300.0,0.015589858,44,6
mas74,1,2,42.18417356370541,0.008464439,9,0
mas76,1,2,12.179250649292209,0.004428245,4,0
mc11,1,1,106.80982119941825,0.396750708,43,13
mcsched,1,1,40.93425132011722,0.213399004,4,0
mik-250-20-75-4,1,2,0.8011319095237185,0.020297728,6,0
milo-v12-6-r2-40-1,1,1,154.72899890906282,1.364365835,40,10
misc07,1,1,23.131672597864767,0.023446323,14,0
mkc,1,2,51.91734657680035,0.030885854,2,0
mod011,0,0,0,0,0,0
modglob,1,1,48.570437494009546,0.005913356,5,0
momentum1,1,3,389.1497281358179,227.408967865,1966,1833
msc98-ip,1,2,21.750758126709368,1.812584517,10,0
mushroom-best,1,2,8983047.60993795,37.03056024,88,29
mzzv11,1,2,22.386960125241735,2.354641164,20,0
mzzv42z,1,2,17.88704965920156,1.0374072,6,0
n2seq36q,1,1,7.662835249042145,0.483677761,3,0
n3div36,1,1,66.81957186544342,0.305236591,1,0
n5-3,1,2,27.452190006169033,0.183133735,13,0
neos-1122047,1,1,0.6211180124223602,0.323254969,1,0
neos-1171448,1,1,2.912621359223301,0.820650598,3,0
neos-1171737,1,1,11.794871794871796,0.307746733,3,0
neos-1354092,1,2,17.391304347825855,70.651651968,25,0
neos-1445765,1,1,28.279817803520217,1.77293465,12,0
neos-1456979,1,3,166.47727272727272,39.854773586,827,110
neos-1582420,1,2,123.07692307692308,2.339690161,261,41
neos-2657525-crna,1,2,1271.369682584214,0.163207667,90,5
neos-2746589-doon,1,3,39.68728214321408,244.933910201,681,258
neos-2978193-inde,1,1,11.289618904275478,0.115272267,3,0
neos-2987310-joes,1,1,0.3074598272951906,11.872817264,50,15
neos-3004026-krka,1,3,0.0,133.747529545,2260,1
neos-3024952-loue,1,2,776.8874271191509,25.097206015,735,22
neos-3046615-murg,1,2,33.0625,0.010299052,15,0
neos-3083819-nubu,1,2,0.8047722287712294,0.032465382,1,0
neos-3216931-puriri,0,0,0,0,0,0
neos-3381206-awhea,1,3,4.856512141280353,14.356418473,1426,1
neos-3402294-bobin,1,1,562.081784386622,28.883804063,17,0
neos-3555904-turama,1,3,4.322766570605207,3251.09576384,706,92
neos-3627168-kasai,1,1,2.666512587953676,0.038133286,13,0
neos-3656078-kumeu,0,0,0,0,0,0
neos-3754480-nidda,1,1,28.42460340964976,0.011654988,11,0
neos-4300652-rahue,1,3,206.40642510272448,1002.731786554,734,0
neos-4338804-snowy,1,2,159162.7464309993,0.422461956,130,27
neos-4387871-tavua,1,3,517.7594680291388,11.635059148,728,394
neos-4413714-turia,1,1,168.21335845283062,54.524159229,8,0
neos-4532248-waihi,1,3,949.3506493506494,723.531517069,730,94
neos-4647030-tutaki,1,1,172.94629084608943,17.726584969,13,0
neos-4722843-widden,1,2,19.749530655320715,17.016209265,44,9
neos-4738912-atrato,1,2,10.469643409472498,0.200407012,14,0
neos-4763324-toguru,1,1,52.828233163734275,57.456341932,8,0
neos-4954672-berkel,1,1,162.0225742619732,0.018552615,13,0
neos-5049753-cuanza,1,2,61.565837112827474,785.875582148,623,184
neos-5052403-cygnet,1,1,0.0,70.90722513,2,0
neos-5093327-huahum,1,1,42.81150159744409,7.933465919,52,10
neos-5104907-jarama,0,0,0,0,0,0
neos-5107597-kakapo,1,2,43576.049382716046,35.597596779,694,645
neos-5114902-kasavu,0,0,0,0,0,0
neos-5188808-nattai,1,1,4900.186201717367,5.075564894,22,0
neos-5195221-niemur,1,1,748.1246626521346,41.366908224,23,0
neos-631710,1,1,173.89162561576356,1.458091766,1,0
neos-662469,1,2,461.23359366525654,4.867257423,4,0
neos-787933,1,2,0.0,0.003134874,1,0
neos-827175,1,1,1.7857882643021332,1.044994789,3,0
neos-848589,1,1,391396.83967415034,58.315908971,75,24
neos-860300,1,1,49.45329584504842,0.516054107,12,0
neos-873061,1,1,61.228943635278284,48.802756326,31,1
neos-911970,1,1,184.07596785975167,0.028387886,17,0
neos-933966,1,1,1.5723270440251573,5.477246826,6,0
neos-950242,1,1,50.0,42.676359196,24,0
neos-957323,1,1,6.717813059230501,2.459936412,1,0
neos-960392,1,1,0.42016806722689076,2.807123262,6,0
neos10,1,2,88.63436123348018,0.102448883,4,0
neos16,0,0,0,0,0,0
neos17,1,1,253.50943026080117,0.042726836,31,1
neos20,0,0,0,0,0,0
neos5,1,1,133.33333333333334,0.0022459,1,0
neos7,1,2,18.007186252482914,0.03069294,7,0
neos8,1,2,0.0,0.077889703,3,0
net12,1,1,38.3177570093458,7.263721964,40,0
netdiversion,1,1,60.33057851239669,215.709969753,14,0
nexp-150-20-8-5,1,1,142.42424242424244,0.139293167,1,0
nh97p,1,3,11.63610719661493,16.350618751,2047,615
nh97t,1,3,10.01410437235543,15.727834999,1606,317
noswot,1,2,4.878048780487805,0.004739977,6,0
ns1116954,1,1,0.0,83.785858634,53,4
ns1208400,1,2,1.3760770301018965e-09,414.481263624,780,2
ns1644855,1,1,17.734528755739113,410.593640737,4,0
ns1760995,1,1,24.09591467291085,81.093777859,14,0
ns1830653,1,1,82.43623314906411,1.026888862,32,1
ns1952667,0,0,0,0,0,0
nsrand-ipx,1,1,85.0,0.112229505,1,0
nu25-pr12,1,2,2.2632408867452,0.071925309,3,0
nursesched-medium-hint03,1,2,1033.9130434782608,77.644852224,34,0
nursesched-sprint02,1,2,74.13793103448276,2.552931897,16,0
nw04,1,1,21.95469102123117,1.952904489,13,0
opm2-z10-s4,1,1,94.0425020289158,65.685624981,1,0
opt1217,1,1,1.1102230246251565e-14,0.008212219,4,0
p200x1188c,1,1,3.0043772383605254,0.098771879,31,1
p2756,1,2,67.41357234314981,0.035176521,7,0
peg-solitaire-a3,1,3,0.0,3588.69667463,1755,100
pg,1,1,26.545303359397405,0.03306932,14,0
pg5_34,1,1,5.882780830818074,0.02458203,7,0
physiciansched3-3,1,1,29.243233523020358,696.441452146,48,1
physiciansched6-2,1,2,55.99910793933987,20.428736799,139,0
piperout-08,1,3,119.89924433249371,37.119356825,1111,7
