problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,13.41991341991342,0.678440326,22,0
30n20b8,1,3,183.11258278145695,19.664759276,1131,240
50v-10,1,2,112.66013975160855,0.208616179,31,1
CMS750_4,1,1,43.25396825396898,2.413473229,42,5
a1c1s1,1,1,68.62485330424049,0.121837353,31,1
academictimetablesmall,1,3,inf,1737.423247458,689,0
aflow30a,1,1,267.7029360967185,0.064006824,38,5
aflow40b,1,1,178.51027397260273,0.168693551,33,2
air04,1,1,1.3395799561786343,24.308493934,12,0
air05,1,1,1.4787290513384395,3.662751317,5,0
app1-1,1,1,0.0,0.207403741,35,4
app1-2,1,1,41.463411627133226,8.640329775,39,8
arki001,1,2,1.659916959495786,1.205958489,95,18
assign1-5-8,1,1,0.9433962264160416,0.031937635,20,0
atlanta-ip,1,2,31.122668713811002,45.848979586,36,0
b1c1s1,1,1,178.6321439848437,0.153389214,33,3
bab2,1,3,35.020565220207395,2398.339890139,805,177
bab6,1,3,28.15501472178541,507.123010671,748,320
beasleyC3,1,1,15.384615384615385,0.101102084,33,3
binkar10_1,1,1,3.276677661851218,0.042735715,16,0
blp-ar98,1,1,61.374002894969955,1.565680904,15,0
blp-ic98,1,1,27.281805278741984,1.011204587,8,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,43.39622641509434,0.412217646,63,10
brazil3,1,2,379.1666666666667,20.190914017,17,0
buildingenergy,1,2,0.5992515529572169,3055.158575399,11,0
cap6000,1,1,0.34984418961261365,0.046985545,1,0
cbs-cta,1,1,inf,1.786777464,31,1
chromaticindex1024-7,1,1,0.0,7.751175163,2,0
chromaticindex512-7,1,1,0.0,3.310361936,2,0
cmflsp50-24-8-8,1,3,21.48868388203407,310.715305156,1640,486
co-100,1,1,346.36455468268844,2.76220882,14,0
cod105,1,1,100.0,1.989401032,1,0
comp07-2idx,1,2,3783.3333333333335,19.475522914,32,0
comp21-2idx,1,2,378.3783783783784,18.657394921,22,0
cost266-UUE,1,1,38.9796210166876,0.368439837,24,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,107.12250712250712,3.217650913,699,154
csched008,1,2,7.514450867052023,0.507904814,124,28
cvs16r128-89,1,1,97.9381443298969,0.098542396,1,0
dano3_3,1,1,1.1162658204767861e-10,67.713729151,13,0
dano3_5,1,1,0.04436985318155819,96.986509807,25,0
