problem,numSols,gap,stage3Time
10teams,1,2.1645021645021645,21.784709211
30n20b8,1,249.33774834437085,3.3791929629999995
arki001,1,2.669659085884646,3.591661777
bab2,1,9.722970938665956,95.20880033400002
bab6,1,11.377591558039162,222.929539508
comp21-2idx,1,1197.2972972972973,3.664075572999998
csched007,1,54.98575498575499,3.893056539
csched008,1,9.826589595375722,9.283431457999999
danoint,1,197.8538812785388,0.07480860299999997
eilA101-2,1,466.38764181779794,22.695713694000005
fastxgemm-n2r6s0t2,1,2714.2260869565216,0.09197043799999993
fiball,1,10.144927536231885,0.16089501399999984
hypothyroid-k1,1,91.30129779024904,7.588466585999999
ic97p,1,10.908168442415018,0.023036845
ic97t,1,10.62912227295789,1.5515327720000003
icir97p,1,13.818181818181818,12.694427495000001
icir97t,1,4.596078431372549,0.251408811
lectsched-5-obj,1,1341.6666666666667,215.514924088
milo-v12-6-r2-40-1,1,104.05749248289975,0.303570773
momentum1,1,35.30733339723594,11.845178974
mushroom-best,1,231652.11125948603,0.20125115699999796
neos-1456979,1,168.75,24.347501869999995
neos-1582420,1,45.05494505494506,0.469661754
neos-2657525-crna,1,960.9824061658497,5.336171494
neos-2746589-doon,1,1137.974305348073,1015.2235779619999
neos-3046615-murg,1,58.9375,0.016708303
neos-3216931-puriri,1,53.64554122265978,1185.5065794400002
neos-3381206-awhea,1,4.856512141280353,21.327526922000004
neos-3656078-kumeu,1,716.0519882783437,425.376117797
neos-4338804-snowy,1,532.087015635622,0.12970444900000005
neos-4387871-tavua,1,201.2407175972538,11.551677257
neos-4532248-waihi,1,949.3506493506494,295.281614408
neos-4722843-widden,1,91.63270747975943,6.272311221999999
neos-5107597-kakapo,1,46579.753086419754,1.829394657
neos-848589,1,1849724.9085875577,4.079711627999998
neos16,1,1.345291479820628,8.630904261000001
neos20,1,38.24884792626728,0.712982004
nh97p,1,7.757404795486649,5.4718349900000005
nh97t,1,8.674188998589692,2.1948375870000003
ns1208400,1,0.0,201.31488864800002
ns1830653,1,350.04364271166713,7.688356228000001
physiciansched3-3,1,1043.0511510005017,351.21819962999996
physiciansched6-2,1,66.172654285946,15.701982515
piperout-08,1,42.78757346767422,13.169170757
piperout-27,1,29.68980797636632,55.462354037999994
proteindesign121hz512p9,1,5.906313645621181,233.70898515000002
proteindesign122trx11p8,1,3.548941041785919,42.81797493
rB12-111111,1,67.38581660208995,0.19509428599999978
rC10-100001,1,411.2069189413812,0.03883996199999995
radiationm18-12-05,1,209.26221108960493,0.09912696799999998
radiationm40-10-02,1,339.1564946435929,1.9385063010000003
rd-rplusc-21,1,99.31864163008308,5.459811595
reblock115,1,10.263388728234561,0.79060114
rocI-4-11,1,66.44128113287874,11.346582110000002
rocII-5-11,1,98.96431618002877,28.452263011999996
roll3000,1,56.71838634600466,0.05646021899999998
supportcase42,1,389378727786149.2,0.20798348600000338
swath,1,94.61768635002143,0.5642214759999999
swath1,1,174.11492929559282,0.279457373
swath3,1,164.599905531192,0.270353608
timtab1,1,52.24171387026464,0.03205032399999999
timtab2,1,57.30347632591846,1.155369165
traininstance2,1,26.37148426622111,0.7368462060000001
traininstance6,1,45.49310710498409,0.7297550930000001
unitcal_7,1,13.16694026063381,45.172178203
