problem,numSols,gap,stage3Time
10teams,1,2.8138528138528014,4.225397546
30n20b8,1,133.11258278145695,4.235184558
arki001,1,1.7721360046568124,4.147952977999999
bab2,1,10.386041255755861,106.54062051100001
bab6,1,11.631977028871965,85.853252497
comp21-2idx,1,19736.486486486487,2.818655156
csched007,1,80.05698005698005,88.47839406
csched008,1,9.826589595375722,16.306938287999998
danoint,1,197.8538812785388,0.058479002
eilA101-2,1,466.38764181779794,16.160643916999987
fastxgemm-n2r6s0t2,1,2714.2260869565216,0.10738217100000003
fiball,1,10.869565217391305,2.220186996
hypothyroid-k1,1,99.61417046650298,20.042243356
ic97p,1,15.119228817858955,0.052243591000000006
ic97t,1,9.842719431760575,2.295120821
icir97p,1,13.470355731225297,0.12441026399999999
icir97t,1,9.003921568627451,2.402249061
lectsched-5-obj,1,616.6666666666666,433.951033701
milo-v12-6-r2-40-1,1,136.59766459973434,0.4266194540000001
momentum1,1,323.3166084479437,1.4623356180000004
mushroom-best,1,14683331.571047995,0.32898828200000096
neos-1456979,1,113.06818181818181,54.403862136
neos-1582420,1,30.76923076923077,0.6331191159999999
neos-2657525-crna,1,924.0388612882631,3.843650869
neos-2746589-doon,1,1078.0201175181755,311.898771317
neos-3046615-murg,1,58.9375,0.008465050999999994
neos-3216931-puriri,1,56.21985417835109,1561.00489926
neos-3381206-awhea,1,4.856512141280353,0.5578856779999999
neos-3656078-kumeu,0,0,3527.841856992
neos-4338804-snowy,1,129565.39768864718,0.194560096
neos-4387871-tavua,1,267.5647527127587,29.113972157000003
neos-4532248-waihi,1,949.3506493506494,324.25970793
neos-4722843-widden,1,30.872504354709132,4.916246467000001
neos-5107597-kakapo,1,23132.345679012345,0.557502963
neos-848589,1,1849724.9085875577,62.540568938
neos16,1,0.672645739910314,11.695403472
neos20,1,33.17972350230415,2.5368577230000002
nh97p,1,8.744710860366714,29.151450496000002
nh97t,1,9.590973201692524,4.0308236829999995
ns1208400,1,2.5000002068509275e-09,95.139227285
ns1830653,1,442.1782562312094,12.646536625
physiciansched3-3,1,1042.8568643243634,178.19635511499996
physiciansched6-2,1,60.71689238504582,39.529855403
piperout-08,1,68.9504617968094,11.126876136
piperout-27,1,13.589364844903988,55.931672448
proteindesign121hz512p9,1,2.9871011541072643,39.31719279400001
proteindesign122trx11p8,1,1.0875787063537492,41.912738559000005
rB12-111111,1,67.57171930648506,2.066023315
rC10-100001,1,1253.7386697140482,0.27855498599999984
radiationm18-12-05,1,377.64431287714905,0.4000625360000001
radiationm40-10-02,1,319.56698084054386,1.691717251
rd-rplusc-21,1,102.58354698108157,34.678897412
reblock115,1,100.0,0.712772282
rocI-4-11,1,83.21980172429402,15.782792207
rocII-5-11,1,98.86448281801988,18.854825341
roll3000,1,39.71295577967417,1.3012012730000002
supportcase42,1,389378730285249.94,0.5244067689999952
swath,1,55.7054893025246,0.20579563899999986
swath1,1,236.0984640754526,1.5928454260000002
swath3,1,195.54927869794398,1.769430399
timtab1,1,59.31741747864842,0.842779091
timtab2,1,57.18355584729062,2.613464952
traininstance2,1,14.55026455026455,81.40666276500001
traininstance6,1,3042.948038176034,0.6831614119999999
unitcal_7,1,13.018586228186592,45.703728803000004
