problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,9.523809523809524,1.328347325,19,0
30n20b8,1,2,1731.1258278145694,3.84549907,128,28
50v-10,1,2,125.96355426770667,0.220021776,17,0
CMS750_4,1,1,40.87301587301587,3.499615332,53,10
a1c1s1,1,1,77.91083557490661,0.5507863,32,2
academictimetablesmall,1,3,inf,489.247207445,697,0
aflow30a,1,1,90.32815198618307,0.116784615,31,1
aflow40b,1,1,351.2842465753425,0.299599355,31,1
air04,1,1,8.997630796088142,2.852987224,17,0
air05,1,1,11.985288541745659,1.433635974,13,0
app1-1,1,1,66.66666666666667,0.484341848,31,1
app1-2,1,1,43.90243902439025,12.008815767,61,24
arki001,1,3,2.771291607040181,21.406304647,835,198
assign1-5-8,1,1,0.47169811320849003,0.104143675,20,0
atlanta-ip,1,1,24.45618376738881,17.435224451,29,0
b1c1s1,1,1,219.40363046140197,0.502263497,34,4
bab2,1,1,20.063643356272205,154.273478468,74,6
bab6,1,1,21.61210954548934,118.644387687,128,45
beasleyC3,1,1,11.671087533156498,0.219498692,36,6
binkar10_1,1,1,12.815700771710858,0.030854415,4,0
blp-ar98,1,1,62.183332143736024,1.734453676,14,0
blp-ic98,1,1,29.74719950922784,0.546265371,4,0
bnatt400,1,3,1.1666223542761145e-10,230.197930466,892,0
bppc4-08,1,1,30.18867924528302,0.555708222,24,0
brazil3,1,2,1020.8333333333334,39.907398112,32,0
buildingenergy,1,2,1.1620105829019056,123.53567837,4,0
cap6000,1,1,0.34984418961261365,0.033927569,1,0
cbs-cta,1,1,inf,2.536462247,30,0
chromaticindex1024-7,1,1,0.0,58.527081648,6,0
chromaticindex512-7,1,1,0.0,83.42485094,6,0
cmflsp50-24-8-8,1,3,19.61927977650296,139.020565037,889,232
co-100,1,1,302.1484982893904,7.023345757,18,0
cod105,1,1,100.0,1.779398341,1,0
comp07-2idx,1,2,3466.6666666666665,6.364339443,27,0
comp21-2idx,1,2,448.64864864864865,4.537304866,24,0
cost266-UUE,1,1,37.6155576710306,0.279950846,17,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,29.914529914529915,8.41731236,711,114
csched008,1,1,9.248554913294798,0.958740681,74,8
cvs16r128-89,1,1,97.9381443298969,1.00906313,1,0
dano3_3,1,1,0.008984565371149406,18.133533857,4,0
dano3_5,1,1,0.3168578694885874,21.233172637,13,0
dano3mip,1,1,11.844951923076929,238.997490731,62,14
danoint,1,1,14.155251141552508,0.536176661,28,0
disctom,1,1,0.0,1.31343142,2,0
drayage-100-23,1,1,18.38895213573986,0.30072462,12,0
drayage-25-23,1,1,6.706069814095083,0.185354999,4,0
ds,1,1,5538.088235294211,6.135566528,1,0
dws008-01,1,3,50.06576331832236,47.379264345,739,219
eil33-2,1,1,332.455422679737,0.063352267,1,0
eilA101-2,1,1,421.95654364606685,1.06289269,1,0
enlight_hard,0,0,0,0,0,0
