problem,numSols,stage,gap,time,iterations,restarts
10teams,1,2,8.225108225108226,12.982704513,168,0
30n20b8,1,2,200.0,5.46612425,193,33
50v-10,1,2,126.53706582676182,0.334165629,26,0
CMS750_4,1,1,55.95238095238095,2.413562081,37,4
a1c1s1,1,1,71.54148712031356,0.554066199,31,1
academictimetablesmall,1,3,inf,527.036374996,760,0
aflow30a,1,1,80.22452504317789,0.118362965,31,1
aflow40b,1,1,421.5753424657534,0.340016909,35,3
air04,1,1,1.4500240483103835,2.178224984,7,0
air05,1,1,2.707211647834989,0.783718683,5,0
app1-1,1,1,66.66666666666667,0.502732886,33,2
app1-2,1,1,43.90243902439025,7.18183832,38,8
arki001,1,2,3.168335522180138,14.681631638,561,112
assign1-5-8,1,1,4.245283018868903,0.03570152,5,0
atlanta-ip,1,1,12.233854847444327,10.867759937,6,0
b1c1s1,1,1,159.97669515263257,0.48084119,34,4
bab2,1,2,62.47276416254765,466.189370221,340,105
bab6,1,2,22.639851808934836,124.794338536,146,44
beasleyC3,1,1,12.86472148541114,0.218981366,36,6
binkar10_1,1,1,3.1964361369262986,0.102173507,21,0
blp-ar98,1,1,80.59890565942405,2.339423881,19,0
blp-ic98,1,1,30.28640669237616,0.491836922,3,0
bnatt400,1,3,0.0,219.294081701,709,0
bppc4-08,1,1,35.84905660377358,0.153571323,6,0
brazil3,1,2,654.1666666666666,66.5803281,43,0
buildingenergy,1,2,1.1620105829019276,107.840006163,3,0
cap6000,1,1,0.34984418961261365,0.034025281,1,0
cbs-cta,1,1,0.0,2.736998208,40,10
chromaticindex1024-7,1,1,0.0,60.033695314,5,0
chromaticindex512-7,1,1,0.0,93.466087356,6,0
cmflsp50-24-8-8,1,3,18.58879719326073,162.092956868,998,304
co-100,1,1,260.08848694202015,6.200841757,16,0
cod105,1,1,100.0,1.781177714,1,0
comp07-2idx,1,2,3550.0,15.604254878,49,2
comp21-2idx,1,2,1009.4594594594595,14.695199103,70,2
cost266-UUE,1,1,38.61300406206856,0.379447852,26,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,49.857549857549856,5.623623909,444,92
csched008,1,1,9.826589595375722,0.929884151,100,15
cvs16r128-89,1,1,97.9381443298969,0.976027051,1,0
dano3_3,1,1,0.010385283753323659,20.662996637,2,0
dano3_5,1,1,0.3173406278143815,21.091930759,2,0
dano3mip,1,1,15.44095552884615,25.810234231,5,0
danoint,1,1,32.420091324200904,0.636927671,39,6
disctom,1,1,0.0,1.312621436,2,0
drayage-100-23,1,1,2.9308624383003023e-09,0.34663722,13,0
drayage-25-23,1,1,6.706069814095083,0.186644803,4,0
ds,1,1,5538.088235294211,6.073448747,1,0
dws008-01,1,3,110.31517915676677,95.105702638,1059,295
eil33-2,1,1,332.455422679737,0.063642847,1,0
eilA101-2,1,1,421.95654364606685,1.064199334,1,0
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,246.84990969386982,0.063172666,19,0
fast0507,1,1,18.39080459770115,0.869094535,1,0
fastxgemm-n2r6s0t2,1,1,1569.286956521739,0.82647405,46,5
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,11.594202898550725,0.902687521,5,0
fiber,1,1,120.44396494810009,0.059689041,14,0
fixnet6,1,1,62.91739894551846,0.102570918,31,1
gen-ip002,1,2,9.532299706806066,0.007089776,1,0
gen-ip054,1,2,10.208575188608416,0.011115579,4,0
germanrr,1,2,7.754264788435814,13.865470962,74,10
gesa2-o,1,2,16.150317209123106,0.187371776,32,1
gesa2,1,2,2.802042455482771,0.209472291,26,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.53832312,1,0
glass4,1,1,174.9998541681979,0.103710388,37,4
gmu-35-40,1,1,7.605918589613913,0.033852431,3,0
gmu-35-50,1,1,18.469935924934827,0.183073929,18,0
graph20-20-1rand,1,1,22.22222222222222,2.408012791,17,0
graphdraw-domain,1,2,405.7147211216093,0.61806163,136,48
h80x6320d,1,1,20.943127498488728,1.149562561,32,2
harp2,1,1,13.88271141003431,0.101984477,26,0
highschool1-aigio,1,2,inf,1522.383789678,55,0
hypothyroid-k1,1,1,0.0,4.544085257,1,0
ic97p,1,3,16.133942161339423,3.731104085,657,149
ic97t,1,3,14.155251141552512,3.006917571,835,205
icir97p,1,3,20.99604743083004,23.134202611,1275,171
icir97t,1,2,8.611764705882353,1.579711017,85,34
irish-electricity,1,1,7.584520079005424,10.227557307,6,0
irp,1,1,2.449795050134386,0.22060232,2,0
istanbul-no-cutoff,1,1,48.7074075203663,5.147988169,14,0
k1mushroom,1,1,18.248175182481752,40.71134642,1,0
lectsched-5-obj,1,3,2820.8333333333335,125.352167988,1470,15
leo1,1,1,44.05847671137042,0.105965133,1,0
leo2,1,1,40.72545429506654,0.232080001,1,0
liu,1,1,412.9151291512915,0.198339265,13,0
lotsize,1,1,454.0184908069545,0.506060148,46,14
mad,1,1,11368.656716417909,0.138876898,15,0
manna81,1,2,56.73047705864479,0.083355334,3,0
map10,1,1,83.43434343434343,16.710746706,9,0
map16715-04,1,1,100.0,22.361876809,9,0
markshare1,1,1,24200.0,0.00559144,1,0
markshare2,1,1,27500.0,0.006211295,1,0
markshare_4_0,1,1,7400.0,0.005479352,1,0
mas74,1,2,48.38951499169573,0.017779304,7,0
mas76,1,2,18.472615832731353,0.01592576,6,0
mc11,1,1,117.13576867140046,0.415731021,42,12
mcsched,1,1,8.898934940282096,0.528526094,5,0
mik-250-20-75-4,1,2,0.684499340356781,0.037528474,7,0
milo-v12-6-r2-40-1,1,1,133.62551811554246,0.927397065,43,13
misc07,1,1,25.26690391459075,0.122635391,18,0
mkc,1,2,60.34161050017743,0.036633948,2,0
mod011,1,1,7.681935931844483,0.106020137,5,0
modglob,1,1,45.92095823007855,0.018518762,6,0
momentum1,1,2,193.90029078879917,24.690027803,334,195
msc98-ip,1,1,20.943378785955833,4.877719967,24,0
mushroom-best,1,2,3471156.468796559,16.282959277,50,0
mzzv11,1,2,21.272677042084908,2.455886507,12,0
mzzv42z,1,2,26.22200584225901,2.183713829,8,0
n2seq36q,1,1,29.118773946360154,0.40360611,1,0
n3div36,1,1,30.428134556574925,0.387889743,1,0
n5-3,1,2,4.256631708821715,0.351698566,26,0
neos-1122047,1,1,100.0,0.074596878,0,0
neos-1171448,1,1,15.533980582524254,1.68003923,5,0
neos-1171737,1,1,7.1794871794871655,0.515128622,5,0
neos-1354092,1,2,19.565217391304348,146.532875389,36,0
neos-1445765,1,1,27.67811955238149,0.674347176,5,0
neos-1456979,1,2,190.3409090909091,78.40025218,887,148
neos-1582420,1,2,54.94505494505494,0.547540876,30,0
neos-2657525-crna,1,3,1523.5228921970365,2.476221271,624,14
neos-2746589-doon,1,2,59.137536101982064,34.571138977,114,22
neos-2978193-inde,1,1,1.9461194907406691,0.201751973,3,0
neos-2987310-joes,1,2,1.4965723870882937e-09,15.488740402,76,39
neos-3004026-krka,1,3,0.0,112.258266364,1515,4
neos-3024952-loue,1,3,800.0037374794439,70.914015092,1256,15
neos-3046615-murg,1,2,4943.1875,0.156929645,95,66
neos-3083819-nubu,1,2,0.8047722287712294,0.043351533,1,0
neos-3216931-puriri,1,3,134.07178911945925,312.572812174,743,1
neos-3381206-awhea,1,3,4.856512141280353,18.326649346,1058,1
neos-3402294-bobin,1,1,165.42750929368228,22.043465668,15,0
neos-3555904-turama,1,2,4.322766570605187,285.332099665,205,32
neos-3627168-kasai,1,1,1.9188747657487342,0.140854135,26,0
neos-3656078-kumeu,1,3,28.42577549687937,101.15755072,1104,18
neos-3754480-nidda,1,1,243424.7398392349,0.041025566,10,0
neos-4300652-rahue,1,3,204.99159506910888,453.516520088,697,2
neos-4338804-snowy,1,2,477.7702243371856,0.574185173,67,16
neos-4387871-tavua,1,3,805.9907648238382,27.489691649,973,519
neos-4413714-turia,1,1,87.13799136461802,18.653471389,7,0
neos-4532248-waihi,1,3,949.3506493506494,551.742383174,738,75
neos-4647030-tutaki,1,1,37.58033149774368,16.592988803,17,0
neos-4722843-widden,1,2,142.784809179605,21.246951504,38,3
neos-4738912-atrato,1,2,16.38962795883619,0.346357937,18,0
neos-4763324-toguru,1,1,65.03836232183576,15.534463746,10,0
