problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,12.554112554112555,5.501196625,74,0
30n20b8,1,2,284.4370860927152,8.920427977,305,46
50v-10,1,2,131.49904306658726,0.324062127,26,0
CMS750_4,1,1,41.26984126984127,3.521010341,54,9
a1c1s1,1,1,28.96229375662847,0.47393918,31,1
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,93.17789291882556,0.116893825,31,1
aflow40b,1,1,205.22260273972603,0.299387754,31,1
air04,1,1,0.10331866683292659,2.128694471,4,0
air05,1,1,4.14802456965193,0.791614071,4,0
app1-1,1,1,0.0,0.563151059,36,6
app1-2,1,1,43.90243902439025,7.892470306,38,7
arki001,1,2,3.0182930252666997,12.394074944,544,125
assign1-5-8,1,1,2.3584905660386966,0.111699726,23,0
atlanta-ip,1,1,31.12311066224442,21.291051288,43,3
b1c1s1,1,1,160.34521323731627,0.458608053,34,4
bab2,1,2,27.097780885824204,235.550007788,154,32
bab6,1,2,48.07725823427618,145.006242023,163,45
beasleyC3,1,1,9.946949602122016,0.21924191,36,6
binkar10_1,1,1,14.064551227866287,0.096795285,20,0
blp-ar98,1,1,66.80898731597256,2.320749608,20,0
blp-ic98,1,1,30.28640669237616,0.52075942,3,0
bnatt400,1,3,0.0,279.823948572,1192,0
bppc4-08,1,1,62.264150943396224,1.256878721,62,9
brazil3,1,2,854.1666666666666,23.757047251,24,0
buildingenergy,1,2,1.1620105829016651,685.010634962,12,0
cap6000,1,1,0.34984418961261365,0.033888125,1,0
cbs-cta,1,1,0.0,2.782021038,40,10
chromaticindex1024-7,1,1,0.0,55.058126678,3,0
chromaticindex512-7,1,1,0.0,44.853987094,2,0
cmflsp50-24-8-8,1,3,20.97407926587845,188.153085444,1205,343
co-100,1,1,302.2452398065128,5.8725839,15,0
cod105,1,1,100.0,1.744127354,1,0
comp07-2idx,1,2,3783.3333333333335,6.639337024,27,0
comp21-2idx,1,2,397.2972972972973,4.445150993,24,0
cost266-UUE,1,1,32.958722933973156,0.406240026,27,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,82.05128205128231,15.817996429,1179,191
csched008,1,2,9.826589595375722,2.273483316,211,32
cvs16r128-89,1,1,97.9381443298969,0.961756261,1,0
dano3_3,1,1,0.008979373125562616,17.567675481,18,0
dano3_5,1,1,0.24637221061115355,28.520545631,26,0
dano3mip,1,1,32.19007554945055,292.801347824,74,20
danoint,1,1,651.4307458143074,3.904995794,105,38
disctom,1,1,0.0,1.317066242,2,0
drayage-100-23,1,1,4.795691309995231,0.314319423,12,0
drayage-25-23,1,1,10.911273925398623,0.416841127,16,0
ds,1,1,5538.088235294211,6.004317702,1,0
dws008-01,1,3,134.79969202540303,82.816812387,971,259
eil33-2,1,1,332.455422679737,0.062307882,1,0
eilA101-2,1,1,421.95654364606685,1.06527775,1,0
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,54.45687313127021,0.085269049,26,0
fast0507,1,1,18.39080459770115,0.914816022,1,0
fastxgemm-n2r6s0t2,1,1,1044.7826086956522,0.393071698,21,0
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,16.666666666666668,6.754238772,54,4
fiber,1,1,140.6603147497433,0.055545804,13,0
fixnet6,1,1,46.648255084107454,0.099939948,31,1
gen-ip002,1,2,9.532299706806066,0.006133853,1,0
gen-ip054,1,2,8.049697986159025,0.013494209,4,0
germanrr,1,2,6.113010024990951,12.93462037,61,8
gesa2-o,1,2,16.150317209123106,0.187834581,32,1
gesa2,1,2,2.311200904592255,0.20168651,26,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.548051388,1,0
glass4,1,1,1066.65845841952,0.268632184,96,29
gmu-35-40,1,1,6.895152435715877,0.106455507,14,0
gmu-35-50,1,1,19.84078964559224,0.379846709,40,3
graph20-20-1rand,1,1,22.22222222222222,4.135317843,27,0
graphdraw-domain,1,2,18.256629076501067,0.327218267,62,10
h80x6320d,1,1,20.943127498488728,1.143783744,32,2
harp2,1,1,12.607910916260842,0.050484435,12,0
highschool1-aigio,1,2,inf,739.868330208,23,0
hypothyroid-k1,1,1,0.0,4.610491699,1,0
ic97p,1,3,13.06443429731101,7.380867285,1263,303
ic97t,1,3,13.723997970573313,2.544818923,856,206
icir97p,1,3,23.82608695652174,18.133763556,1023,231
icir97t,1,2,12.250980392156864,2.41994594,125,72
irish-electricity,1,1,5.6276225829073825,17.375105207,18,0
irp,1,1,5.799805848398899,0.27324385,3,0
istanbul-no-cutoff,1,1,41.2767466056992,6.329188645,22,0
k1mushroom,1,1,18.248175182481752,40.007022686,1,0
lectsched-5-obj,1,3,1870.8333333333333,73.243895717,769,7
leo1,1,1,44.05847671137042,0.105341867,1,0
leo2,1,1,40.72545429506654,0.232659726,1,0
liu,1,1,674.7232472324723,1.153490368,90,59
lotsize,1,1,73.44214782511763,0.515729175,48,12
mad,1,1,10014.925373134329,0.137651296,15,0
manna81,1,2,56.73047705864479,0.084188515,3,0
map10,1,1,69.13859180035651,60.087187887,42,7
map16715-04,1,1,89.1891891891892,56.345125541,49,12
markshare1,1,1,24200.0,0.006184388,1,0
markshare2,1,1,27500.0,0.005306879,1,0
markshare_4_0,1,1,7400.0,0.005529905,1,0
mas74,1,2,1233.2933135613325,0.188598102,90,13
mas76,1,2,293.31137897418074,0.189608367,92,22
mc11,1,1,118.93232954059373,0.412260167,42,12
mcsched,1,1,20.209236809445386,0.459799232,4,0
mik-250-20-75-4,1,2,42.11774153457869,0.174257833,35,3
milo-v12-6-r2-40-1,1,1,148.23342212156825,0.902405822,42,12
misc07,1,1,61.03202846975089,0.116615851,18,0
mkc,1,2,60.34161050017743,0.037216507,2,0
mod011,1,1,7.681935931844483,0.305987209,19,0
modglob,1,1,64.9477108464045,0.072117472,31,1
momentum1,1,2,211.53084273678175,27.934501222,391,229
msc98-ip,1,1,11.6339088939633,6.1079029,31,1
mushroom-best,1,2,9991530.738934906,17.161793333,53,4
mzzv11,1,2,18.74021548945575,4.297629601,20,0
mzzv42z,1,2,19.357351509250243,5.865914597,32,1
