problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,1.0822510822510822,3.074698864,42,0
30n20b8,1,2,215.56291390728478,12.57462761,398,56
50v-10,1,2,141.63953688187922,0.307765945,26,0
CMS750_4,1,1,73.41269841269842,5.965454269,91,19
a1c1s1,1,1,21.752445744301706,0.463926242,31,1
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,158.89464594127807,0.108278391,32,2
aflow40b,1,1,243.236301369863,0.555032325,29,0
air04,1,1,4.114933110070007,5.888061609,39,0
air05,1,1,2.0095548646394175,1.000569186,5,0
app1-1,1,1,66.66666666666667,0.541945054,31,1
app1-2,1,1,43.90243902439025,9.098378578,39,9
arki001,1,2,3.0506128313845498,14.546146235,865,236
assign1-5-8,1,1,5.660377358491558,0.031146945,6,0
atlanta-ip,1,2,35.567680612999894,33.67037608,118,13
b1c1s1,1,1,159.93953777361298,0.435356752,34,4
bab2,1,3,11.209340495967728,763.476070012,725,255
bab6,1,2,25.32326865245089,145.814026066,221,15
beasleyC3,1,1,11.405835543766578,0.202316246,36,6
binkar10_1,1,1,0.9683802264566433,0.056207766,12,0
blp-ar98,1,1,77.99203515534813,2.059709125,14,0
blp-ic98,1,1,27.882477830201957,0.618065105,3,0
bnatt400,1,3,0.0,282.185680583,1082,0
bppc4-08,1,1,62.264150943396224,0.178503046,7,0
brazil3,1,2,483.3333333333333,56.616354082,46,0
buildingenergy,1,2,1.1620105829019056,214.815779894,4,0
cap6000,1,1,0.34984418961261365,0.034823771,1,0
cbs-cta,1,1,0.0,2.538131432,41,11
chromaticindex1024-7,1,1,0.0,59.879478594,6,0
chromaticindex512-7,1,1,0.0,76.115545886,6,0
cmflsp50-24-8-8,1,1,16.687668958128743,31.405068083,253,72
co-100,1,1,302.2083840733988,5.460095525,13,0
cod105,1,1,100.0,1.85461805,1,0
comp07-2idx,1,2,3400.0,19.224223241,60,1
comp21-2idx,1,2,372.97297297297297,16.332475317,67,1
cost266-UUE,1,1,36.75666932348898,0.233013308,17,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,24.21652421652331,6.906569736,839,302
csched008,1,2,9.826589595375722,4.250121608,617,211
cvs16r128-89,1,1,97.9381443298969,0.867480997,1,0
dano3_3,1,1,0.00963739684602819,18.596459403,2,0
dano3_5,1,1,0.3173406278143815,19.260748124,2,0
dano3mip,1,1,15.44095552884615,23.874462052,5,0
danoint,1,1,17.19939117199391,0.384864826,36,5
disctom,1,1,0.0,1.444954541,2,0
drayage-100-23,1,1,0.39019152497579657,0.51694765,18,0
drayage-25-23,1,1,6.706069814095083,0.259275957,5,0
ds,1,1,5538.088235294211,6.913832431,1,0
