problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,2.164502164502177,3.722048487,66,0
30n20b8,1,3,300.0,24.395473012,888,207
50v-10,1,2,131.21847850584837,0.328949598,26,0
CMS750_4,1,1,50.79365079365079,5.783314104,96,10
a1c1s1,1,1,35.611496849378696,0.53174742,31,1
academictimetablesmall,1,3,inf,645.872267168,1145,2
aflow30a,1,1,41.88255613126079,0.128691885,34,2
aflow40b,1,1,334.24657534246575,0.768112389,78,22
air04,1,1,0.10331866683292659,2.494632612,5,0
air05,1,1,3.1015393948585728,1.505420548,14,0
app1-1,1,1,33.333333333333336,0.658473158,42,7
app1-2,1,1,43.90243902439025,11.812701753,55,16
arki001,1,2,3.0354908200278663,6.615649644,340,73
assign1-5-8,1,1,1.8867924528311448,0.1146442,24,0
atlanta-ip,1,1,12.233834712377686,18.134897196,31,0
b1c1s1,1,1,242.81427649323587,0.535881814,35,4
bab2,1,3,15.830228779908479,911.364995451,841,241
bab6,1,2,48.73534651696958,241.168251975,331,51
beasleyC3,1,1,14.323607427055704,0.224341544,36,6
binkar10_1,1,1,12.774764578069451,0.021248378,2,0
blp-ar98,1,1,69.47271456658608,2.204518346,18,0
blp-ic98,1,1,30.28640669237616,0.514834159,3,0
bnatt400,1,3,8.881784197001252e-14,129.640208227,943,1
bppc4-08,1,1,50.943396226415096,1.202533759,62,10
brazil3,1,2,191.66666666666666,18.176297798,24,0
buildingenergy,1,2,1.1620105829017746,610.355522891,11,0
cap6000,1,1,0.34984418961261365,0.033789814,1,0
cbs-cta,1,1,0.0,2.67722478,40,10
chromaticindex1024-7,1,1,0.0,54.361054446,3,0
chromaticindex512-7,1,1,0.0,45.733520147,2,0
cmflsp50-24-8-8,1,1,17.66068080068722,33.77021169,260,81
co-100,1,1,301.976205492934,5.244467765,14,0
cod105,1,1,100.0,1.764419293,1,0
comp07-2idx,1,2,3450.0,6.166289625,27,0
comp21-2idx,1,2,497.2972972972973,4.633000577,28,0
cost266-UUE,1,1,33.757223131311136,0.488634413,32,1
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,27.35042735042709,15.257038216,1164,190
csched008,1,2,9.826589595375722,1.886058815,217,65
cvs16r128-89,1,1,97.9381443298969,0.956259537,1,0
dano3_3,1,1,0.008979373125562616,17.823772303,18,0
dano3_5,1,1,0.17910616343637115,137.312550309,51,10
dano3mip,1,1,6.70602375565609,174.382518729,71,16
danoint,1,2,651.4307458143074,2.473476666,136,54
disctom,1,1,0.0,1.314251229,2,0
drayage-100-23,1,1,4.795691309995231,0.317517556,12,0
drayage-25-23,1,1,10.911273925398623,0.802418122,31,0
ds,1,1,5538.088235294211,6.138962008,1,0
dws008-01,1,3,37.67294280947208,111.931703339,1478,498
eil33-2,1,1,332.455422679737,0.063515235,1,0
eilA101-2,1,1,421.95654364606685,0.991173646,1,0
enlight_hard,1,3,0.0,2.726943847,758,247
exp-1-500-5-5,1,1,57.569778560262264,0.085510925,26,0
fast0507,1,1,18.39080459770115,0.91724225,1,0
fastxgemm-n2r6s0t2,1,1,1305.6521739130435,0.589341135,38,7
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,12.318840579710125,6.076134705,48,3
fiber,1,1,140.6603147497433,0.063493637,15,0
fixnet6,1,1,58.95053979412503,0.103046517,31,1
gen-ip002,1,2,9.532299706806066,0.006892981,1,0
gen-ip054,1,2,9.934914872415105,0.014570449,4,0
germanrr,1,2,2.091460596313455,10.73648524,51,6
gesa2-o,1,2,16.150317209123106,0.191790548,32,1
gesa2,1,2,2.311200904592255,0.213249609,26,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.556790566,1,0
glass4,1,1,900.0024570449082,0.254545548,93,31
gmu-35-40,1,1,6.895152435715877,0.10664737,14,0
gmu-35-50,1,1,16.370422130172607,0.41134653,43,2
graph20-20-1rand,1,1,33.333333333333336,4.32659207,44,0
graphdraw-domain,1,2,155.5064512851773,0.567404393,120,38
h80x6320d,1,1,20.943127498488728,1.151780243,32,2
harp2,1,1,11.796505459497947,0.052301676,12,0
highschool1-aigio,1,2,inf,823.477788088,24,0
hypothyroid-k1,1,1,0.0,4.583147088,1,0
ic97p,1,2,9.690512430238458,0.55938843,94,26
ic97t,1,3,12.709284627092845,3.728227362,1023,314
icir97p,1,3,17.897233201581027,19.938641156,786,193
icir97t,1,2,12.72156862745098,3.744638983,159,84
irish-electricity,1,1,6.841084580775228,29.052730439,45,4
irp,1,1,0.3037094976156847,0.214334851,2,0
istanbul-no-cutoff,1,1,21.98854246823419,6.011087932,21,0
k1mushroom,1,1,18.248175182481752,40.251027943,1,0
lectsched-5-obj,1,3,2750.0,188.211923584,2050,1
leo1,1,1,44.05847671137042,0.100045609,1,0
leo2,1,1,40.72545429506654,0.226569649,1,0
