problem,numSols,stage,gap,time,iterations,restarts
10teams,1,1,1.0822510822511069,0.483283307,7,0
30n20b8,1,2,1342.7152317880796,5.701321696,192,30
50v-10,1,2,115.21451608672466,0.329018175,26,0
CMS750_4,1,1,54.76190476190476,6.197636642,104,9
a1c1s1,1,1,26.715904723199838,0.528651418,31,1
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,150.43177892918825,0.116526945,31,1
aflow40b,1,1,310.44520547945206,0.352226803,36,4
air04,1,1,0.10331866683292659,2.593369481,6,0
air05,1,1,3.1015393948585728,1.325664655,14,0
app1-1,1,1,33.333333333333336,0.558270841,36,4
app1-2,1,2,43.90243902439025,42.460963028,234,131
arki001,1,2,3.5483983780737183,13.243322943,609,147
assign1-5-8,1,1,9.384526698718393e-13,0.098446609,22,0
atlanta-ip,1,1,14.456068265444376,14.53046613,19,0
b1c1s1,1,1,174.76337635087654,0.504256049,36,5
bab2,1,1,15.749709753108057,179.803612886,98,4
bab6,1,2,28.41265256114738,201.542461419,260,31
beasleyC3,1,1,10.742705570291777,0.222623929,36,6
binkar10_1,1,1,12.774764578069451,0.021186773,2,0
blp-ar98,1,1,71.70032511756871,1.9121401,16,0
blp-ic98,1,1,30.28640669237616,0.513363305,3,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,1,45.283018867924525,1.070831626,62,5
brazil3,1,2,254.16666666666666,17.333723568,23,0
buildingenergy,1,2,1.1620105829018619,562.620251596,11,0
cap6000,1,1,0.34984418961261365,0.033505135,1,0
cbs-cta,1,1,0.0,2.754891172,41,11
chromaticindex1024-7,1,1,0.0,54.420058829,3,0
chromaticindex512-7,1,1,0.0,45.517723441,2,0
cmflsp50-24-8-8,1,2,19.270410270070297,86.514180541,663,217
co-100,1,1,301.976205492934,5.501269831,14,0
cod105,1,1,100.0,1.763450213,1,0
comp07-2idx,1,2,3183.3333333333335,6.284036011,27,0
comp21-2idx,1,2,401.35135135135135,4.3116298,24,0
cost266-UUE,1,1,29.671847695519826,0.458247162,32,1
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,3,56.12535612535975,18.25507301,1610,325
csched008,1,1,9.826589595375722,1.313724796,152,31
cvs16r128-89,1,1,97.9381443298969,0.963281227,1,0
dano3_3,1,1,0.00897938506161807,18.394775173,18,0
dano3_5,1,1,0.026118095456063514,27.354406611,27,0
dano3mip,1,1,17.29355203619908,174.684228929,75,19
danoint,1,1,12.633181126331808,1.607993116,61,16
disctom,1,1,0.0,1.307393401,2,0
drayage-100-23,1,1,4.795691309995231,0.37591668,12,0
drayage-25-23,1,1,0.9892248650982861,0.44276109,15,0
ds,1,1,5538.088235294211,6.008147104,1,0
dws008-01,1,3,62.61590700483629,65.840520037,992,340
eil33-2,1,1,332.455422679737,0.063565179,1,0
eilA101-2,1,1,421.95654364606685,1.055055602,1,0
enlight_hard,1,3,0.0,3.829074721,758,241
exp-1-500-5-5,1,1,47.29764596961464,0.087206723,27,0
fast0507,1,1,18.39080459770115,0.890811799,1,0
fastxgemm-n2r6s0t2,1,1,650.8695652173913,0.373762806,21,0
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,13.043478260869565,7.606842785,58,6
fiber,1,1,140.6603147497433,0.063437102,15,0
fixnet6,1,1,58.95053979412503,0.103549623,31,1
gen-ip002,1,2,9.532299706806066,0.009302075,1,0
gen-ip054,1,2,9.934914872415105,0.014134511,4,0
germanrr,1,2,12.789002311857471,22.069081615,156,28
gesa2-o,1,2,16.150317209123106,0.189735826,32,1
gesa2,1,2,2.311200904592255,0.214102871,26,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.538774592,1,0
glass4,1,2,769.4415569747629,0.548620342,210,88
gmu-35-40,1,1,6.895152435715877,0.106285721,14,0
gmu-35-50,1,1,12.322510022619873,0.468096983,50,9
graph20-20-1rand,1,1,22.22222222222222,4.403949247,48,4
graphdraw-domain,1,2,47.71919130346439,0.339337176,68,14
h80x6320d,1,1,20.943127498488728,1.155627948,32,2
harp2,1,1,12.607910916260842,0.051839395,12,0
highschool1-aigio,1,2,inf,655.570453412,17,0
hypothyroid-k1,1,1,0.0,4.567990287,1,0
ic97p,1,3,14.916286149162861,4.07822778,646,190
ic97t,1,3,11.796042617960426,3.146576974,821,206
icir97p,1,3,22.150197628458496,32.137301816,1348,234
icir97t,1,2,15.105882352941176,6.249979343,235,137
irish-electricity,1,1,5.89987227696537,18.353193474,20,0
irp,1,1,0.3037094976156847,0.218301451,2,0
istanbul-no-cutoff,1,1,10.088654595478658,6.809978411,22,0
k1mushroom,1,1,18.248175182481752,40.802490174,1,0
lectsched-5-obj,1,3,2558.3333333333335,67.050979636,742,3
leo1,1,1,44.05847671137042,0.100161354,1,0
leo2,1,1,40.72545429506654,0.220356853,1,0
liu,1,1,674.7232472324723,1.191903265,91,60
lotsize,1,1,130.60475140099786,0.910321436,90,36
mad,1,1,6188.059701492536,0.135116097,15,0
manna81,1,2,56.73047705864479,0.083995314,3,0
map10,1,1,24.848484848484848,57.556785981,58,16
map16715-04,1,1,75.67567567567568,63.971287052,59,14
markshare1,1,1,24200.0,0.006121761,1,0
markshare2,1,1,27500.0,0.006070333,1,0
markshare_4_0,1,1,7400.0,0.005455847,1,0
mas74,1,2,78.77369718757414,0.185533786,90,11
mas76,1,2,293.31137899917763,0.183877139,90,12
mc11,1,1,103.38780049619301,0.419979294,42,12
mcsched,1,1,8.934798714566828,0.522720197,4,0
mik-250-20-75-4,1,2,42.11774153457869,0.223326434,35,3
milo-v12-6-r2-40-1,1,1,116.82303749531059,0.972372724,44,14
misc07,1,1,40.3914590747331,0.122960939,20,0
mkc,1,2,60.34161050017743,0.037093854,2,0
mod011,1,1,1.9068557312597594,0.387610852,24,0
modglob,1,1,109.023626844699,0.072771761,31,1
momentum1,0,0,0,0,0,0
msc98-ip,1,1,11.896390347309573,6.547014943,33,2
mushroom-best,1,2,11142640.80224561,16.549615807,48,3
mzzv11,1,2,20.582005709549666,4.484259672,27,0
mzzv42z,1,2,30.993184031158716,3.542373051,21,0
n2seq36q,1,1,29.118773946360154,0.406657886,1,0
n3div36,1,1,30.428134556574925,0.386613271,1,0
n5-3,1,2,4.19494139420111,0.397912763,29,0
neos-1122047,1,1,100.0,0.072634555,0,0
neos-1171448,1,1,2.4271844660194173,5.61900546,33,2
neos-1171737,1,1,5.641025641025641,1.858751714,33,2
neos-1354092,1,2,6.521739130434782,162.757975327,40,0
neos-1445765,1,1,35.1459258842715,0.975932293,9,0
neos-1456979,1,3,82.95454545454545,74.849919045,1023,146
neos-1582420,1,2,86.81318681318682,2.634487322,175,24
neos-2657525-crna,1,2,960.7462717064991,0.044453269,12,0
neos-2746589-doon,1,3,13.131162234837305,885.149595812,702,21
neos-2978193-inde,1,1,1.9461194907406691,0.161461133,2,0
neos-2987310-joes,1,1,0.07620737100703218,6.478302546,41,8
neos-3004026-krka,1,3,0.0,82.17366355,1140,5
neos-3024952-loue,1,3,1003.8832411421737,205.847894006,2000,38
neos-3046615-murg,1,2,14764.8125,0.183227452,114,83
neos-3083819-nubu,1,2,0.8047722287712294,0.043847886,1,0
neos-3216931-puriri,1,1,134.67470555243972,28.588063743,204,22
neos-3381206-awhea,1,3,4.856512141280353,28.285006141,1249,0
neos-3402294-bobin,1,1,433.0855018587401,23.194028885,22,0
neos-3555904-turama,1,1,4.322766570605187,149.456039016,90,0
neos-3627168-kasai,1,1,1.7463353351226,0.159179253,26,0
neos-3656078-kumeu,1,3,24.624588147765404,200.982759063,1503,0
neos-3754480-nidda,1,1,219574.78785244725,0.2077326,72,13
neos-4300652-rahue,1,3,154.46395218528284,708.355899768,725,0
neos-4338804-snowy,1,2,29757.98776342624,0.813207842,104,28
neos-4387871-tavua,1,3,928.6247956802307,19.526487051,798,451
neos-4413714-turia,1,1,2.80466007418327,72.490555038,72,11
neos-4532248-waihi,1,2,949.3506493506494,560.291269575,690,280
neos-4647030-tutaki,1,1,6.7600208114916045,27.831687497,31,1
neos-4722843-widden,1,2,379.2422447723875,36.853353999,65,14
neos-4738912-atrato,1,2,4.616004474574681,0.517122973,27,0
neos-4763324-toguru,1,1,66.00564049641942,21.247398563,24,0
neos-4954672-berkel,1,1,26.764853351500932,0.11732671,38,4
neos-5049753-cuanza,1,3,96.44128212837174,1645.051930183,698,97
neos-5052403-cygnet,1,1,0.0,40.004172202,2,0
neos-5093327-huahum,1,1,646.3578274760383,8.706991927,95,63
neos-5104907-jarama,1,3,34.6524064171123,2062.17170011,837,80
neos-5107597-kakapo,1,1,32894.567901234564,1.657631643,129,97
neos-5114902-kasavu,0,0,0,0,0,0
neos-5188808-nattai,1,1,4062.393255796464,4.740649271,27,0
neos-5195221-niemur,1,1,505.59330386877355,3.192897633,8,0
neos-631710,1,1,148.76847290640393,2.297834228,1,0
neos-662469,1,2,363.5649202733485,2.415600337,5,0
neos-787933,1,2,0.0,0.039329981,1,0
neos-827175,1,1,0.0,0.492397557,0,0
neos-848589,1,1,195884.03596559013,107.346684859,74,20
neos-860300,1,1,57.23211496407373,0.473768951,5,0
neos-873061,1,1,57.320681877210546,30.454283535,32,2
neos-911970,1,1,113.47699050401755,0.22122107,52,3
neos-933966,1,1,35.534591194968556,1.057515304,5,0
