problem,numSols,stage,gap,time,iterations
neos-2746589-doon,1,3,4.102000859557778,491.015622193,697
neos-2978193-inde,1,1,1.674998929801807e-07,0.137174951,2
neos-2987310-joes,1,2,20.410670435948703,15.204848693,91
neos-3004026-krka,0,3,100,66.780889407,984
neos-3024952-loue,1,3,90.17071566859045,82.614220998,1319
neos-3046615-murg,1,2,97.36993507027205,0.107406969,90
neos-3083819-nubu,1,2,0.7983473510012407,0.039449649,1
neos-3216931-puriri,1,3,21.973633827471307,223.373287607,1243
neos-3381206-awhea,1,3,0.43956043956043955,33.77633378,1585
neos-3402294-bobin,1,1,87.85553047404072,46.578523167,47
neos-3555904-turama,1,2,4.322766570605207,126.668594124,94
neos-3627168-kasai,1,1,1.2456574079112241,0.131246648,25
neos-3656078-kumeu,1,3,45.66055784151408,192.30501953000004,1261
neos-3754480-nidda,1,1,99.95714428043898,0.170715251,68
neos-4300652-rahue,1,3,82.360886897506,638.4785892670001,733
neos-4338804-snowy,1,2,99.77859989644917,0.751724723,108
neos-4387871-tavua,1,3,10.116202565283055,18.676725496,775
neos-4413714-turia,1,1,1.0846828864095701,70.958088076,72
neos-4532248-waihi,1,2,90.47029702970296,750.988706778,885
neos-4647030-tutaki,1,1,27.317227854084468,19.54192343,26
neos-4722843-widden,1,2,25.518875192760675,61.926036932,107
neos-4738912-atrato,1,2,7.944762735555691,0.467025854,26
neos-4763324-toguru,1,1,33.812293128849134,22.382487034,23
neos-4954672-berkel,1,1,20.776554777282513,0.08895242,33
neos-5049753-cuanza,1,2,33.72641542819575,435.022844571,208
neos-5052403-cygnet,1,1,0.0,37.348439761,2
neos-5093327-huahum,1,1,90.66424076117755,9.083286123,101
neos-5104907-jarama,1,3,0.0,1604.406379158,774
neos-5107597-kakapo,1,1,99.76809436555199,1.479741611,119
neos-5114902-kasavu,1,2,30.90717299578059,2942.006832718,131
neos-5188808-nattai,1,1,97.61744020838889,4.142556283,26
neos-5195221-niemur,1,1,89.58595726523079,4.109926227,10
neos-631710,1,1,59.801980198019805,2.321112685,1
neos-662469,1,2,75.88957692994208,7.999798164,28
neos-787933,1,2,0.0,0.029214042,1
neos-827175,1,1,0.0,0.41738902,0
neos-848589,1,1,61.98364438751751,61.520398692,48
neos-860300,1,1,39.34053439454235,0.513359184,6
neos-873061,1,1,35.88420939293802,25.247380216,32
neos-911970,1,1,46.81429681429682,0.195150933,52
neos-933966,1,1,76.87272727272727,1.265101895,15
neos-950242,1,1,60.0,10.204700715,28
neos-957323,1,1,10.917014284202159,1.665150104,1
neos-960392,1,3,57.563025210084035,216.76423187,1042
neos10,1,2,64.49339207048457,0.07255184,2
neos16,0,3,100,9.988502387,1343
neos17,1,1,77.58914024107146,0.163727905,33
neos20,1,2,76.036866359447,7.26234877,957
neos5,1,1,21.05263157894737,0.018681344,7
neos7,1,2,13.430319864512263,0.171822031,26
neos8,1,2,100.0,0.077921738,2
net12,1,1,16.07843137254902,3.139317537,22
