problem,numSols,stage,gap,time,iterations
ns1208400,1,1,1.500001234333581e-08,15.21812662,99
ns1644855,1,1,21.60507325606806,216.986201887,5
ns1760995,1,1,79.81754944985488,15.255809814,14
ns1830653,1,1,83.96697299062369,4.837316357,126
ns1952667,0,3,100,1574.157936849,969
nsrand-ipx,1,1,18.15856777493606,0.058954522,1
nu25-pr12,1,2,3.06599532458191,0.06995755,3
nursesched-medium-hint03,1,2,95.96491228070175,83.047810543,47
nursesched-sprint02,1,2,35.55555555555556,3.352769867,18
nw04,1,1,3.722736096836816,1.230589572,5
opm2-z10-s4,1,1,94.36712855811717,27.206790645,1
opt1217,1,1,0.0,0.023385633,6
p200x1188c,1,1,4.24842827205182,0.183615574,31
p2756,1,2,44.77638324200106,0.049301498,5
peg-solitaire-a3,0,3,100,450.488957822,914
pg,1,1,2.980887959692483,0.050606818,11
pg5_34,1,1,7.903261982172642,0.038544245,5
physiciansched3-3,1,2,85.31934110426064,75.75407852,466
physiciansched6-2,1,3,5.738911078410763,52.959115879,766
piperout-08,1,3,82.98036525765241,44.037322572,1134
piperout-27,1,3,29.698857736240914,42.890124559,807
pk1,1,1,76.59574468085107,0.093182831,34
pp08a,1,1,27.22772277227723,0.025162624,20
pp08aCUTS,1,1,15.903890160183066,0.01900664,10
proteindesign121hz512p9,1,2,6.772151898734177,120.070264918,549
proteindesign122trx11p8,1,2,2.0190689848569825,37.804061195,197
protfold,1,2,70.96774193548387,18.551016769,223
qap10,1,1,16.256157635479376,17.039644676,4
qiu,1,1,100.0,0.099905768,7
rB10-011000,1,1,73.92091395470453,0.543560696,30
rB10-011001,1,1,65.76430120391834,0.609444944,34
rB11-010000,1,1,76.76410550611716,1.359089254,30
rB11-110001,1,1,67.68080808080808,3.27762219,31
rB12-111111,1,1,39.967400402355395,7.996898396,121
rC10-001000,1,1,67.95929208488272,0.266572124,32
rC10-100001,1,1,72.84543556759196,4.528836764,107
rC11-010100,1,1,77.62951173928279,0.186016186,1
rC11-011100,1,1,82.77451594814791,0.156323752,1
rC12-100000,1,1,78.67962559019246,5.278876058,46
rC12-111100,1,1,66.09018637929512,0.266473948,1
radiationm18-12-05,1,2,84.53765239206021,2.417833316,126
radiationm40-10-02,1,2,98.46391113849354,24.630072411,294
rail01,1,1,44.351928086020976,2356.642065751,19
rail02,0,0,0,3600.0,0
rail507,1,1,11.6751269035533,1.041061634,1
ran14x18-disj-8,1,1,20.547945210237835,0.293014664,31
rd-rplusc-21,1,3,36.9090658713965,42.039696365,1086
reblock115,1,1,9.138416906396467,0.793289158,31
rmatr100-p10,1,1,2.3094688221709005,0.760864451,6
rmatr200-p5,1,1,16.293279022403258,27.173435371,6
rocI-4-11,1,3,66.61074385697626,22.571294868,1372
rocII-5-11,1,3,90.66747089455235,38.185559427,757
roi2alpha3n4,1,1,51.45825825715756,6.702688426,7
roi5alpha10n8,1,1,56.58113205897783,92.093909383,8
roll3000,1,2,19.863226608641593,1.005937879,65
rout,1,2,31.504411278635168,0.145564485,44
s100,1,1,10.569444184709207,351.791322283,13
s250r10,1,1,0.05382611447755174,51.42058846,2
satellites2-40,1,2,100.0,181.305691092,147
satellites2-60-fs,1,3,100.0,249.25864201,709
savsched1,1,2,8.068340904544979,155.98338871,9
sct2,1,1,34.09546164973135,0.182409463,7
set1ch,1,1,33.68881485556916,0.07024403,31
seymour,1,1,4.943820224719101,0.578283548,1
seymour1,1,1,2.412216438442224,1.370035396,3
sing326,1,1,39.88611969243934,11.076837199,6
sing44,1,1,16.88641456089794,9.652393741,5
snp-02-004-104,1,2,54.03078404813286,22.017691902,33
sorrell3,1,1,87.5,0.76274604,1
sp150x300d,1,1,2.816901408450704,0.064880725,32
sp97ar,1,1,14.810033897197604,1.113220814,3
sp98ar,1,1,12.182958969390803,0.571607452,1
splice1k1,1,1,98.98477157360406,57.018436379,9
square41,0,3,100,3600.827548121,20
square47,0,3,100,3601.816849251,11
supportcase10,1,1,30.0,122.760740946,16
supportcase12,1,2,12.15149036406284,4.525087118,4
supportcase18,1,1,27.272727272727273,0.12323727,1
supportcase26,1,1,19.640804249951827,0.188635177,75
supportcase33,1,2,86.95652173913044,20.299181749,238
supportcase40,1,1,28.576058655232814,1.52523889,7
supportcase42,1,2,19.048721622177823,4.872206907,11
supportcase6,1,1,0.37372456631094136,7.531027697,9
supportcase7,1,1,22.28613375631758,4.766641704,11
swath,1,3,64.34838441138037,60.469294308,682
swath1,1,1,19.127954055843794,1.721943222,62
swath3,1,1,18.498072395049512,1.778307788,62
t1717,1,1,29.012698775883766,106.884524527,49
tbfp-network,1,1,8.107751238735048,8.927801565,10
thor50dday,1,1,73.86651665632112,10.751525547,36
timtab1,1,2,42.76922386147968,0.603340645,158
timtab2,1,3,42.192424116188576,13.399889601,1963
tr12-30,1,1,19.359300516215082,0.137507704,32
traininstance2,1,2,79.70957170301729,0.968248587,247
traininstance6,1,2,53.17775571002979,0.270445723,115
trento1,1,1,20.976086223429395,14.666561116,14
triptim1,1,2,0.1397373810502387,20.456231036,4
uccase12,1,1,2.0271555659347364,10.562260373,19
uccase9,1,1,81.06339134469182,10.315950829,32
uct-subprob,1,1,16.266666666666666,0.400991069,7
unitcal_7,1,3,32.18991570879595,204.512219042,1568
var-smallemery-m6j6,1,1,31.171552724916975,2.711568783,6
vpm2,1,1,31.851851851851848,0.027601415,25
wachplan,1,2,0.0,1.353075253,17
