problem,numSols,stage,gap,time,iterations
10teams,1,2,9.411764705882334,31.945713424,467
30n20b8,1,2,94.53887884267631,5.076021547,175
50v-10,1,2,56.60456744206186,0.3378688,31
CMS750_4,1,1,33.333333333333016,4.392275074,70
a1c1s1,1,1,23.092623358676832,0.415539116,32
academictimetablesmall,1,3,100.0,653.19530954,1154
aflow30a,1,1,60.35604245121534,0.101542417,31
aflow40b,1,1,72.7484834344377,0.294393142,34
air04,1,1,0.0747610317022375,2.479859282,10
air05,1,1,3.982816368137469,0.66175982,4
app1-1,1,1,66.66666666666667,0.453359572,33
app1-2,1,1,43.90243902439025,20.504375064,91
arki001,1,3,2.572593321251924,18.776605677,805
assign1-5-8,1,1,1.851851851852773,0.095166701,24
atlanta-ip,1,1,10.009560645668326,13.534041191,18
b1c1s1,1,1,59.7218003371033,0.432626138,34
bab2,1,1,15.754014170632004,125.580572065,42
bab6,1,1,31.017685064521157,83.722037486,75
beasleyC3,1,1,9.265944645006018,0.195506241,36
binkar10_1,1,1,0.9590925637161996,0.054548698,12
blp-ar98,1,1,40.54666013699231,1.728865255,16
blp-ic98,1,1,24.97688448698636,0.480158561,3
bnatt400,0,3,100,149.321752261,699
bppc4-08,1,1,27.397260273972602,1.076740628,62
brazil3,1,2,85.36585365853658,19.49492802,24
buildingenergy,1,2,1.3721252975258615,845.811761362,12
cap6000,1,1,0.34984418961261365,0.028292326,1
cbs-cta,1,1,0.0,2.435721428,40
chromaticindex1024-7,1,1,0.0,55.97490096,3
chromaticindex512-7,1,1,0.0,39.967928472,2
cmflsp50-24-8-8,1,3,13.75674914582417,108.79854685,736
co-100,1,1,75.15724493991729,4.690377116,14
cod105,1,1,100.0,1.664848572,1
comp07-2idx,1,2,96.8586387434555,4.55855201,17
comp21-2idx,1,2,83.18181818181819,3.684966493,20
cost266-UUE,1,1,25.144938719130725,0.403799213,32
cryptanalysiskb128n5obj16,0,0,0,3600.0,0
csched007,1,3,45.24180967238689,10.900332175,823
csched008,1,2,8.947368421052632,1.52480979,163
cvs16r128-89,1,1,97.9381443298969,0.868684663,1
dano3_3,1,1,0.008978566906538749,15.860876671,18
dano3_5,1,1,0.33457371633923266,93.494420963,42
dano3mip,1,1,10.4701289327778,250.379539194,68
danoint,1,1,86.69205371792015,3.355077718,100
disctom,1,1,0.0,1.170546909,2
drayage-100-23,1,1,5.928283556665925,0.310621427,13
drayage-25-23,1,1,15.476446593020569,0.44332476,21
ds,1,1,98.27444930018311,5.4034131,1
dws008-01,0,3,100,59.466237302,724
eil33-2,1,1,81.50567320824024,0.058377285,1
eilA101-2,1,1,82.34424754059708,0.913131515,1
enlight_hard,0,3,100,2.928141928,723
exp-1-500-5-5,1,1,37.32091554253315,0.068994619,25
fast0507,1,1,12.56281407035176,0.801410808,1
fastxgemm-n2r6s0t2,1,1,90.11602922217448,0.267065309,20
fhnw-binpack4-48,0,3,100,48.069597712,1062
fiball,1,2,17.365269461077844,6.127684132,58
fiber,1,1,61.61897564246381,0.057359631,16
fixnet6,1,1,38.37227293826396,0.088405,31
gen-ip002,1,2,16.47404906422928,0.005009386,1
gen-ip054,1,2,9.155526699624478,0.009080722,5
germanrr,1,2,3.2147149340160652,8.84522706,39
gesa2-o,1,2,8.13067466422948,0.192085,37
gesa2,1,2,2.631904917793308,0.172600169,25
gfd-schedulen180f7d50m30k18,0,0,0,3600.0,0
glass-sc,1,1,8.0,0.472958193,1
glass4,1,1,69.2307443789391,0.253144518,110
gmu-35-40,1,1,6.895152435715877,0.09466382,14
gmu-35-50,1,1,6.732697017440485,0.264467469,31
graph20-20-1rand,1,1,11.11111111111111,3.288305689,29
graphdraw-domain,1,2,34.16273703220628,0.244490024,53
h80x6320d,1,1,16.131819004705598,1.11473001,33
harp2,1,1,11.85149613695565,0.046817077,13
highschool1-aigio,1,2,100.0,683.647554016,12
hypothyroid-k1,1,1,0.0,4.991103611,1
ic97p,1,3,15.207571520757153,3.504869578,710
ic97t,1,3,10.81447963800905,4.009386887,1519
icir97p,1,3,19.539498791502353,27.107163547,1707
icir97t,1,2,14.931945556445156,2.839034796,163
irish-electricity,1,1,6.907686016945443,19.686942646,34
irp,1,1,0.3027898959438825,0.221223583,2
istanbul-no-cutoff,1,1,18.57927167934623,5.782479424,22
k1mushroom,1,1,18.248175182481752,40.423147014,1
lectsched-5-obj,1,3,96.36913767019666,102.556006436,1165
leo1,1,1,26.858280288117875,0.103538761,1
leo2,1,1,22.98922218145535,0.227440592,1
liu,1,1,87.09216480114313,1.003027778,90
lotsize,1,1,42.05702559959163,0.463578144,46
mad,1,1,99.24285229969487,0.124639615,15
manna81,1,2,56.73047705864479,0.065143613,2
map10,1,1,77.44668911335577,39.383980198,33
map16715-04,1,1,90.09009009009009,45.028467734,44
markshare1,1,1,99.87819732034104,0.002325557,1
markshare2,1,1,99.89949748743719,0.002491214,1
markshare_4_0,1,1,98.66666666666667,0.002068321,1
mas74,1,2,92.4997748825023,0.152780283,90
mas76,1,2,74.57485205374414,0.151095958,90
mc11,1,1,51.75815105241436,0.410012456,45
mcsched,1,1,9.335050399602965,0.462438204,4
mik-250-20-75-4,1,2,62.57624137205789,0.177382013,41
