problem,numSols,stage,gap,time,iterations
10teams,1,1,1.0706638115631693,1.122391261,29
30n20b8,1,3,64.67836257309942,26.209218052,1034
50v-10,1,2,59.76206109089732,0.234428457,21
CMS750_4,1,1,47.28033472803347,5.387725522,92
a1c1s1,1,1,18.564896195533166,0.531472076,31
academictimetablesmall,1,3,100.0,727.116911698,1103
aflow30a,1,1,64.70588235294117,0.114605134,34
aflow40b,1,1,82.91148500365765,0.540860776,62
air04,1,1,3.9522986637466424,3.428965776,26
air05,1,1,3.317570292166135,0.777745358,5
app1-1,1,1,33.333333333333336,0.913065106,66
app1-2,1,1,43.90243902439025,8.066899078,36
arki001,1,3,0.2181982566007477,29.903099679,1624
assign1-5-8,1,1,4.93273542600986,0.026509997,5
atlanta-ip,1,1,18.92666321020546,15.94370112,33
b1c1s1,1,1,63.87949430139738,0.674182976,34
bab2,1,3,19.247247931673176,823.763866883,782
bab6,1,2,11.605489265055635,89.652824066,114
beasleyC3,1,1,9.047044632086852,0.202096178,36
binkar10_1,1,1,0.9590925637161996,0.055592772,12
blp-ar98,1,1,40.09434327472641,1.85301854,17
blp-ic98,1,1,24.97688448698636,0.466452037,3
bnatt400,0,3,100,103.82644315900001,1095
bppc4-08,1,1,33.75,0.114932169,5
brazil3,1,2,63.63636363636363,42.05504453,38
buildingenergy,1,2,0.8997357541237616,224.768373708,4
cap6000,1,1,0.34984418961261365,0.028390005,1
cbs-cta,1,1,0.0,2.452751766,40
chromaticindex1024-7,1,1,0.0,61.343161572,7
chromaticindex512-7,1,1,0.0,76.9251309,6
cmflsp50-24-8-8,1,1,12.647350901749833,15.358241508,114
co-100,1,1,75.13741578768438,5.933274296,18
cod105,1,1,100.0,1.645469752,1
comp07-2idx,1,2,96.7741935483871,14.683017819,51
comp21-2idx,1,2,76.8025078369906,12.546900091,60
cost266-UUE,1,1,24.669526041170148,0.408918343,34
cryptanalysiskb128n5obj16,0,0,0,3600.0,0
csched007,1,3,29.518072289156112,11.780795707,1297
csched008,1,2,8.465608465608465,0.847327241,119
cvs16r128-89,1,1,97.9381443298969,0.867577871,1
dano3_3,1,1,0.009636468141351467,18.528654992,2
dano3_5,1,1,0.3163367627454773,19.183837493,2
