problem,numSols,stage,gap,time,iterations
neos-2978193-inde,1,1,1.674998929801807e-07,0.177653233,3
neos-2987310-joes,1,3,1.4965723870882937e-09,3.156059226,20
neos-3004026-krka,0,3,100,68.37026784599999,1024
neos-3024952-loue,1,3,88.76242156459213,68.154871558,1253
neos-3046615-murg,1,2,98.99542920287307,0.116182072,95
neos-3083819-nubu,1,2,0.7983473510012407,0.03960874,1
neos-3216931-puriri,1,3,55.69911174606871,46.945374024,20
neos-3381206-awhea,1,3,0.22026431718061673,0.614958725,12
neos-3402294-bobin,1,2,80.37928519328973,16.076818006,12
neos-3555904-turama,1,2,27.953890489913547,441.417038595,169
neos-3627168-kasai,1,3,0.09799552999226294,0.152340068,20
neos-3656078-kumeu,1,3,18.633941179149694,111.93855771300001,1302
neos-3754480-nidda,1,1,0.3211319671150368,0.033619794,10
neos-4300652-rahue,1,3,78.47573293667133,896.929857474,753
neos-4338804-snowy,1,2,75.73007754495958,0.596831968,79
neos-4387871-tavua,1,3,88.26392873867378,21.481188923999998,863
neos-4413714-turia,1,1,46.56349612882139,18.213163488,7
neos-4532248-waihi,1,3,56.77192982456096,69.225590297,20
neos-4647030-tutaki,1,1,52.36043902504107,8.948102342,10
neos-4722843-widden,1,2,12.760325308667605,64.012073027,112
neos-4738912-atrato,1,3,7.809496028018932,0.472011105,20
neos-4763324-toguru,1,1,26.723632908625085,14.345879772,9
neos-4954672-berkel,1,2,40.05035136274963,0.033212166,11
neos-5049753-cuanza,1,2,35.476464159712975,438.414060163,191
neos-5052403-cygnet,1,1,0.0,39.211002531,2
neos-5093327-huahum,1,3,16.0857908847185,22.55391906,20
neos-5104907-jarama,1,3,1.888772298006296,316.82275178,20
neos-5107597-kakapo,1,3,99.62377378121285,70.95165383,20
neos-5114902-kasavu,0,0,0,3600.85097315,0
neos-5188808-nattai,1,2,97.43597555198284,3.60283776,14
neos-5195221-niemur,1,2,91.04766828005667,6.813315471,14
neos-631710,1,1,59.801980198019805,2.314828896,1
neos-662469,1,2,75.24166833396221,3.160025366,11
neos-787933,1,2,0.0,0.029219369,1
neos-827175,1,1,0.0,0.418520204,0
neos-848589,1,3,99.97716234387688,26.854188244,20
neos-860300,1,1,6.293911007025761,0.678787198,8
neos-873061,1,3,13.946130752056789,15.920493128,20
neos-911970,1,2,71.11966668424661,0.050571125,11
neos-933966,1,3,99.5128527222035,4.408776523,20
neos-950242,1,3,33.333333333333336,5.989947779,20
neos-957323,1,1,10.917014284202159,1.680705176,1
neos-960392,1,3,1.6806722689232785,7.431017815,20
neos10,1,2,64.49339207048457,0.071821475,2
neos16,0,3,100,8.531364943,1259
neos17,1,3,32.639909426617045,0.138661463,20
neos20,1,3,76.036866359447,6.567264776,737
neos5,1,1,6.25,0.013904438,4
neos7,1,2,11.52053965149142,0.047842412,4
neos8,1,2,100.0,0.077754324,2
net12,1,3,16.07843137254902,4.436005804,20
netdiversion,1,2,60.777957860615885,210.434018084,18
nexp-150-20-8-5,1,1,59.33098591549296,0.263693325,3
nh97p,1,3,8.220064724919094,10.599191064,965
nh97t,1,3,7.441253263707572,13.186709659,1303
noswot,1,2,0.0,0.011878155,5
ns1116954,1,3,0.0,132.740817088,20
ns1208400,1,2,1.0000034134094449e-08,269.002384992,840
ns1644855,1,1,21.60507325606806,259.040436333,5
ns1760995,1,1,16.498001993292856,12.870286051,10
ns1830653,1,3,82.90361625574107,3.25806208,20
ns1952667,0,3,100,3608.306549357,641
nsrand-ipx,1,1,18.15856777493606,0.059300229,1
nu25-pr12,1,2,3.06599532458191,0.069975155,3
nursesched-medium-hint03,1,2,88.43058350100604,79.246989693,33
nursesched-sprint02,1,2,34.831460674157306,2.201238653,11
nw04,1,1,3.722736096836816,1.063098932,4
opm2-z10-s4,1,1,94.36712855811717,27.244475606,1
opt1217,1,1,0.0,0.018473714,4
p200x1188c,1,3,4.24842827205182,0.12196592,20
p2756,1,2,44.77638324200106,0.050273723,5
peg-solitaire-a3,0,3,100,519.380326065,1030
pg,1,1,6.24092640183943,0.039196142,8
pg5_34,1,1,6.804587805998697,0.039294569,5
physiciansched3-3,1,3,2.7910197846837366,50.034438384,20
physiciansched6-2,1,3,0.6045461873287119,4.480938144,20
piperout-08,1,3,70.19256667373786,61.131411398000004,1634
piperout-27,1,3,81.57572458837937,78.401993359,1569
pk1,1,3,94.11764705882352,0.060712894,20
pp08a,1,3,51.0,0.027528128,20
pp08aCUTS,1,1,29.634067694793735,0.019463925,10
proteindesign121hz512p9,1,3,17.70949720670391,259.343011543,1101
proteindesign122trx11p8,1,3,1.1877828054298643,143.761881975,696
protfold,1,3,54.83870967741935,5.863875584,20
qap10,1,1,12.820512820496557,17.562982388,4
