problem,numSols,stage,gap,time,iterations,restarts
10teams,1,2,0.8658008658008781,3.278148882,134,4
30n20b8,1,3,200.0,49.640155555,1612,250
50v-10,1,2,131.66484506103302,0.356534853,31,1
CMS750_4,1,1,55.15873015873016,1.844540824,48,6
a1c1s1,1,1,20.144824573604335,0.324468111,32,2
academictimetablesmall,0,0,0,0,0,0
aflow30a,1,1,176.8566493955095,0.165537529,77,20
aflow40b,1,1,105.22260273972603,0.194203381,25,0
air04,1,1,1.027842599355149,10.156653238,43,0
air05,1,1,2.6579206794570274,1.619439925,12,0
app1-1,1,1,33.333333333333336,0.155660796,40,8
app1-2,1,1,41.46341463414634,2.503168901,37,5
arki001,1,3,2.98573368461032,32.823647102,749,229
assign1-5-8,1,2,8.962264150944419,0.037068844,6,0
atlanta-ip,1,1,15.567382021110964,22.643901738,13,0
b1c1s1,1,1,83.06393554498537,0.273744516,33,3
bab2,1,3,41.85141105230504,1040.616373026,1119,237
bab6,1,3,20.985270780086243,544.849681681,700,222
beasleyC3,1,1,9.946949602122016,0.14498834,36,6
binkar10_1,1,1,0.9683802264508968,0.021418629,3,0
blp-ar98,1,1,86.50403470170956,1.492062591,19,0
blp-ic98,1,1,45.29739265621692,0.234923514,1,0
bnatt400,0,0,0,0,0,0
bppc4-08,1,2,37.735849056603776,0.1626731,6,0
brazil3,1,2,883.333333333333,91.420956939,62,0
buildingenergy,1,2,2.1540106763389986,1215.527282013,4,0
cap6000,1,1,0.34984418961261365,0.035205664,1,0
cbs-cta,1,1,0.0,2.272099225,34,2
chromaticindex1024-7,1,1,0.0,2842.723968551,8,0
chromaticindex512-7,1,1,0.0,140.575221714,1,0
cmflsp50-24-8-8,1,1,19.085205837271427,18.909305135,255,71
co-100,1,1,73121.54252127791,2.661846472,15,0
cod105,1,1,100.0,15.451976138,1,0
comp07-2idx,1,2,2750.0,29.951835397,51,0
comp21-2idx,1,2,420.27027027027026,8.953316703,60,1
cost266-UUE,1,3,105.80110011600401,0.210416582,5,0
cryptanalysiskb128n5obj16,0,0,0,0,0,0
csched007,1,2,53.56125356125356,12.43125315,253,15
csched008,1,2,9.826589595375722,14.009009774,232,26
cvs16r128-89,1,1,97.9381443298969,3.354950503,1,0
dano3_3,1,1,0.011019244640079678,64.179339352,2,0
dano3_5,1,1,0.31762584799913945,97.494731834,2,0
dano3mip,1,1,15.44095552884615,139.825054624,5,0
danoint,1,1,17.19939117199391,0.308635982,37,4
disctom,1,1,0.0,6.19985608,2,0
drayage-100-23,1,1,156.52069935215312,1.220273492,38,1
drayage-25-23,1,1,160.53226009907726,2.087213976,78,3
ds,0,0,0,0,0,0
dws008-01,0,0,0,0,0,0
eil33-2,1,2,74.86034829280845,3.419167778,184,42
eilA101-2,1,2,72.74922143109936,461.189102927,278,10
enlight_hard,0,0,0,0,0,0
exp-1-500-5-5,1,1,137.5385129084645,0.030651273,25,0
fast0507,1,1,14.367816091954023,4.608725712,1,0
fastxgemm-n2r6s0t2,1,2,2714.2260869565216,10.946193756,487,114
fhnw-binpack4-48,0,0,0,0,0,0
fiball,1,2,11.594202898550725,8.963474796,78,6
fiber,1,1,27192.59152692351,0.006321658,1,0
fixnet6,1,1,35.30002510670349,0.054720412,31,1
gen-ip002,1,2,16.47404906422928,0.003085331,1,0
gen-ip054,1,2,11.682319532347309,0.006697449,6,0
germanrr,1,2,2.9661571339720707,5.905689292,35,2
gesa2-o,1,2,3.680499698373411,0.095448103,31,1
gesa2,1,2,2.509994184645312,0.170052921,25,0
gfd-schedulen180f7d50m30k18,0,0,0,0,0,0
glass-sc,1,1,8.695652173913043,0.440141632,1,0
glass4,1,1,207.63813091073655,0.011108748,11,0
gmu-35-40,1,1,7.605918589613913,0.022600659,3,0
gmu-35-50,1,1,5.362761865907594,0.128609088,31,1
graph20-20-1rand,1,1,11.11111111111111,1.512207694,21,0
graphdraw-domain,1,2,48.57258965762471,0.042585546,34,2
h80x6320d,1,1,38.03595642128365,0.870694157,34,3
harp2,1,1,13.038301803874463,0.029988896,12,0
highschool1-aigio,0,0,0,0,0,0
hypothyroid-k1,1,1,44.195019291476676,22.936701338,73,20
ic97p,1,2,10.832064941653982,0.93471115,252,92
ic97t,1,3,11.593099949264333,2.457846586,803,285
icir97p,1,3,14.482213438735178,29.064399579,1003,234
icir97t,1,2,8.266666666666667,3.470931436,157,84
irish-electricity,1,1,14.62991380860088,51.891494799,39,5
irp,1,1,3.8481627723885485,0.85768482,18,0
istanbul-no-cutoff,1,1,10.24804514616544,8.830873498,13,0
k1mushroom,1,1,18.248175182481766,82.24762344,1,0
lectsched-5-obj,0,0,0,0,0,0
leo1,1,1,744.4055960227685,0.20399998,1,0
leo2,1,1,6568.021909195959,0.44840875,1,0
liu,1,1,295.9409594095941,0.116613727,13,0
lotsize,1,1,255.13901884548994,0.333193818,43,7
mad,1,1,9252.985074626864,0.044156947,16,0
manna81,1,2,2.1422060164083865,0.171979786,2,0
map10,1,1,44.24242424242424,21.796786404,7,0
map16715-04,1,1,80.18018018018019,29.473652079,9,0
markshare1,1,1,67900.0,0.000524141,1,0
markshare2,1,1,78600.0,0.000660575,1,0
markshare_4_0,1,1,6400.0,0.000351155,1,0
mas74,1,1,29.73537996729151,0.007342652,8,0
mas76,1,1,12.179250649292209,0.003742587,3,0
mc11,1,1,127.3847206775601,0.325493677,44,14
mcsched,1,1,40.41611416005625,0.304327649,4,0
mik-250-20-75-4,1,2,111.24835089195236,0.028910242,6,0
milo-v12-6-r2-40-1,1,3,99.33549984247556,35.80379587,1349,0
misc07,1,1,71.56583629893238,0.045065465,24,0
mkc,1,1,26698.687477829022,0.114908005,6,0
mod011,1,1,15.203205156233583,0.107794432,7,0
modglob,1,1,58.704125768202644,0.008719337,7,0
