problem,numSols,gap,stage3Time
10teams,1,4.545454545454546,15.618728947
30n20b8,1,133.11258278145695,1.532216767
arki001,1,2.644719567678198,8.026865026000001
bab2,1,8.87629272211155,105.629806839
bab6,1,13.665684146683745,79.020125598
comp21-2idx,1,19954.054054054053,2.8070293850000017
csched007,1,66.0968660968661,17.375634708
csched008,1,9.826589595375722,0.368397157
danoint,1,197.8538812785388,0.442511031
eilA101-2,1,466.38764181779794,18.035463589000003
fastxgemm-n2r6s0t2,1,2714.2260869565216,0.09655801399999997
fiball,1,7.971014492753623,2.6455977469999996
hypothyroid-k1,1,99.61417046650298,19.805996822
ic97p,1,14.916286149162861,0.05247465899999998
ic97t,1,8.853373921867073,3.837246865
icir97p,1,13.660079051383399,13.244385817000001
icir97t,1,4.047058823529412,0.2847240449999999
lectsched-5-obj,1,941.6666666666666,204.114917202
milo-v12-6-r2-40-1,1,150.95886740694718,0.5919642820000001
momentum1,1,323.3166084479437,1.457594264
mushroom-best,1,14683331.571047995,0.31385306099999966
neos-1456979,1,136.9318181818182,38.183905928
neos-1582420,1,19.78021978021978,2.0400177200000003
neos-2657525-crna,1,109.96913430250922,13.510249369
neos-2746589-doon,1,1055.3630116522259,1142.2369169499998
neos-3046615-murg,1,58.9375,0.008947506000000001
neos-3216931-puriri,1,53.931575995513484,1626.480895093
neos-3381206-awhea,1,4.856512141280353,1.7213200739999999
neos-3656078-kumeu,1,719.4075401223789,570.693993621
neos-4338804-snowy,1,779.4697484704283,0.13618695699999997
neos-4387871-tavua,1,267.5647527127587,29.177995308
neos-4532248-waihi,1,949.3506493506494,137.27158802399998
neos-4722843-widden,1,67.90720940081738,5.457351927000005
neos-5107597-kakapo,1,46198.51851851853,0.4645428800000001
neos-848589,1,1849724.9085875577,62.701045779999994
neos16,1,1.5695067264573992,38.815866138000004
neos20,1,65.43778801843318,7.3072222799999995
nh97p,1,11.142454160789844,11.828415402
nh97t,1,9.097320169252468,1.749668135
ns1208400,1,0.0,137.208532748
ns1830653,1,315.19736204053925,7.638451010999999
physiciansched3-3,1,1043.1623734515308,330.37325008899984
physiciansched6-2,1,62.1259427459249,52.932025236
piperout-08,1,173.60201511335012,10.476742836
piperout-27,1,28.43426883308715,60.077524219999994
proteindesign121hz512p9,1,4.820095044127631,38.866680028000005
proteindesign122trx11p8,1,1.2020606754436176,41.890173652
rB12-111111,1,64.54590818363273,1.8747121079999998
rC10-100001,1,1256.2995091291589,0.5193499899999998
radiationm18-12-05,1,418.3821017875441,0.367578352
radiationm40-10-02,1,318.5362587556654,1.674205745
rd-rplusc-21,1,102.5230857708779,5.931490901
reblock115,1,100.0,0.6963723460000001
rocI-4-11,1,66.44295881716945,22.279210701
rocII-5-11,1,98.89868254839043,46.059199062
roll3000,1,36.60201706749418,1.306921
supportcase42,1,389378730261212.2,0.5072737420000024
swath,1,55.7054893025246,0.20324389900000006
swath1,1,282.7986123926927,1.567221458
swath3,1,244.20046555880288,1.7711443310000001
timtab1,1,66.297537043681,0.326168807
timtab2,1,52.05822450807318,3.2559131800000003
traininstance2,1,18.045112781954888,17.741893820999998
traininstance6,1,1412.0890774125132,0.67165948
unitcal_7,1,11.136012019404468,66.51599231099999
