problem,numSols,gap,stage3Time
10teams,1,0.6493506493506493,52.477476046
30n20b8,1,116.2251655629139,0.05373638000000014
arki001,1,0.5818245668850957,4.620983408
bab2,1,10.324779758102366,104.42418381200005
bab6,1,13.83233918577876,87.50633801100001
comp21-2idx,1,312.1621621621622,2.991175623
csched007,1,63.81766381766382,43.240217815
csched008,1,7.514450867052023,3.4886693340000003
danoint,1,8.574327752409932,6.8328970369999995
eilA101-2,1,466.38764181779794,19.905598303999994
fastxgemm-n2r6s0t2,1,279.1304347826087,0.11418700600000009
fiball,1,7.971014492753623,0.14592419199999984
hypothyroid-k1,1,86.11013679410733,7.758406007000001
ic97p,1,5.175038051750381,0.024509792000000002
ic97t,1,9.791983764586504,2.780224773
icir97p,1,13.1699604743083,14.650520004
icir97t,1,1.223529411764706,5.180354272
lectsched-5-obj,1,1483.3333333333333,190.06473635400002
milo-v12-6-r2-40-1,1,273.2008061134827,0.2671083310000001
momentum1,1,58.80701479847907,96.174906679
mushroom-best,1,217222.46271839758,0.2021256429999987
neos-1456979,1,176.70454545454547,531.723125399
neos-1582420,1,6.593406593406593,2.140119085
neos-2657525-crna,1,974.7771031639963,4.0241769949999995
neos-2746589-doon,1,998.9443282541579,333.738127361
neos-3046615-murg,1,58.9375,0.009594369999999998
neos-3216931-puriri,1,53.5081323611886,2205.025594671
neos-3381206-awhea,1,4.856512141280353,1.9717886989999998
neos-3656078-kumeu,0,0,3530.263045852
neos-4338804-snowy,1,926.3766145479266,0.14121255299999996
neos-4387871-tavua,1,20.967670214215904,9.187446758999998
neos-4532248-waihi,1,949.3506493506494,303.489753843
neos-4722843-widden,1,31.86594218401574,0.5833534140000012
neos-5107597-kakapo,1,46629.62962962963,1.151180707
neos-848589,1,433578.9465659887,67.614969596
neos16,1,1.5695067264573992,6.291920771
neos20,1,38.24884792626728,0.738142438
nh97p,1,9.026798307475318,9.177881965
nh97t,1,7.898448519040903,1.7189858300000003
ns1208400,1,0.0,502.15431004699997
ns1830653,1,218.21355833575794,11.76962549
physiciansched3-3,1,1041.619776634014,375.3349419870001
physiciansched6-2,1,73.56053848025302,56.975045386
piperout-08,1,183.24097397145255,12.876532571
piperout-27,1,20.38404726735598,56.48140334200001
proteindesign121hz512p9,1,4.61642905634759,39.052037427
proteindesign122trx11p8,1,1.2020606754436176,42.14396860800001
rB12-111111,1,89.85558295174357,5.176614625
rC10-100001,1,281.4144352388126,0.04467186199999995
radiationm18-12-05,1,190.72640327906183,0.09522999399999987
radiationm40-10-02,1,334.0009528224145,1.7740335710000004
rd-rplusc-21,1,102.58354698108157,3.327416728
reblock115,1,3.6877604229659906,42.598536584
rocI-4-11,1,49.66443822575418,21.623742962999998
rocII-5-11,1,98.8059148067221,40.596719431000004
roll3000,1,18.200155159038015,3.191814526
supportcase42,1,389378727786149.2,0.23088751400000262
swath,1,55.7054893025246,2.4295166320000003
swath1,1,65.82433730300016,0.22341422099999997
swath3,1,14.617788977795207,0.42908397400000003
timtab1,1,17.554512978992324,1.6325794370000002
timtab2,1,36.14485299473821,21.608146621
traininstance2,1,20.217209690893903,27.157903944
traininstance6,1,1413.3616118769883,0.680843525
unitcal_7,1,12.822069431187971,25.877057883999996
