problem,numSols,gap,stage3Time
30n20b8,1,100.0,0.4717856989999998
CMS750_4,1,294.04761904761904,0.001868763000000051
academictimetablesmall,1,inf,677.259579703
arki001,1,1.0694397972807157,0.488906791
bab2,1,27.828077192048685,16.607558024000014
bab6,1,36.98339164367572,4.636558082999983
cmflsp50-24-8-8,1,6.124196961516435,1.0650575629999999
csched007,1,25.925925925925927,4.44262541
dws008-01,1,40.313420764680544,7.563315592
eilA101-2,1,466.38764181779794,0.009663473999978578
glass4,1,241.6660375066062,0.007842365000000004
ic97p,1,12.049720953931967,0.006719362999999978
ic97t,1,8.954845256215119,1.8419181629999999
icir97p,1,17.375494071588957,0.024800935999999996
icir97t,1,7.231372549019608,0.7867217120000001
irish-electricity,1,20.25234701237898,17.83632923600004
lectsched-5-obj,1,2070.8333333333335,4.8701638240000005
markshare1,1,728500.0,0.001268667000000001
markshare_4_0,1,308100.0,0.0011505810000000012
momentum1,1,389.1497281358179,0.016029127000001253
neos-1456979,1,101.13636363636364,1.4454061769999997
neos-1582420,1,40.65934065934066,0.872211992
neos-2746589-doon,1,27.447465391893758,59.690929644
neos-2987310-joes,1,100.0,0.0027812769999986386
neos-3024952-loue,1,181.7984751083869,20.849375322
neos-3216931-puriri,1,128.23892316320809,40.10105241599999
neos-3381206-awhea,1,0.0,1.435770513
neos-3555904-turama,1,4.322766570605207,0.28806580299988127
neos-4300652-rahue,1,206.40642510272448,12.341786599000002
neos-4338804-snowy,1,1087.8314072059798,0.004053394999999987
neos-4387871-tavua,1,47.41215552023593,2.23169073
neos-4532248-waihi,1,949.3506493506494,38.975526264999985
neos-5049753-cuanza,1,25.80071237749893,15.534212319999995
neos-5107597-kakapo,1,961.7283950617284,3.675352008
neos-848589,1,1849724.9085875584,0.382473951999998
neos20,1,55.29953917050691,1.785378283
nh97p,1,14.03385049626233,0.011379735000000002
nh97t,1,13.399153737658674,2.028376929
ns1830653,1,431.5779264862768,5.0726322999999995
physiciansched3-3,1,24.079877933769986,19.71838349699999
physiciansched6-2,1,5.070553888573514,2.4029754719999996
piperout-08,1,56.55751469353484,1.2621689959999998
piperout-27,1,66.10044313146233,1.7701634460000002
proteindesign122trx11p8,1,1.1448196908986834,0.14976019399998108
rB12-111111,1,57.35440882940003,0.35037237099999974
rC10-100001,1,504.7165155961873,0.08264980900000007
radiationm18-12-05,1,501.29796197199136,0.02973542000000018
radiationm40-10-02,1,1550.1854140914709,0.09732762900000047
rd-rplusc-21,1,101.85801245863759,3.901843918999999
rocI-4-11,1,66.4429422064339,7.531344172999999
rocII-5-11,1,91.30872668110602,3.8358437610000005
satellites2-40,1,331.57894736842104,0.823812672999793
satellites2-60-fs,1,610.5263157867868,0.08028545199999826
swath,1,52.59021437740692,0.07159564100000004
swath1,1,299.7612494179468,0.012084450999999996
timtab1,1,71.85043385474756,1.2324462059999999
timtab2,1,86.49795724801834,1.409519596
traininstance2,1,35.352269562795875,0.3181774610000001
traininstance6,1,25.203252032520325,0.315061987
unitcal_7,1,46.37122752671978,0.1282914260000041
